id_venta,id_cliente,id_propiedad,fecha_venta,canal_venta,estado_venta,precio_venta,comision_pct,comision_usd,descuento_pct,precio_m2,probabilidad_cierre,fecha_primera_compra,cohorte_cliente
SALE000639,CUST00333,PROP00854,2022-03-27,Broker,Cerrada,345263.0,0.05,17263.15,0.1413,2520.17,1.0,2022-03-27,2022-03
SALE000640,CUST00331,PROP00170,2024-04-22,Direct,Cerrada,286152.0,0.025,7153.8,0.0701,184.97,1.0,2022-10-11,2022-10
SALE000641,CUST00245,PROP00517,2023-12-24,Broker,Cerrada,556731.0,0.05,27836.55,0.1831,2253.97,1.0,2022-04-23,2022-04
SALE000642,CUST00579,PROP00108,2023-12-11,Digital,Cancelada,257128.0,0.03,7713.84,0.0828,408.79,0.0,2022-03-16,2022-03
SALE000643,CUST00516,PROP00437,2023-04-11,Digital,Cerrada,369507.0,0.03,11085.21,0.1819,1734.77,1.0,2023-04-11,2023-04
SALE000644,CUST00118,PROP00001,2023-03-27,Broker,Cerrada,438992.0,0.05,21949.6,0.0565,1656.57,1.0,2022-03-03,2022-03
SALE000645,CUST00026,PROP00676,2023-08-16,Broker,Cancelada,345983.0,0.05,17299.15,0.0846,2071.75,0.0,2022-05-31,2022-05
SALE000646,CUST00118,PROP00545,2022-03-03,Digital,Cerrada,1025928.0,0.03,30777.84,0.1021,10468.65,1.0,2022-03-03,2022-03
SALE000647,CUST00032,PROP00088,2022-11-23,Broker,Cerrada,344970.0,0.05,17248.5,0.1469,4011.28,1.0,2022-03-14,2022-03
SALE000648,CUST00462,PROP00450,2024-12-17,Digital,Cerrada,314838.0,0.03,9445.14,0.0395,2298.09,1.0,2022-07-01,2022-07
SALE000649,CUST00404,PROP00386,2023-12-27,Broker,Cerrada,454625.0,0.05,22731.25,0.0857,1245.55,1.0,2022-04-04,2022-04
SALE000650,CUST00301,PROP00607,2023-04-04,Digital,En negociación,262366.0,0.03,7870.98,0.0631,4950.3,0.5,2023-10-31,2023-10
SALE000651,CUST00385,PROP00449,2022-09-08,Broker,Cerrada,868997.0,0.05,43449.85,0.0732,2447.88,1.0,2022-03-26,2022-03
SALE000652,CUST00526,PROP00414,2024-03-28,Digital,Cerrada,156552.0,0.03,4696.56,0.1778,375.42,1.0,2022-02-14,2022-02
SALE000653,CUST00541,PROP00748,2022-10-18,Broker,Cerrada,374232.0,0.05,18711.6,0.2028,1456.16,1.0,2022-10-18,2022-10
SALE000654,CUST00283,PROP00468,2022-06-27,Broker,En negociación,265542.0,0.05,13277.1,0.1582,183.51,0.73,2022-01-22,2022-01
SALE000655,CUST00385,PROP00733,2022-06-17,Referral,Cerrada,403157.0,0.04,16126.28,0.0752,1730.29,1.0,2022-03-26,2022-03
SALE000656,CUST00375,PROP00797,2024-03-13,Broker,Cerrada,351110.0,0.05,17555.5,0.0929,2115.12,1.0,2022-04-22,2022-04
SALE000657,CUST00618,PROP00764,2023-12-03,Referral,Cancelada,523490.0,0.04,20939.6,0.128,2657.31,0.0,2023-06-16,2023-06
SALE000658,CUST00495,PROP00860,2022-03-20,Broker,Cerrada,576128.0,0.05,28806.4,0.0552,2380.69,1.0,2022-03-20,2022-03
SALE000659,CUST00205,PROP00629,2022-04-30,Broker,Cerrada,282309.0,0.05,14115.45,0.1901,1462.74,1.0,2022-04-30,2022-04
SALE000660,CUST00577,PROP00506,2023-11-24,Broker,Cerrada,159023.0,0.05,7951.15,0.087,2695.31,1.0,2022-01-05,2022-01
SALE000661,CUST00259,PROP00478,2023-09-28,Direct,Cerrada,259050.0,0.025,6476.25,0.1031,371.13,1.0,2022-03-31,2022-03
SALE000662,CUST00493,PROP00185,2024-01-25,Digital,Cerrada,788790.0,0.03,23663.7,0.1278,2054.14,1.0,2022-11-09,2022-11
SALE000663,CUST00636,PROP00746,2022-07-16,Broker,Cerrada,754564.0,0.05,37728.2,0.1872,2902.17,1.0,2022-07-16,2022-07
SALE000664,CUST00526,PROP00624,2024-03-11,Digital,Cerrada,459387.0,0.03,13781.61,0.0779,2871.17,1.0,2022-02-14,2022-02
SALE000665,CUST00070,PROP00786,2024-10-27,Digital,Cerrada,471044.0,0.03,14131.32,0.0627,2907.68,1.0,2023-01-17,2023-01
SALE000666,CUST00134,PROP00632,2023-10-25,Referral,Cerrada,164894.0,0.04,6595.76,0.129,2114.03,1.0,2022-03-28,2022-03
SALE000667,CUST00518,PROP00433,2022-08-07,Direct,Cerrada,406949.0,0.025,10173.72,0.0973,1108.85,1.0,2022-08-07,2022-08
SALE000668,CUST00081,PROP00266,2024-01-17,Digital,Cerrada,375617.0,0.03,11268.51,0.0848,1997.96,1.0,2023-03-21,2023-03
SALE000669,CUST00008,PROP00888,2023-01-13,Digital,Cerrada,584346.0,0.03,17530.38,0.1306,5843.46,1.0,2022-04-14,2022-04
SALE000670,CUST00168,PROP00661,2022-03-01,Broker,Cerrada,368458.0,0.05,18422.9,0.1175,2274.43,1.0,2022-03-01,2022-03
SALE000671,CUST00317,PROP00788,2022-11-26,Direct,Cerrada,840078.0,0.025,21001.95,0.1105,3346.92,1.0,2022-05-14,2022-05
SALE000672,CUST00084,PROP00527,2024-09-28,Digital,Cerrada,293621.0,0.03,8808.63,0.0518,5646.56,1.0,2023-10-20,2023-10
SALE000673,CUST00100,PROP00460,2023-03-28,Broker,Cerrada,308504.0,0.05,15425.2,0.0815,5820.83,1.0,2022-02-14,2022-02
SALE000674,CUST00221,PROP00031,2024-08-09,Direct,Cerrada,249078.0,0.025,6226.95,0.1623,1012.51,1.0,2022-11-08,2022-11
SALE000675,CUST00390,PROP00063,2023-07-13,Direct,En negociación,196123.0,0.025,4903.08,0.0521,1048.79,0.5,2022-11-05,2022-11
SALE000676,CUST00354,PROP00637,2023-07-23,Digital,Cerrada,259443.0,0.03,7783.29,0.1376,2543.56,1.0,2022-04-05,2022-04
SALE000677,CUST00519,PROP00203,2022-01-07,Broker,Cerrada,175309.0,0.05,8765.45,0.0597,872.18,1.0,2022-01-07,2022-01
SALE000678,CUST00638,PROP00074,2023-11-27,Referral,Cerrada,240719.0,0.04,9628.76,0.0835,1315.4,1.0,2022-03-09,2022-03
SALE000679,CUST00022,PROP00699,2022-04-24,Referral,Cerrada,335334.0,0.04,13413.36,0.1756,3605.74,1.0,2022-04-24,2022-04
SALE000680,CUST00448,PROP00559,2023-06-06,Digital,Cerrada,859907.0,0.03,25797.21,0.0682,2067.08,1.0,2023-06-06,2023-06
SALE000681,CUST00107,PROP00101,2022-10-19,Broker,En negociación,582842.0,0.05,29142.1,0.1883,3597.79,0.4,2022-02-25,2022-02
SALE000682,CUST00235,PROP00450,2023-03-11,Broker,Cerrada,303198.0,0.05,15159.9,0.075,2213.12,1.0,2022-03-14,2022-03
SALE000683,CUST00223,PROP00423,2023-08-17,Broker,Cerrada,371422.0,0.05,18571.1,0.0626,2411.83,1.0,2022-01-31,2022-01
SALE000684,CUST00456,PROP00004,2022-01-18,Broker,Cerrada,290368.0,0.05,14518.4,0.0912,496.36,1.0,2022-01-18,2022-01
SALE000685,CUST00167,PROP00545,2022-11-10,Referral,Cerrada,1034392.0,0.04,41375.68,0.0947,10555.02,1.0,2022-01-19,2022-01
SALE000686,CUST00582,PROP00358,2024-12-19,Broker,Cerrada,520837.0,0.05,26041.85,0.0929,8979.95,1.0,2024-03-19,2024-03
SALE000687,CUST00250,PROP00791,2022-03-09,Digital,Cerrada,181306.0,0.03,5439.18,0.1208,752.31,1.0,2022-01-15,2022-01
SALE000688,CUST00530,PROP00105,2022-12-15,Referral,Cancelada,588336.0,0.04,23533.44,0.1666,6065.32,0.0,,
SALE000689,CUST00619,PROP00763,2022-12-17,Digital,Cerrada,740169.0,0.03,22205.07,0.0473,6219.91,1.0,2022-12-17,2022-12
SALE000690,CUST00332,PROP00006,2023-02-26,Broker,En negociación,343592.0,0.05,17179.6,0.1606,1209.83,0.61,2022-08-15,2022-08
SALE000691,CUST00066,PROP00688,2024-01-23,Direct,Cerrada,163229.0,0.025,4080.73,0.1299,837.07,1.0,2023-10-04,2023-10
SALE000692,CUST00456,PROP00705,2022-10-07,Broker,Cerrada,455424.0,0.05,22771.2,0.1641,1014.31,1.0,2022-01-18,2022-01
SALE000693,CUST00276,PROP00367,2023-05-15,Direct,Cerrada,244956.0,0.025,6123.9,0.0212,3768.55,1.0,2023-05-15,2023-05
SALE000694,CUST00220,PROP00253,2023-12-05,Broker,Cerrada,636278.0,0.05,31813.9,0.0674,2297.03,1.0,2023-12-05,2023-12
SALE000695,CUST00298,PROP00129,2022-12-18,Digital,Cerrada,216316.0,0.03,6489.48,0.137,3090.23,1.0,2022-03-18,2022-03
SALE000696,CUST00195,PROP00306,2024-11-07,Digital,En negociación,334973.0,0.03,10049.19,0.1525,718.83,0.37,2023-06-14,2023-06
SALE000697,CUST00183,PROP00603,2024-12-07,Broker,Cerrada,446329.0,0.05,22316.45,0.0623,1764.15,1.0,2023-03-29,2023-03
SALE000698,CUST00644,PROP00653,2022-05-06,Digital,Cancelada,886945.0,0.03,26608.35,0.1265,5441.38,0.0,2024-02-05,2024-02
SALE000699,CUST00182,PROP00164,2023-01-14,Broker,Cerrada,346966.0,0.05,17348.3,0.0492,1938.36,1.0,2022-08-15,2022-08
SALE000700,CUST00299,PROP00011,2022-08-22,Digital,Cerrada,622074.0,0.03,18662.22,0.0492,2647.12,1.0,2022-08-22,2022-08
SALE000701,CUST00465,PROP00506,2022-07-27,Broker,Cerrada,161258.0,0.05,8062.9,0.0741,2733.19,1.0,2022-01-03,2022-01
SALE000702,CUST00144,PROP00523,2023-06-21,Referral,Cerrada,158597.0,0.04,6343.88,0.1656,2332.31,1.0,2023-06-21,2023-06
SALE000703,CUST00402,PROP00883,2023-09-19,Digital,Cerrada,267668.0,0.03,8030.04,0.0806,3431.64,1.0,2022-12-06,2022-12
SALE000704,CUST00583,PROP00686,2023-04-10,Digital,Cancelada,408258.0,0.03,12247.74,0.0272,1881.37,0.0,2022-06-07,2022-06
SALE000705,CUST00529,PROP00496,2022-10-30,Broker,Cerrada,302666.0,0.05,15133.3,0.1468,3603.17,1.0,2022-10-30,2022-10
SALE000706,CUST00019,PROP00533,2022-11-04,Digital,Cerrada,532482.0,0.03,15974.46,0.0435,9681.49,1.0,2022-06-01,2022-06
SALE000707,CUST00264,PROP00582,2024-12-22,Digital,Cancelada,384204.0,0.03,11526.12,0.1217,1648.94,0.0,2023-10-07,2023-10
SALE000708,CUST00001,PROP00407,2024-10-15,Broker,Cerrada,715777.0,0.05,35788.85,0.0565,4311.91,1.0,2024-10-02,2024-10
SALE000709,CUST00395,PROP00610,2022-03-26,Digital,Cerrada,399552.0,0.03,11986.56,0.0856,3769.36,1.0,2022-03-26,2022-03
SALE000710,CUST00212,PROP00176,2023-12-20,Broker,Cerrada,507919.0,0.05,25395.95,0.1767,4931.25,1.0,2022-01-10,2022-01
SALE000711,CUST00581,PROP00748,2023-05-11,Broker,Cerrada,416573.0,0.05,20828.65,0.1126,1620.91,1.0,2022-04-22,2022-04
SALE000712,CUST00115,PROP00776,2024-01-28,Referral,Cerrada,379073.0,0.04,15162.92,0.172,2191.17,1.0,2022-09-30,2022-09
SALE000713,CUST00554,PROP00392,2023-10-22,Broker,Cerrada,137930.0,0.05,6896.5,0.1438,581.98,1.0,2022-12-03,2022-12
SALE000714,CUST00223,PROP00412,2024-09-08,Broker,Cerrada,395729.0,0.05,19786.45,0.0612,2767.34,1.0,2022-01-31,2022-01
SALE000715,CUST00599,PROP00448,2022-03-18,Digital,Cerrada,609750.0,0.03,18292.5,0.1587,2217.27,1.0,2022-01-16,2022-01
SALE000716,CUST00130,PROP00736,2023-01-21,Referral,En negociación,434044.0,0.04,17361.76,0.0279,2913.05,0.54,2022-09-05,2022-09
SALE000717,CUST00175,PROP00159,2024-12-14,Broker,Cerrada,566817.0,0.05,28340.85,0.1725,2999.03,1.0,2022-12-04,2022-12
SALE000718,CUST00229,PROP00308,2022-07-21,Broker,Cerrada,728850.0,0.05,36442.5,0.1104,2169.2,1.0,2022-07-21,2022-07
SALE000719,CUST00641,PROP00554,2022-05-15,Digital,Cerrada,333001.0,0.03,9990.03,0.0403,1473.46,1.0,2022-05-15,2022-05
SALE000720,CUST00478,PROP00625,2024-03-13,Digital,En negociación,842992.0,0.03,25289.76,0.0885,2051.08,0.41,2022-09-01,2022-09
SALE000721,CUST00531,PROP00267,2024-04-26,Digital,Cancelada,282793.0,0.03,8483.79,0.0492,2524.94,0.0,2022-02-14,2022-02
SALE000722,CUST00360,PROP00106,2024-01-08,Digital,En negociación,700900.0,0.03,21027.0,0.0269,3539.9,0.41,2024-03-15,2024-03
SALE000723,CUST00517,PROP00457,2024-04-25,Referral,Cerrada,464065.0,0.04,18562.6,0.0773,4594.7,1.0,2023-09-10,2023-09
SALE000724,CUST00408,PROP00575,2024-02-03,Direct,Cerrada,185119.0,0.025,4627.98,0.0548,2103.62,1.0,2024-02-03,2024-02
SALE000725,CUST00434,PROP00690,2022-05-25,Broker,Cerrada,508135.0,0.05,25406.75,0.1933,1992.69,1.0,2022-01-08,2022-01
SALE000726,CUST00545,PROP00003,2023-11-01,Broker,Cerrada,536587.0,0.05,26829.35,0.1272,2669.59,1.0,2022-02-27,2022-02
SALE000727,CUST00640,PROP00016,2024-04-25,Broker,Cerrada,416562.0,0.05,20828.1,0.1551,1258.5,1.0,2022-04-22,2022-04
SALE000728,CUST00375,PROP00348,2024-08-10,Broker,Cerrada,430714.0,0.05,21535.7,0.0639,1948.93,1.0,2022-04-22,2022-04
SALE000729,CUST00288,PROP00508,2022-10-06,Digital,Cerrada,234478.0,0.03,7034.34,0.0757,1023.92,1.0,2022-10-06,2022-10
SALE000730,CUST00425,PROP00004,2022-05-15,Referral,Cerrada,293411.0,0.04,11736.44,0.0817,501.56,1.0,2022-02-02,2022-02
SALE000731,CUST00483,PROP00157,2024-04-29,Broker,En negociación,446630.0,0.05,22331.5,0.0418,2011.85,0.65,2022-06-20,2022-06
SALE000732,CUST00642,PROP00378,2022-10-15,Broker,Cerrada,370612.0,0.05,18530.6,0.1911,5294.46,1.0,2022-06-21,2022-06
SALE000733,CUST00455,PROP00252,2022-02-09,Digital,Cerrada,304910.0,0.03,9147.3,0.0463,2147.25,1.0,2022-02-09,2022-02
SALE000734,CUST00621,PROP00640,2024-06-22,Direct,Cerrada,481430.0,0.025,12035.75,0.1639,1458.88,1.0,2022-10-04,2022-10
SALE000735,CUST00476,PROP00032,2023-07-10,Broker,Cerrada,243090.0,0.05,12154.5,0.1349,2095.6,1.0,2023-07-10,2023-07
SALE000736,CUST00619,PROP00800,2022-12-24,Referral,Cerrada,212397.0,0.04,8495.88,0.0792,3078.22,1.0,2022-12-17,2022-12
SALE000737,CUST00489,PROP00153,2022-01-14,Referral,Cerrada,281570.0,0.04,11262.8,0.1254,1436.58,1.0,2022-01-14,2022-01
SALE000738,CUST00576,PROP00397,2022-02-13,Digital,Cerrada,620700.0,0.03,18621.0,0.0831,8620.83,1.0,2022-02-13,2022-02
SALE000739,CUST00124,PROP00888,2024-05-13,Digital,Cerrada,634262.0,0.03,19027.86,0.0564,6342.62,1.0,2022-07-20,2022-07
SALE000740,CUST00646,PROP00597,2023-06-20,Digital,Cancelada,397513.0,0.03,11925.39,0.0487,873.65,0.0,2022-08-02,2022-08
SALE000741,CUST00227,PROP00899,2022-06-11,Broker,Cancelada,496798.0,0.05,24839.9,0.1752,2114.03,0.0,2023-10-23,2023-10
SALE000742,CUST00519,PROP00018,2023-02-01,Digital,Cerrada,194690.0,0.03,5840.7,0.1621,1194.42,1.0,2022-01-07,2022-01
SALE000743,CUST00255,PROP00648,2022-07-01,Broker,Cerrada,243137.0,0.05,12156.85,0.1815,673.51,1.0,2022-01-28,2022-01
SALE000744,CUST00298,PROP00069,2022-04-28,Referral,Cerrada,401462.0,0.04,16058.48,0.1015,2749.74,1.0,2022-03-18,2022-03
SALE000745,CUST00487,PROP00551,2022-11-02,Referral,Cerrada,295141.0,0.04,11805.64,0.158,806.4,1.0,2022-11-02,2022-11
SALE000746,CUST00352,PROP00294,2023-09-01,Broker,Cerrada,384403.0,0.05,19220.15,0.1385,2402.52,1.0,2023-09-01,2023-09
SALE000747,CUST00466,PROP00700,2022-08-24,Digital,Cerrada,414711.0,0.03,12441.33,0.0607,1613.66,1.0,2022-08-24,2022-08
SALE000748,CUST00052,PROP00112,2023-01-13,Broker,Cerrada,664307.0,0.05,33215.35,0.0493,3862.25,1.0,2022-05-15,2022-05
SALE000749,CUST00542,PROP00807,2023-06-05,Broker,Cerrada,343238.0,0.05,17161.9,0.0678,388.72,1.0,2022-07-19,2022-07
SALE000750,CUST00266,PROP00433,2023-04-05,Digital,Cerrada,367781.0,0.03,11033.43,0.1842,1002.13,1.0,2023-04-05,2023-04
SALE000751,CUST00513,PROP00468,2022-05-17,Broker,Cerrada,281516.0,0.05,14075.8,0.1075,194.55,1.0,2022-05-17,2022-05
SALE000752,CUST00186,PROP00514,2022-02-17,Referral,Cerrada,247005.0,0.04,9880.2,0.1533,1470.27,1.0,2022-02-17,2022-02
SALE000753,CUST00388,PROP00032,2022-02-13,Broker,Cerrada,244409.0,0.05,12220.45,0.1302,2106.97,1.0,2022-02-13,2022-02
SALE000754,CUST00383,PROP00280,2023-01-21,Referral,Cerrada,832464.0,0.04,33298.56,0.1115,4650.64,1.0,2022-08-21,2022-08
SALE000755,CUST00091,PROP00639,2024-03-04,Broker,Cerrada,150222.0,0.05,7511.1,0.0426,778.35,1.0,2022-05-27,2022-05
SALE000756,CUST00309,PROP00865,2022-05-20,Broker,Cerrada,245933.0,0.05,12296.65,0.1037,987.68,1.0,2022-05-20,2022-05
SALE000757,CUST00414,PROP00887,2024-05-06,Referral,Cerrada,221856.0,0.04,8874.24,0.1372,2738.96,1.0,2023-08-26,2023-08
SALE000758,CUST00544,PROP00483,2024-03-01,Digital,Cerrada,165546.0,0.03,4966.38,0.0918,769.98,1.0,2022-08-18,2022-08
SALE000759,CUST00577,PROP00233,2022-01-05,Broker,Cerrada,423341.0,0.05,21167.05,0.0439,1959.91,1.0,2022-01-05,2022-01
SALE000760,CUST00250,PROP00430,2022-02-02,Referral,En negociación,459891.0,0.04,18395.64,0.1705,1789.46,0.48,2022-01-15,2022-01
SALE000761,CUST00419,PROP00418,2022-08-06,Broker,Cancelada,358507.0,0.05,17925.35,0.0758,1389.56,0.0,2023-02-02,2023-02
SALE000762,CUST00114,PROP00358,2022-03-08,Broker,Cerrada,482431.0,0.05,24121.55,0.1597,8317.78,1.0,2022-03-08,2022-03
SALE000763,CUST00583,PROP00326,2023-08-10,Digital,Cerrada,229262.0,0.03,6877.86,0.1665,920.73,1.0,2022-06-07,2022-06
SALE000764,CUST00565,PROP00782,2022-02-18,Digital,Cerrada,479232.0,0.03,14376.96,0.0553,1669.8,1.0,2022-02-18,2022-02
SALE000765,CUST00650,PROP00352,2024-05-25,Digital,En negociación,143968.0,0.03,4319.04,0.1816,2056.69,0.38,2022-05-28,2022-05
SALE000766,CUST00317,PROP00027,2023-06-24,Referral,Cerrada,431185.0,0.04,17247.4,0.0614,3685.34,1.0,2022-05-14,2022-05
SALE000767,CUST00234,PROP00650,2024-03-12,Digital,Cerrada,351221.0,0.03,10536.63,0.1691,1611.11,1.0,2022-09-25,2022-09
SALE000768,CUST00493,PROP00599,2024-04-02,Broker,Cerrada,253964.0,0.05,12698.2,0.1171,434.87,1.0,2022-11-09,2022-11
SALE000769,CUST00471,PROP00341,2023-07-11,Broker,Cerrada,155004.0,0.05,7750.2,0.1025,741.65,1.0,2023-07-11,2023-07
SALE000770,CUST00138,PROP00567,2024-10-17,Broker,Cerrada,384221.0,0.05,19211.05,0.0616,1561.87,1.0,2022-06-21,2022-06
SALE000771,CUST00351,PROP00847,2024-12-20,Referral,Cerrada,763757.0,0.04,30550.28,0.0484,4290.77,1.0,2022-02-28,2022-02
SALE000772,CUST00419,PROP00832,2023-02-02,Broker,Cerrada,342577.0,0.05,17128.85,0.0972,4127.43,1.0,2023-02-02,2023-02
SALE000773,CUST00296,PROP00711,2022-05-13,Digital,Cerrada,302064.0,0.03,9061.92,0.1318,1189.23,1.0,2022-05-13,2022-05
SALE000774,CUST00242,PROP00526,2023-02-06,Digital,Cerrada,244912.0,0.03,7347.36,0.1647,1123.45,1.0,2023-02-06,2023-02
SALE000775,CUST00156,PROP00025,2022-09-10,Referral,Cerrada,263565.0,0.04,10542.6,0.0783,1121.55,1.0,2022-01-13,2022-01
SALE000776,CUST00268,PROP00461,2023-08-09,Broker,Cerrada,153932.0,0.05,7696.6,0.1287,625.74,1.0,2023-03-10,2023-03
SALE000777,CUST00160,PROP00737,2023-02-25,Broker,Cerrada,166164.0,0.05,8308.2,0.1801,129.01,1.0,2023-02-25,2023-02
SALE000778,CUST00196,PROP00761,2023-06-09,Direct,Cerrada,221933.0,0.025,5548.33,0.0271,1733.85,1.0,2022-03-27,2022-03
SALE000779,CUST00121,PROP00696,2024-04-13,Digital,Cerrada,748772.0,0.03,22463.16,0.1426,3019.24,1.0,2022-10-17,2022-10
SALE000780,CUST00245,PROP00888,2022-10-31,Digital,Cerrada,545596.0,0.03,16367.88,0.1883,5455.96,1.0,2022-04-23,2022-04
SALE000781,CUST00411,PROP00465,2023-08-17,Referral,Cerrada,758111.0,0.04,30324.44,0.0357,4283.11,1.0,2023-01-02,2023-01
SALE000782,CUST00246,PROP00099,2023-01-03,Direct,Cerrada,408200.0,0.025,10205.0,0.0877,3116.03,1.0,2022-03-31,2022-03
SALE000783,CUST00093,PROP00448,2024-05-04,Broker,Cerrada,667895.0,0.05,33394.75,0.0784,2428.71,1.0,2022-01-04,2022-01
SALE000784,CUST00521,PROP00287,2023-11-29,Direct,Cerrada,710356.0,0.025,17758.9,0.1556,2262.28,1.0,2023-06-30,2023-06
SALE000785,CUST00281,PROP00752,2022-01-11,Broker,Cerrada,240808.0,0.05,12040.4,0.1378,1584.26,1.0,2022-01-11,2022-01
SALE000786,CUST00380,PROP00700,2023-12-24,Direct,Cerrada,407605.0,0.025,10190.12,0.0768,1586.01,1.0,2022-02-14,2022-02
SALE000787,CUST00341,PROP00383,2022-07-06,Broker,Cerrada,363322.0,0.05,18166.1,0.1696,2595.16,1.0,2022-07-06,2022-07
SALE000788,CUST00330,PROP00350,2024-03-09,Broker,Cerrada,223471.0,0.05,11173.55,0.1009,1573.74,1.0,2022-01-13,2022-01
SALE000789,CUST00285,PROP00144,2023-09-23,Broker,Cancelada,415774.0,0.05,20788.7,0.1733,1036.84,0.0,2023-12-27,2023-12
SALE000790,CUST00492,PROP00039,2023-03-19,Referral,Cerrada,303435.0,0.04,12137.4,0.1465,4528.88,1.0,2023-03-11,2023-03
SALE000791,CUST00556,PROP00282,2024-02-04,Direct,Cerrada,116880.0,0.025,2922.0,0.1781,90.39,1.0,2022-03-11,2022-03
SALE000792,CUST00588,PROP00217,2024-07-30,Broker,Cerrada,189527.0,0.05,9476.35,0.1646,2915.8,1.0,2022-06-26,2022-06
SALE000793,CUST00289,PROP00239,2024-04-27,Broker,Cerrada,425515.0,0.05,21275.75,0.157,1611.8,1.0,2024-04-27,2024-04
SALE000794,CUST00222,PROP00899,2023-08-27,Broker,Cerrada,557797.0,0.05,27889.85,0.0739,2373.6,1.0,2022-07-19,2022-07
SALE000795,CUST00054,PROP00613,2024-03-07,Broker,Cerrada,924015.0,0.05,46200.75,0.1109,4507.39,1.0,2022-03-25,2022-03
SALE000796,CUST00288,PROP00497,2023-03-30,Referral,En negociación,387001.0,0.04,15480.04,0.1515,5863.65,0.44,2022-10-06,2022-10
SALE000797,CUST00645,PROP00161,2024-05-09,Broker,Cerrada,185974.0,0.05,9298.7,0.1245,1127.12,1.0,2022-04-25,2022-04
SALE000798,CUST00170,PROP00758,2024-06-27,Direct,Cancelada,156593.0,0.025,3914.82,0.1439,2060.43,0.0,2024-04-06,2024-04
SALE000799,CUST00550,PROP00581,2022-05-27,Direct,Cerrada,811967.0,0.025,20299.18,0.1119,3075.63,1.0,2022-05-27,2022-05
SALE000800,CUST00492,PROP00464,2022-09-28,Broker,Cancelada,325893.0,0.05,16294.65,0.0671,1951.46,0.0,2023-03-11,2023-03
SALE000801,CUST00430,PROP00420,2022-10-27,Digital,Cerrada,839663.0,0.03,25189.89,0.0832,2028.17,1.0,2022-10-27,2022-10
SALE000802,CUST00368,PROP00498,2022-07-01,Direct,Cerrada,322003.0,0.025,8050.08,0.0758,825.65,1.0,2022-03-04,2022-03
SALE000803,CUST00492,PROP00756,2023-03-11,Referral,Cerrada,821644.0,0.04,32865.76,0.135,5200.28,1.0,2023-03-11,2023-03
SALE000804,CUST00064,PROP00649,2022-08-03,Referral,Cerrada,418901.0,0.04,16756.04,0.1601,1123.06,1.0,2022-08-03,2022-08
SALE000805,CUST00084,PROP00437,2023-10-20,Broker,Cerrada,409139.0,0.05,20456.95,0.0941,1920.84,1.0,2023-10-20,2023-10
SALE000806,CUST00128,PROP00601,2022-04-18,Broker,Cerrada,593778.0,0.05,29688.9,0.1011,2135.89,1.0,2022-04-18,2022-04
SALE000807,CUST00498,PROP00837,2022-10-27,Referral,Cerrada,410866.0,0.04,16434.64,0.0804,5478.21,1.0,2022-02-26,2022-02
SALE000808,CUST00281,PROP00294,2023-12-31,Broker,Cerrada,429912.0,0.05,21495.6,0.0365,2686.95,1.0,2022-01-11,2022-01
SALE000809,CUST00136,PROP00811,2023-03-16,Digital,Cerrada,588839.0,0.03,17665.17,0.1392,2345.97,1.0,2022-10-05,2022-10
SALE000810,CUST00030,PROP00547,2023-04-06,Referral,Cerrada,537457.0,0.04,21498.28,0.0519,2326.65,1.0,2022-11-05,2022-11
SALE000811,CUST00318,PROP00167,2024-05-19,Digital,Cerrada,320376.0,0.03,9611.28,0.0908,858.92,1.0,2024-05-19,2024-05
SALE000812,CUST00260,PROP00871,2024-12-13,Broker,Cerrada,527381.0,0.05,26369.05,0.1737,3740.29,1.0,2022-08-20,2022-08
SALE000813,CUST00116,PROP00618,2023-09-20,Digital,Cerrada,236981.0,0.03,7109.43,0.1875,2060.7,1.0,2023-09-20,2023-09
SALE000814,CUST00016,PROP00348,2022-03-28,Referral,Cerrada,422663.0,0.04,16906.52,0.0814,1912.5,1.0,2022-03-28,2022-03
SALE000815,CUST00490,PROP00194,2022-04-19,Broker,Cerrada,385708.0,0.05,19285.4,0.1651,1881.5,1.0,2022-04-19,2022-04
SALE000816,CUST00507,PROP00825,2024-11-25,Broker,Cerrada,723386.0,0.05,36169.3,0.0986,5978.4,1.0,2022-05-04,2022-05
SALE000817,CUST00160,PROP00741,2024-01-17,Direct,Cerrada,145367.0,0.025,3634.18,0.0679,995.66,1.0,2023-02-25,2023-02
SALE000818,CUST00321,PROP00041,2024-04-03,Referral,Cerrada,422576.0,0.04,16903.04,0.1071,1207.36,1.0,2024-04-03,2024-04
SALE000819,CUST00165,PROP00573,2024-01-12,Digital,Cerrada,221653.0,0.03,6649.59,0.1119,1497.66,1.0,2022-11-24,2022-11
SALE000820,CUST00266,PROP00104,2022-07-18,Referral,En negociación,387103.0,0.04,15484.12,0.0798,4720.77,0.42,2023-04-05,2023-04
SALE000821,CUST00071,PROP00265,2023-04-30,Digital,Cerrada,389676.0,0.03,11690.28,0.1108,2886.49,1.0,2022-10-09,2022-10
SALE000822,CUST00616,PROP00512,2024-05-20,Direct,Cerrada,204969.0,0.025,5124.23,0.0396,3941.71,1.0,2022-05-20,2022-05
SALE000823,CUST00469,PROP00225,2024-08-11,Referral,En negociación,240082.0,0.04,9603.28,0.1678,216.68,0.73,2022-03-25,2022-03
SALE000824,CUST00586,PROP00462,2022-09-27,Broker,Cancelada,232160.0,0.05,11608.0,0.0393,3180.27,0.0,2023-10-16,2023-10
