ID_Pedido,Fecha_pedido,ID_Cliente,Segmento_Cliente,Pais,Region,Ciudad,Categoria_Producto,Producto,Canal,Campaña,Estación,Unidades,Descuento_pct,Ingresos,Costo,Ganancia
ORD-202506-00871,09/06/2025,CLI-7037,Premium,Colombia,Caribe,Barranquilla,Deportes,Cuerda,Online,Black Friday,Invierno,3,0.21775975462755476,37.45736076667731,25.02098351767954,12.436377248997772
ORD-202504-00872,18/04/2025,CLI-3489,Estandar,Chile,Centro,Valparaíso,Deportes,Bicicleta,Online,Siempre activo,Otoño,1,0.023458634001974878,487.61629110281166,341.104900727883,146.51139037492868
ORD-202401-00873,28/01/2024,CLI-4684,Basico,Peru,Costa,Lima,Electronica,Audifonos,Online,Siempre activo,Verano,1,0.052831656491356536,109.4316837929189,77.66405676047768,31.767627032441226
ORD-202403-00874,18/03/2024,CLI-5016,Premium,Mexico,Norte,Monterrey,Hogar,Licuadora,Online,Siempre activo,Otoño,2,0.049955751954798976,200.3344499008461,137.19922004693828,63.135229853907816
ORD-202408-00875,03/08/2024,CLI-2408,Premium,Peru,Costa,Lima,Deportes,Cuerda,Tienda,Siempre activo,Invierno,1,0.04448522865286989,17.03306760323899,11.47304368877124,5.560023914467751
ORD-202501-00876,20/01/2025,CLI-9114,Estandar,Colombia,Caribe,Barranquilla,Deportes,Mancuernas,Tienda,Siempre activo,Verano,1,0.009357750221231718,72.77553147633485,49.09268130035821,23.68285017597664
ORD-202412-00877,30/12/2024,CLI-8214,Estandar,Colombia,Andina,Bogotá,Hogar,Cafetera,Online,Siempre activo,Verano,1,0.00922325668215157,146.64,99.34813805203407,47.28836214101625
ORD-202510-00878,27/10/2025,CLI-1400,Premium,Peru,Costa,Lima,Moda,Zapatillas,Tienda,Black Friday,Primavera,3,0.19991206344481136,354.37964552376525,212.36175813879203,142.01788738497322
ORD-202506-00879,09/06/2025,CLI-5878,Estandar,Peru,Sierra,Arequipa,Hogar,Cafetera,Tienda,Black Friday,Invierno,1,0.18199941255038118,104.9194465472435,74.49280704854289,30.42663949870061
ORD-202511-00880,29/11/2025,CLI-8425,Premium,Peru,Sierra,Cusco,Electronica,Tablet,Online,Siempre activo,Primavera,1,0.0371419328915387,454.30093363370963,312.9363162745156,141.36461735919403
ORD-202411-00881,07/11/2024,CLI-9575,Estandar,Peru,Sierra,Cusco,Hogar,Licuadora,Online,Navidad,Primavera,1,0.16696363979877335,75.78289615175004,48.66367029016918,27.11922586158086
ORD-202401-00882,07/01/2024,CLI-7709,Estandar,Chile,Centro,Valparaíso,Electronica,Parlante,Online,Navidad,Verano,4,0.1352482929357029,576.9454944860846,406.660243717957,170.28525076812764
ORD-202401-00883,03/01/2024,CLI-8553,Estandar,Colombia,Andina,Bogotá,Deportes,Bicicleta,Online,Temporada baja,Verano,2,0.05152467610273488,1113.0514783706726,757.8322253461705,355.2192530245021
ORD-202509-00884,14/09/2025,CLI-9828,Premium,Colombia,Pacífico,Cali,Hogar,Licuadora,Online,Black Friday,Primavera,2,0.19316989555997316,157.8343468228901,105.62060945726398,52.213737365626116
ORD-202412-00885,28/12/2024,CLI-6390,Premium,Peru,Costa,Lima,Hogar,Licuadora,Tienda,Navidad,Verano,2,0.09672155451675607,197.10,137.73005862607272,59.3692760402665
ORD-202505-00886,22/05/2025,CLI-5923,Estandar,Chile,Centro,Valparaíso,Deportes,Cuerda,Tienda,Siempre activo,Otoño,2,0.02445645260449384,41.19393002072951,28.25322351745914,12.94070650327037
ORD-202409-00887,30/09/2024,CLI-5195,Basico,Mexico,Norte,Monterrey,Hogar,Cafetera,Online,Siempre activo,Primavera,2,0.005690934152759432,233.9278213270007,142.6959710094704,91.23185031753027
ORD-202505-00888,20/05/2025,CLI-4015,Premium,Colombia,Andina,Medellín,Moda,Zapatillas,Tienda,Black Friday,Otoño,1,0.18310801400614696,113.603181347892,72.05146790180122,41.55171344609079
ORD-202401-00889,15/01/2024,CLI-1483,Premium,Peru,Costa,Lima,Moda,Bolso,Online,Temporada baja,Verano,2,0.10155153654439562,224.91684365836878,134.50797021708294,90.40887344128583
ORD-202407-00890,10/07/2024,CLI-1351,Estandar,Mexico,Norte,Monterrey,Electronica,Tablet,Online,Temporada baja,Invierno,1,0.09585495561160302,241.94251070174738,163.1293402259931,78.81317047575428
ORD-202509-00891,22/09/2025,CLI-3418,Estandar,Peru,Costa,Lima,Deportes,Mancuernas,Online,Temporada baja,Primavera,1,0.0917168365619273,62.02135320400316,41.12415791811281,20.897195285890355
ORD-202504-00892,29/04/2025,CLI-9940,Premium,Chile,Sur,Concepción,Electronica,Parlante,Online,Siempre activo,Otoño,1,0.06171452881623005,168.84911482452517,114.0578487599842,54.79126606454098
ORD-202401-00893,28/01/2024,CLI-3065,Estandar,Colombia,Andina,Medellín,Moda,Chaqueta,Tienda,Siempre activo,Verano,2,0.08843808936204028,316.9056003410884,191.00445661016258,125.90114373092584
ORD-202512-00894,14/12/2025,CLI-9978,Estandar,Colombia,Pacífico,Cali,Electronica,Audifonos,Tienda,Siempre activo,Verano,1,0.02504923132040099,108.12988406970382,76.80162690941046,31.32825716029336
ORD-202402-00895,08/02/2024,CLI-1478,Premium,Colombia,Andina,Medellín,Electronica,Audifonos,Tienda,Siempre activo,Verano,1,0.08247531178286732,143.70428312624708,100.6672340221338,43.03704910411328
ORD-202409-00896,29/09/2024,CLI-2605,Estandar,Colombia,Andina,Bogotá,Hogar,Licuadora,Tienda,Black Friday,Primavera,1,0.23079427761224583,72.30,48.31811489262721,23.981223352363287
ORD-202408-00897,18/08/2024,CLI-8803,Estandar,Chile,Norte,Antofagasta,Moda,Bolso,Online,Navidad,Invierno,1,0.1410373062838503,64.20,41.78563345747302,22.41889200262755
ORD-202403-00898,26/03/2024,CLI-4410,Basico,Chile,Centro,Valparaíso,Hogar,Licuadora,Tienda,Navidad,Otoño,2,0.10717686055098416,159.51,102.4696764644289,57.037859040272636
ORD-202504-00899,18/04/2025,CLI-5062,Estandar,Peru,Sierra,Cusco,Hogar,Cafetera,Tienda,Siempre activo,Otoño,1,0.10999442201042661,109.39966364759398,77.67376118979173,31.72590245780225
ORD-202405-00900,05/05/2024,CLI-4745,Estandar,Colombia,Andina,Medellín,Deportes,Cuerda,Tienda,Siempre activo,Otoño,2,0.04433056266462127,35.77788363101403,24.32179251280455,11.456091118209478
ORD-202506-00901,20/06/2025,CLI-6623,Estandar,Colombia,Pacífico,Cali,Electronica,Tablet,Tienda,Navidad,Invierno,1,0.14206700694907715,209.02797839063237,149.30002561188033,59.72795277875204
ORD-202405-00902,24/05/2024,CLI-2938,Estandar,Colombia,Andina,Bogotá,Electronica,Smartwatch,Online,Back to School,Otoño,1,0.0652492517372087,182.34378189902202,124.05107831235517,58.292703586666846
ORD-202506-00903,08/06/2025,CLI-5211,Estandar,Colombia,Andina,Medellín,Electronica,Parlante,Online,Siempre activo,Invierno,2,0.05906672134273531,213.09,150.02244197093933,63.0721059812351
ORD-202407-00904,30/07/2024,CLI-2508,Estandar,Colombia,Andina,Bogotá,Deportes,Cuerda,Online,Black Friday,Invierno,1,0.250897028482521,10.44,7.2864377760343295,3.157150739021967
ORD-202401-00905,25/01/2024,CLI-9533,Premium,Chile,Sur,Concepción,Moda,Zapatillas,Tienda,Temporada baja,Verano,2,0.07991902037110883,257.6359448647021,156.87513820891004,100.76080665579204
ORD-202508-00906,02/08/2025,CLI-3070,Premium,Peru,Sierra,Cusco,Electronica,Tablet,Online,Temporada baja,Invierno,1,0.09494101270924274,260.84352099701874,184.54386464145,76.29965635556874
ORD-202501-00907,28/01/2025,CLI-2753,Premium,Chile,Centro,Valparaíso,Moda,Jeans,Online,Siempre activo,Verano,2,0.07767745890383491,175.79,104.23457217803805,71.55915421388032
ORD-202403-00908,07/03/2024,CLI-6296,Premium,Peru,Sierra,Arequipa,Deportes,Cuerda,Tienda,Siempre activo,Otoño,1,0.09561802705289635,22.40147836991301,14.401448733840516,8.000029636072496
ORD-202408-00909,20/08/2024,CLI-9032,Premium,Peru,Sierra,Cusco,Hogar,Aspiradora,Online,Siempre activo,Invierno,1,0.034016203607586594,206.71304361811792,138.65973894228992,68.053304675828
ORD-202404-00910,18/04/2024,CLI-3837,Premium,Colombia,Andina,Medellín,Electronica,Parlante,Online,Siempre activo,Otoño,1,0.06298443880023016,137.0661648755414,102.79962365665605,34.26654121888535
ORD-202405-00911,25/05/2024,CLI-9000,Basico,Peru,Costa,Lima,Hogar,Cafetera,Tienda,Temporada baja,Otoño,2,0.08929997526544231,216.40,137.5817837966469,78.81503872809094
ORD-202404-00912,20/04/2024,CLI-2382,Premium,Colombia,Andina,Bogotá,Moda,Zapatillas,Online,Temporada baja,Otoño,1,0.09776194953970374,110.86294159351523,63.191876708303674,47.67106488521156
ORD-202408-00913,15/08/2024,CLI-5297,Estandar,Chile,Norte,Antofagasta,Moda,Zapatillas,Tienda,Siempre activo,Invierno,1,0.0696448751371771,88.21990774562384,56.122173045144514,32.09773470047933
ORD-202404-00914,20/04/2024,CLI-4952,Estandar,Peru,Sierra,Arequipa,Hogar,Lampara,Online,Siempre activo,Otoño,1,,63.39,43.41941546456229,19.965770097871342
ORD-202504-00915,14/04/2025,CLI-4017,Basico,Colombia,Caribe,Barranquilla,Electronica,Smartwatch,Online,Siempre activo,Otoño,1,0.060213837709387805,148.74490346390795,103.5837065217774,45.161196942130545
ORD-202402-00916,03/02/2024,CLI-3621,Basico,Peru,Costa,Trujillo,Electronica,Audifonos,Tienda,Back to School,Verano,1,0.05312158989233663,121.38749782848414,82.29077502642212,39.09672280206202
ORD-202509-00917,14/09/2025,CLI-6221,Premium,Chile,Centro,Valparaíso,Deportes,Cuerda,Online,Navidad,Primavera,1,0.06999999999999999,20.28940234990115,14.073203353441327,6.216198996459822
ORD-202501-00918,03/01/2025,CLI-4283,Estandar,Colombia,Caribe,Barranquilla,Electronica,Audifonos,Online,Navidad,Verano,1,,97.9909927169995,67.63564396887739,30.35534874812211
ORD-202508-00919,17/08/2025,CLI-4762,Premium,Chile,Centro,Valparaíso,Deportes,Bicicleta,Tienda,Black Friday,Invierno,1,0.2652451312118954,386.82,256.3734986821213,130.44438803284015
ORD-202507-00920,07/07/2025,CLI-8532,Estandar,Colombia,Andina,Bogotá,Deportes,Guantes,Online,Black Friday,Invierno,3,0.16491070411598055,63.51617825034109,46.366810122749,17.14936812759209
ORD-202502-00921,28/02/2025,CLI-4185,Estandar,Peru,Sierra,Arequipa,Moda,Jeans,Online,Siempre activo,Verano,2,0.06393875617034155,167.7613107973693,107.61510863167386,60.14620216569544
ORD-202509-00922,04/09/2025,CLI-3596,Estandar,Colombia,Pacífico,Cali,Deportes,Cuerda,Online,Siempre activo,Primavera,3,0.07251455196120342,49.01906393784352,31.720560161945176,17.298503775898343
ORD-202506-00923,01/06/2025,CLI-1981,Estandar,Mexico,Norte,Monterrey,Deportes,Cuerda,Online,Back to School,Invierno,2,0.10086426507195397,26.282364854344756,17.874977800690214,8.407387053654542
ORD-202511-00924,22/11/2025,CLI-8373,Basico,Peru,Sierra,Arequipa,Electronica,Smartwatch,Online,Siempre activo,Primavera,2,0.04343233179763964,335.0578327191126,247.4749650367096,87.58286768240299
ORD-202410-00925,08/10/2024,CLI-5101,Premium,Colombia,Andina,Medellín,Electronica,Smartwatch,Tienda,Temporada baja,Primavera,2,0.10042958523391689,391.19975267566224,269.51425794405236,121.68549473160988
ORD-202411-00926,15/11/2024,CLI-5150,Premium,Colombia,Andina,Bogotá,Hogar,Lampara,Online,Siempre activo,Primavera,1,0.08131647367770148,59.84566119666973,39.656520969271085,20.189140227398646
ORD-202503-00927,18/03/2025,CLI-5663,Basico,Chile,Norte,Antofagasta,Moda,Bolso,Tienda,Black Friday,Otoño,1,0.26320036821109366,65.2868891835647,38.63494785573928,26.65194132782542
ORD-202411-00928,10/11/2024,CLI-6673,Estandar,Peru,Costa,Lima,Moda,Chaqueta,Online,Siempre activo,Primavera,1,0.047509160077255655,160.90548621928258,99.29716209358601,61.60832412569657
ORD-202501-00929,11/01/2025,CLI-2715,Estandar,Peru,Sierra,Cusco,Moda,Bolso,Online,Black Friday,Verano,1,0.2262355302362411,82.40777705748832,49.99217236321149,32.41560469427683
ORD-202410-00930,15/10/2024,CLI-7387,Estandar,Colombia,Pacífico,Cali,Electronica,Audifonos,Online,Black Friday,Primavera,1,0.16472567058982407,101.31,69.28050583639673,32.03335424778345
ORD-202503-00931,12/03/2025,CLI-9720,Basico,Colombia,Andina,Medellín,Moda,Zapatillas,Online,Siempre activo,Otoño,1,0.07809519818171023,84.71275401556797,56.75754519043054,27.955208825137426
ORD-202510-00932,23/10/2025,CLI-2921,Estandar,Mexico,Occidente,Guadalajara,Moda,Chaqueta,Tienda,Siempre activo,Primavera,1,0.041335133666644444,140.98,91.18697207189433,49.79630298868656
ORD-202410-00933,03/10/2024,CLI-3341,Premium,Chile,Centro,Santiago,Hogar,Cafetera,Tienda,Back to School,Primavera,5,0.04557238913947649,758.5567425387884,532.0460114947825,226.51073104400587
ORD-202512-00934,10/12/2025,CLI-8696,Estandar,Colombia,Caribe,Barranquilla,Electronica,Tablet,Tienda,Back to School,Verano,3,0.06085121224666057,947.584910121429,615.9301915789288,331.6547185425002
ORD-202508-00935,04/08/2025,CLI-4400,Estandar,Peru,Costa,Trujillo,Hogar,Licuadora,Online,Siempre activo,Invierno,1,0.04285941139649129,70.36940608531634,46.81998021359729,23.549425871719052
ORD-202505-00936,17/05/2025,CLI-2997,Premium,Peru,Sierra,Cusco,Deportes,Guantes,Tienda,Back to School,Otoño,1,0.04699148700191993,43.302782687944664,30.392072179148013,12.910710508796651
ORD-202509-00937,15/09/2025,CLI-3804,Premium,Peru,Costa,Lima,Deportes,Bicicleta,Tienda,Siempre activo,Primavera,1,,661.2536379081779,451.11713563718376,210.13650227099413
ORD-202505-00938,30/05/2025,CLI-4390,Premium,Colombia,Andina,Medellín,Electronica,Audifonos,Online,Navidad,Otoño,2,0.109101566657123,243.57667281105762,158.32483732718742,85.2518354838702
ORD-202412-00939,15/12/2024,CLI-5282,Estandar,Colombia,Andina,Bogotá,Hogar,Aspiradora,Online,Temporada baja,Verano,2,0.09671030805950301,423.01159105069877,265.35019392685706,157.6613971238417
ORD-202503-00940,21/03/2025,CLI-1065,Premium,Colombia,Andina,Medellín,Deportes,Cuerda,Online,Siempre activo,Otoño,2,0.03399409463905718,38.49,28.095011395428706,10.391305584610613
ORD-202412-00941,15/12/2024,CLI-8137,Estandar,Chile,Centro,Santiago,Moda,Zapatillas,Tienda,Back to School,Verano,1,0.03185668102530657,115.75696428587216,77.51815509795335,38.238809187918804
ORD-202508-00942,29/08/2025,CLI-2664,Basico,Colombia,Andina,Bogotá,Electronica,Smartwatch,Tienda,Navidad,Invierno,1,0.14177437003260213,112.91215576218127,78.5135061174412,34.398649644740075
ORD-202510-00943,25/10/2025,CLI-4994,Premium,Peru,Sierra,Cusco,Hogar,Licuadora,Tienda,Black Friday,Primavera,1,0.1956487270961041,94.03003926394513,60.959334001884656,33.07070526206047
ORD-202405-00944,16/05/2024,CLI-7258,Basico,Mexico,Norte,Monterrey,Electronica,Audifonos,Online,Black Friday,Otoño,3,0.16586893994211532,277.7784943871495,193.90316281683542,83.8753315703141
ORD-202408-00945,30/08/2024,CLI-3937,Basico,Mexico,Centro,Puebla,Electronica,Smartwatch,Online,Siempre activo,Invierno,1,0.0679982482682255,118.23192923118063,81.29960901478246,36.93232021639817
ORD-202506-00946,26/06/2025,CLI-4547,Premium,Peru,Sierra,Cusco,Deportes,Mancuernas,Online,Navidad,Invierno,1,0.12326354717582388,51.66841825809216,34.59493973818543,17.07347851990673
ORD-202402-00947,09/02/2024,CLI-6588,Estandar,Chile,Centro,Santiago,Deportes,Mancuernas,Tienda,Siempre activo,Verano,2,0.04353291615920694,141.50556841506344,98.16641632160943,43.339152093454004
ORD-202408-00948,16/08/2024,CLI-8820,Premium,Mexico,Occidente,Guadalajara,Moda,Chaqueta,Online,Navidad,Invierno,1,0.13957417636318098,118.10,71.05755482583443,47.04281803248445
ORD-202507-00949,01/07/2025,CLI-1010,Estandar,Chile,Centro,Valparaíso,Moda,Jeans,Online,Siempre activo,Invierno,1,0.08686801478051025,60.22666670868876,34.32920002395259,25.897466684736173
ORD-202408-00950,10/08/2024,CLI-2634,Estandar,Peru,Sierra,Cusco,Hogar,Licuadora,Online,Navidad,Invierno,3,0.16216875361785435,189.86871453346023,130.65426260756075,59.21445192589948
ORD-202401-00951,06/01/2024,CLI-4620,Estandar,Mexico,Occidente,Guadalajara,Moda,Bolso,Online,Temporada baja,Verano,3,0.11963982028289495,272.3229611438184,169.06090373305634,103.26205741076208
ORD-202411-00952,17/11/2024,CLI-7665,Premium,Peru,Sierra,Cusco,Deportes,Bicicleta,Online,Siempre activo,Primavera,2,0.11494677767304372,1258.24,892.7555488949176,365.48151129354846
ORD-202504-00953,12/04/2025,CLI-7109,Estandar,Chile,Centro,Santiago,Moda,Bolso,Online,Siempre activo,Otoño,1,0.008287129826305722,93.59202486678763,56.149820324525294,37.44220454226233
ORD-202403-00954,15/03/2024,CLI-5174,Basico,Colombia,Andina,Medellín,Deportes,Guantes,Tienda,Siempre activo,Otoño,1,0.05318373221639541,29.250928339014262,18.83583986437885,10.41508847463541
ORD-202401-00955,04/01/2024,CLI-3815,Estandar,Chile,Centro,Valparaíso,Electronica,Parlante,Online,Back to School,Verano,1,0.0973829927889669,132.10,92.2669801358378,39.83556649477359
ORD-202510-00956,07/10/2025,CLI-5485,Estandar,Chile,Sur,Concepción,Deportes,Mancuernas,Online,Black Friday,Primavera,1,0.15000000000000002,60.070617486251955,41.238303449158956,18.832314037093
ORD-202404-00957,27/04/2024,CLI-6948,Premium,Peru,Costa,Trujillo,Moda,Bolso,Online,Black Friday,Otoño,1,0.2034942223187597,91.77291517592231,52.94250832013063,38.83040685579168
ORD-202508-00958,28/08/2025,CLI-2356,Basico,Peru,Costa,Trujillo,Hogar,Licuadora,Tienda,Siempre activo,Invierno,1,0.014656163139498371,65.57670306473095,45.98865855430912,19.58804451042183
ORD-202505-00959,18/05/2025,CLI-6850,Premium,Mexico,Norte,Monterrey,Hogar,Licuadora,Online,Siempre activo,Otoño,1,0.056032009700941764,100.43421419871851,61.26487066121829,39.16934353750022
ORD-202507-00960,27/07/2025,CLI-1359,Basico,Peru,Costa,Trujillo,Electronica,Parlante,Online,Navidad,Invierno,1,0.10656176370194137,98.36001977167794,69.78992851817519,28.570091253502753
ORD-202503-00961,16/03/2025,CLI-3884,Estandar,Colombia,Pacífico,Cali,Hogar,Aspiradora,Online,Siempre activo,Otoño,1,0.04113806091040912,206.11,125.72548492442417,80.38186741069742
ORD-202407-00962,12/07/2024,CLI-2271,Basico,Colombia,Andina,Bogotá,Hogar,Aspiradora,Tienda,Black Friday,Invierno,2,0.2350228331259448,230.17617852752412,149.15507861917743,81.02109990834668
ORD-202512-00963,15/12/2025,CLI-7200,Basico,Peru,Costa,Trujillo,Electronica,Smartwatch,Online,Navidad,Verano,2,0.07542691783218246,316.05,234.81217795346817,81.24057487215526
ORD-202501-00964,26/01/2025,CLI-2833,Basico,Peru,Sierra,Cusco,Moda,Chaqueta,Tienda,Siempre activo,Verano,5,0.06267679933798063,714.17,444.9374026007558,269.2358805107826
ORD-202401-00965,26/01/2024,CLI-4774,Basico,Peru,Sierra,Arequipa,Hogar,Cafetera,Online,Navidad,Verano,1,0.10875641431321284,117.9431771679698,75.86727521621933,42.07590195175047
ORD-202503-00966,10/03/2025,CLI-1622,Basico,Chile,Sur,Concepción,Electronica,Tablet,Online,Black Friday,Otoño,2,0.2275313157368076,451.9165016353546,310.9406228686331,140.9758787667215
ORD-202406-00967,21/06/2024,CLI-9017,Estandar,Mexico,Occidente,Guadalajara,Hogar,Lampara,Tienda,Siempre activo,Invierno,1,0.0014646455072933953,50.456529033418676,31.027690419032037,19.42883861438664
ORD-202410-00968,26/10/2024,CLI-2797,Estandar,Colombia,Pacífico,Cali,Hogar,Lampara,Online,Back to School,Primavera,1,0.08557633650866799,58.098871952348,38.79421176048885,19.30466019185915
ORD-202510-00969,06/10/2025,CLI-2336,Estandar,Peru,Costa,Lima,Electronica,Audifonos,Online,Black Friday,Primavera,3,0.16097794788837994,325.9517649723248,229.9472509607003,96.00451401162448
ORD-202411-00970,21/11/2024,CLI-8136,Premium,Mexico,Occidente,Guadalajara,Hogar,Licuadora,Tienda,Navidad,Primavera,1,0.10734669406837108,94.35477421155232,62.22698076358178,32.12779344797055
ORD-202502-00971,13/02/2025,CLI-8075,Estandar,Chile,Norte,Antofagasta,Electronica,Tablet,Tienda,Navidad,Verano,2,0.10947141773585735,686.46,486.6843816505131,199.77710964953923
ORD-202404-00972,27/04/2024,CLI-5109,Basico,Colombia,Andina,Medellín,Hogar,Cafetera,Online,Temporada baja,Otoño,1,0.06760207075146965,106.87220141488969,75.02806055594324,31.844140858946446
ORD-202512-00973,24/12/2025,CLI-1143,Estandar,Peru,Sierra,Arequipa,Moda,Zapatillas,Tienda,Siempre activo,Verano,2,0.10049972279408809,241.5954091761558,137.7093832304088,103.88602594574701
ORD-202408-00974,12/08/2024,CLI-8206,Estandar,Colombia,Andina,Bogotá,Hogar,Aspiradora,Online,Siempre activo,Invierno,3,0.04798650837394666,465.61,319.6205077150867,145.99256244540828
ORD-202506-00975,15/06/2025,CLI-4637,Premium,Chile,Centro,Santiago,Moda,Zapatillas,Tienda,Navidad,Invierno,1,0.13698812124176063,83.34366833247164,50.45978701966512,32.883881312806515
ORD-202404-00976,22/04/2024,CLI-8022,Estandar,Mexico,Norte,Monterrey,Deportes,Bicicleta,Tienda,Black Friday,Otoño,3,0.1897699334556635,1129.92,780.3504814445807,349.5676669567415
ORD-202405-00977,19/05/2024,CLI-1315,Basico,Chile,Sur,Concepción,Moda,Jeans,Online,Black Friday,Otoño,1,0.21392194003115522,62.79521355543538,41.97018253343092,20.82503102200446
