customer_id,country,city,segment,signup_date,last_activity_date,device_os,plan_type,monthly_fee_usd,orders_90d,avg_order_value_usd,total_spend_90d_usd,support_tickets_90d,satisfaction_score,coupon_used,preferred_category,churned,age,monthly_fee_raw,last_activity_raw
C001515,Perú,Trujillo,SMB,2025-08-01,2026-06-21,iOS,Plus,51.12,3,34.79,104.36,0,3.0,yes,Moda,0,36.0,51.12,2026-06-21
C001516,Perú,Arequipa,SMB,2024-07-07,2024-10-23,Android,Basic,20.52,2,32.31,64.62,1,3.9,no,Belleza,1,25.0,20.52,2024-10-23
C001517,Chile,Santiago,Retail,2024-07-09,2025-02-14,iOS,Basic,22.47,3,18.3,54.89,0,4.0,yes,Moda,1,40.0,22.47,2025-02-14
C001518,Colombia,Cali,Enterprise,2024-04-04,2024-06-28,Android,Pro,68.36,13,28.24,367.14,1,4.1,yes,Deportes,1,26.0,68.36,2024-06-28
C001519,Colombia,Cali,Retail,2025-02-01,2025-10-20,iOS,Pro,63.47,4,66.65,266.62,1,3.7,no,Deportes,0,43.0,63.47,2025-10-20
C001520,México,CDMX,Retail,2025-10-12,2026-06-15,Windows,Basic,21.76,5,43.16,215.81,2,5.0,no,Moda,0,,21.76,2026-06-15
C001521,Colombia,Cali,SMB,2024-11-02,2025-01-09,Windows,Plus,36.81,6,79.85,479.11,1,3.8,no,Alimentos,1,21.0,36.81,2025-01-09
C001522,Argentina,Rosario,SMB,2025-06-01,2026-06-19,Windows,Pro,64.46,6,19.38,116.27,0,4.7,yes,Hogar,0,35.0,64.46,2026-06-19
C001523,Argentina,Rosario,Retail,2025-06-17,2025-10-02,Android,Basic,38.81,2,15.27,30.53,0,4.7,yes,Belleza,0,999.0,38.81,2025-10-02
C001524,México,Guadalajara,Retail,2024-05-27,2024-12-07,iOS,Basic,29.21,3,13.0,39.01,1,3.4,no,Belleza,1,31.0,29.21,2024-12-07
C001525,Colombia,Bogotá,Retail,2024-04-09,2024-09-03,iOS,Basic,29.93,2,49.18,98.36,1,4.8,no,Juguetes,1,33.0,29.93,2024-09-03
C001526,México,Monterrey,Retail,2024-11-03,2025-11-09,Android,Basic,22.77,2,52.06,104.13,1,3.7,no,Hogar,0,35.0,22.77,2025-11-09
C001527,Chile,Concepción,Retail,2025-10-02,2026-09-18,iOS,Enterprise,171.32,2,51.69,103.37,0,3.5,yes,Moda,0,30.0,171.32,
C001528,Colombia,Barranquilla,SMB,2025-05-25,2025-05-29,Android,Plus,49.5,5,76.82,384.1,0,4.2,no,Electrónica,1,35.0,49.5,2025-05-29
C001529,Chile,Santiago,Retail,2024-10-28,2024-12-16,Android,Basic,31.84,5,40.93,204.64,0,5.0,no,Electrónica,1,27.0,31.84,2024-12-16
C001530,México,Monterrey,SMB,2024-01-25,2025-01-16,Android,Plus,38.73,4,16.92,67.67,0,3.5,yes,Alimentos,1,27.0,38.73,2025-01-16
C001531,Argentina,Mendoza,SMB,2025-05-15,2025-09-30,Android,Plus,42.18,2,23.26,46.52,1,3.6,yes,Hogar,0,33.0,42.18,2025-09-30
C001532,Chile,Concepción,Retail,2024-02-17,2024-04-14,macOS,Basic,24.26,1,37.17,37.17,2,4.6,no,Electrónica,1,33.0,24.26,2024-04-14
C001533,Colombia,Medellín,Retail,2024-05-16,2025-05-26,iOS,Basic,28.99,2,23.17,46.35,1,3.5,yes,Deportes,0,34.0,28.99,2025-05-26
C001534,Perú,Arequipa,SMB,2025-01-12,2025-10-27,Windows,Pro,74.18,8,25.5,203.98,0,4.4,no,Juguetes,0,19.0,74.18,2025-10-27
C001535,Perú,Lima,Retail,2025-06-22,2026-04-01,Windows,Pro,69.21,3,8.63,25.88,0,3.8,no,Electrónica,0,38.0,69.21,2026-04-01
C001536,Perú,Arequipa,Retail,2025-09-11,2025-10-14,Android,Basic,26.79,1,39.38,39.38,1,4.8,no,Moda,0,31.0,26.79,2025-10-14
C001537,Colombia,Medellín,Retail,2024-02-04,2024-08-09,iOS,Plus,49.25,5,33.31,166.54,0,4.2,yes,Juguetes,1,40.0,49.25,2024-08-09
C001538,Colombia,Barranquilla,Retail,2025-09-04,2025-09-17,iOS,Basic,25.65,5,56.75,283.76,0,3.8,no,Moda,1,25.0,25.65,2025-09-17
C001539,México,Guadalajara,Retail,2025-10-09,2026-03-28,Windows,Basic,27.61,1,32.69,32.69,0,4.9,no,Electrónica,0,43.0,27.61,2026-03-28
C001540,Chile,La Serena,Retail,2025-01-05,2026-01-05,iOS,Basic,30.41,0,57.37,0.0,2,3.1,no,Belleza,0,24.0,30.41,2026-01-05
C001541,Chile,Valparaíso,Retail,2025-06-19,2025-11-24,iOS,Plus,44.03,3,27.37,82.11,0,4.4,no,Electrónica,0,37.0,44.03,2025-11-24
C001542,Colombia,Cali,Retail,2025-05-29,2025-07-25,macOS,Basic,22.51,5,14.07,70.35,0,3.7,yes,Electrónica,1,43.0,22.51,2025-07-25
C001543,México,CDMX,SMB,2025-01-18,2025-07-01,Android,Basic,32.4,3,60.33,181.0,0,4.0,yes,Belleza,0,27.0,32.4,2025-07-01
C001544,Colombia,Bogotá,Retail,2025-10-19,2026-02-16,Android,Enterprise,173.21,5,34.34,171.72,0,5.0,no,Belleza,0,21.0,173.21,2026-02-16
C001545,Argentina,Córdoba,Retail,2024-06-10,2025-02-25,Android,Basic,23.81,5,14.36,71.8,0,4.1,no,Moda,1,20.0,23.81,2025-02-25
C001546,México,CDMX,Retail,2024-10-01,2025-07-19,macOS,Pro,55.96,4,43.24,172.96,0,4.0,yes,Belleza,1,26.0,55.96,
C001547,Perú,Arequipa,Retail,2024-12-06,2025-01-24,Windows,Basic,25.56,2,16.33,32.66,1,5.0,no,Hogar,1,26.0,25.56,2025-01-24
C001548,México,CDMX,SMB,2024-03-22,2024-03-28,iOS,Basic,26.48,10,28.31,283.12,0,5.0,no,Belleza,1,21.0,26.48,2024-03-28
C001549,Perú,Cusco,Retail,2024-04-23,2024-06-21,Windows,Pro,72.67,0,44.93,0.0,0,4.3,no,Alimentos,1,47.0,72.67,2024-06-21
C001550,Chile,Valparaíso,Retail,2025-10-16,2026-02-07,Android,Basic,24.02,9,58.39,525.5,1,4.1,no,Deportes,1,24.0,24.02,2026-02-07
C001551,Perú,Lima,Enterprise,2025-01-20,2025-02-03,Windows,Plus,44.9,14,17.16,240.19,3,4.0,no,Alimentos,1,24.0,44.9,2025-02-03
C001552,Chile,Concepción,SMB,2024-10-22,2025-08-11,iOS,Plus,43.59,5,65.5,327.48,0,4.3,no,Alimentos,0,43.0,43.59,2025-08-11
C001553,Colombia,,Retail,2025-10-12,2026-10-28,Android,Plus,,1,25.37,25.37,0,5.0,yes,Hogar,0,21.0,,2026-10-28
C001554,Colombia,Barranquilla,SMB,2024-12-11,2025-12-30,Android,Basic,29.32,9,32.98,296.83,1,4.7,yes,Electrónica,0,25.0,29.32,2025-12-30
C001555,Colombia,Bogotá,Retail,2025-01-20,2025-06-29,Android,Pro,68.53,7,29.15,204.07,0,5.0,yes,Deportes,0,,68.53,2025-06-29
C001556,Colombia,Barranquilla,Retail,2024-09-11,2025-06-13,iOS,Plus,46.3,3,36.97,110.91,1,3.2,yes,Alimentos,1,27.0,46.3,2025-06-13
C001557,Chile,Concepción,Retail,2025-09-23,2026-10-03,Android,Pro,62.61,5,34.9,174.49,0,4.8,no,Electrónica,0,40.0,62.61,2026-10-03
C001558,Colombia,Barranquilla,Retail,2025-09-24,2026-09-19,Android,Plus,39.2,5,34.34,171.72,0,4.1,no,Belleza,0,35.0,39.2,2026-09-19
C001559,Chile,Valparaíso,Retail,2024-01-20,2024-11-10,iOS,Basic,26.18,5,42.93,214.67,1,4.2,no,Alimentos,1,29.0,26.18,2024-11-10
C001560,México,Monterrey,SMB,2024-01-08,2024-12-08,Windows,Plus,48.03,9,4.08,36.71,0,3.9,yes,Moda,1,37.0,48.03,2024-12-08
C001561,Perú,Arequipa,Retail,2024-11-17,2025-11-12,Android,Basic,18.89,6,15.41,92.47,1,3.4,yes,Hogar,1,18.0,18.89,2025-11-12
C001562,Colombia,Medellín,Retail,2024-04-11,2025-01-04,Windows,Enterprise,168.37,4,32.78,131.13,0,3.8,no,Electrónica,1,36.0,168.37,2025-01-04
C001563,Chile,Concepción,Enterprise,2024-04-11,2024-09-15,Android,Plus,55.11,10,24.02,240.25,0,4.2,yes,Juguetes,1,41.0,55.11,2024-09-15
C001564,Colombia,Barranquilla,SMB,2025-09-28,2026-08-05,Android,Pro,67.03,6,32.37,194.21,0,4.3,no,Juguetes,0,40.0,67.03,2026-08-05
C001565,México,CDMX,Retail,2025-03-02,2025-06-18,Android,Pro,73.59,0,18.92,-0.0,0,4.4,no,Hogar,0,23.0,73.59,2025-06-18
C001566,Chile,La Serena,SMB,2024-06-14,2024-08-23,Android,Basic,29.9,8,23.88,191.01,0,3.4,no,Juguetes,1,25.0,29.9,2024-08-23
C001567,Colombia,Bogotá,Retail,2024-01-23,2024-07-08,iOS,Plus,-10.0,2,33.57,67.14,1,4.3,yes,Juguetes,1,52.0,-10.0,2024-07-08
C001568,Chile,La Serena,Retail,2025-04-09,2025-07-26,Windows,Basic,20.01,2,36.85,73.69,2,4.2,no,Electrónica,1,54.0,20.01,2025-07-26
C001569,Perú,Trujillo,Retail,2024-07-27,2024-11-24,Android,Basic,28.16,4,34.86,139.42,2,4.3,no,Belleza,1,27.0,28.16,2024-11-24
C001570,México,Puebla,SMB,2024-08-05,2025-06-13,Android,Plus,36.93,3,58.8,176.4,0,4.6,no,Electrónica,0,19.0,36.93,2025-06-13
C001571,Perú,Trujillo,Enterprise,2024-12-15,2025-03-12,iOS,Pro,78.25,8,18.94,151.55,2,3.8,yes,Belleza,1,22.0,78.25,2025-03-12
C001572,México,Puebla,Retail,2025-05-22,2026-04-05,Android,Pro,66.32,2,79.27,158.53,1,4.2,yes,Deportes,0,25.0,66.32,2026-04-05
C001573,México,Puebla,Retail,2024-11-06,2025-11-10,macOS,Plus,40.2,1,21.03,21.03,2,3.9,no,Moda,0,,40.2,2025-11-10
C001574,México,Guadalajara,Retail,2024-07-20,2024-07-20,iOS,Basic,21.41,2,26.45,52.9,0,3.8,no,Moda,1,38.0,21.41,2024-07-20
C001575,Chile,Santiago,Retail,2025-04-28,2025-08-02,Windows,Basic,20.44,8,29.33,234.67,0,3.9,yes,Hogar,1,46.0,20.44,2025-08-02
C001576,Colombia,Bogotá,Retail,2024-01-14,2024-09-24,Android,Plus,50.93,2,15.17,30.33,0,4.3,yes,Deportes,1,21.0,50.93,2024-09-24
C001577,Perú,Lima,SMB,2025-05-12,2026-04-06,Windows,Basic,31.23,7,24.21,169.47,0,4.4,no,Juguetes,0,36.0,31.23,2026-04-06
C001578,Argentina,Buenos Aires,SMB,2024-04-18,2024-05-30,iOS,Plus,43.16,8,8.86,70.85,0,4.6,yes,Juguetes,1,40.0,43.16,2024-05-30
C001579,Perú,Lima,Retail,2024-08-11,2025-08-05,Android,Plus,50.29,1,25.17,25.17,1,4.3,yes,Belleza,0,,50.29,2025-08-05
C001580,Colombia,Barranquilla,Retail,2024-08-05,2025-01-29,Android,Plus,52.87,2,26.36,52.73,0,5.0,yes,Deportes,1,42.0,52.87,2025-01-29
C001581,Colombia,Barranquilla,Retail,2025-04-03,2025-09-23,Android,Basic,30.17,0,27.86,0.0,1,3.0,no,Alimentos,1,16.0,30.17,2025-09-23
C001582,Perú,Cusco,Retail,2025-03-10,2026-03-06,Android,Pro,65.53,0,32.8,0.0,1,4.7,no,Juguetes,0,32.0,65.53,2026-03-06
C001583,Colombia,Bogotá,Retail,2024-04-26,2024-06-18,Linux,Basic,22.17,1,23.51,23.51,1,5.0,yes,Moda,1,32.0,22.17,2024-06-18
C001584,México,CDMX,Retail,2024-07-28,2025-03-10,Android,Plus,42.95,2,10.0,20.0,0,4.4,yes,Belleza,1,28.0,42.95,2025-03-10
C001585,México,CDMX,Retail,2024-09-22,2025-06-26,iOS,Basic,27.48,4,9.36,37.46,0,5.0,yes,Hogar,1,43.0,27.48,2025-06-26
C001586,Argentina,Rosario,Retail,2024-08-25,2024-10-25,Android,Plus,49.15,8,12.88,103.01,0,3.9,no,Deportes,1,30.0,49.15,2024-10-25
C001587,Colombia,Cali,Retail,2024-05-14,2024-12-17,Android,Basic,22.67,7,10.16,71.14,0,4.1,no,Alimentos,1,,22.67,2024-12-17
C001588,México,CDMX,SMB,2025-01-28,2025-07-15,iOS,Basic,25.83,4,16.75,67.01,1,4.7,yes,Juguetes,1,27.0,25.83,2025-07-15
C001589,México,Monterrey,SMB,2024-08-16,2025-01-12,Android,Plus,40.49,11,16.34,179.72,0,3.9,yes,Electrónica,1,38.0,40.49,2025-01-12
C001590,México,CDMX,Retail,2024-07-21,2024-12-16,Android,Plus,44.87,3,31.08,93.24,0,3.6,yes,Moda,1,33.0,44.87,2024-12-16
C001591,Perú,Cusco,Retail,2024-09-16,2024-10-23,Android,Enterprise,176.7,1,61.13,61.13,0,4.0,no,Moda,1,24.0,176.7,2024-10-23
C001592,México,CDMX,Retail,2024-03-26,2025-02-03,iOS,Basic,33.65,4,21.46,85.85,1,3.6,no,Deportes,1,39.0,33.65,2025-02-03
C001593,Colombia,Medellín,Retail,2024-10-11,2025-02-25,Windows,Pro,64.66,3,9.69,29.06,0,4.2,yes,Alimentos,1,24.0,64.66,2025-02-25
C001594,Perú,Lima,Retail,2025-05-07,2025-05-07,Android,Basic,26.81,1,39.33,39.33,1,3.4,no,Belleza,1,31.0,26.81,2025-05-07
C001595,Chile,Santiago,Retail,2025-01-31,2025-08-22,iOS,Plus,43.74,6,27.58,165.49,0,3.9,no,Alimentos,1,20.0,43.74,2025-08-22
C001596,México,CDMX,SMB,2024-06-04,2025-01-29,macOS,Basic,25.03,6,34.58,207.51,0,4.4,no,Deportes,1,22.0,25.03,2025-01-29
C001597,Chile,La Serena,Retail,2025-04-13,2026-04-07,iOS,Basic,21.18,5,24.56,122.82,1,4.1,yes,Belleza,0,36.0,21.18,2026-04-07
C001598,Perú,Arequipa,Retail,2024-08-22,2025-09-23,macOS,Basic,27.85,1,7.11,7.11,2,4.4,no,Juguetes,0,20.0,27.85,2025-09-23
C001599,Perú,Trujillo,Retail,2024-11-06,2025-05-16,Android,Plus,50.66,4,23.23,92.93,0,4.2,no,Moda,0,23.0,50.66,2025-05-16
C001600,Chile,Valparaíso,Retail,2024-03-22,2025-03-13,macOS,Plus,50.38,0,52.71,0.0,0,3.8,yes,Electrónica,1,22.0,50.38,2025-03-13
C001601,Chile,Valparaíso,SMB,2025-07-28,2025-09-19,iOS,Enterprise,182.54,6,37.49,224.97,2,4.5,no,Electrónica,0,26.0,182.54,2025-09-19
C001602,Colombia,Medellín,Retail,2025-08-26,2026-06-09,macOS,Pro,66.78,2,38.35,76.69,1,3.3,yes,Moda,0,26.0,66.78,2026-06-09
C001603,México,Puebla,SMB,2024-05-11,2025-01-12,macOS,Enterprise,177.36,4,61.08,244.31,1,4.0,yes,Moda,1,28.0,177.36,2025-01-12
C001604,México,Puebla,Retail,2025-04-03,2025-04-24,macOS,Basic,28.21,4,14.48,57.9,0,3.9,no,Alimentos,1,20.0,28.21,2025-04-24
C001605,México,Monterrey,Retail,2024-07-18,2024-11-29,iOS,Basic,23.0,2,16.59,33.18,0,4.0,no,Hogar,1,-5.0,23.0,2024-11-29
C001606,Argentina,Buenos Aires,Retail,2025-03-21,2026-01-02,Android,Plus,40.68,4,13.96,55.83,0,3.5,no,Moda,0,28.0,40.68,2026-01-02
C001607,México,CDMX,SMB,2025-03-02,2026-02-09,Android,Basic,24.61,5,58.71,293.57,0,5.0,no,Electrónica,0,0.0,24.61,2026-02-09
C001608,México,Puebla,Retail,2024-11-04,2025-07-26,Android,Enterprise,176.69,4,44.79,179.15,1,4.3,yes,Hogar,1,46.0,176.69,2025-07-26
C001609,Colombia,Barranquilla,SMB,2024-12-22,2025-10-17,Android,Plus,50.99,3,18.95,56.84,1,3.9,no,Alimentos,0,51.0,50.99,2025-10-17
C001610,Colombia,Barranquilla,Retail,2025-10-24,2026-09-14,Android,Basic,19.88,6,17.05,102.32,2,5.0,yes,Juguetes,0,25.0,19.88,2026-09-14
C001611,Chile,Valparaíso,SMB,2024-02-19,2024-08-20,iOS,Basic,29.13,4,22.91,91.63,0,5.0,no,Belleza,1,36.0,29.13,2024-08-20
C001612,México,Monterrey,Enterprise,2024-10-18,2025-03-24,Linux,Plus,45.7,10,24.49,244.86,0,4.7,no,Deportes,1,21.0,45.7,2025-03-24
C001613,México,Monterrey,Retail,2024-01-27,2024-02-18,Android,Basic,29.16,6,49.76,298.55,1,3.8,no,Electrónica,1,41.0,29.16,2024-02-18
C001614,Argentina,Mendoza,Retail,2025-05-20,2025-08-15,iOS,Basic,26.05,4,61.11,244.43,0,3.2,no,Alimentos,0,32.0,26.05,2025-08-15
C001615,Argentina,Córdoba,Retail,2025-08-12,2025-09-05,Android,Basic,14.79,3,37.92,113.76,2,3.6,yes,Moda,0,32.0,14.79,2025-09-05
C001616,Perú,Arequipa,Retail,2024-03-20,2024-03-20,Android,Basic,15.48,2,26.63,53.26,0,3.8,no,Belleza,1,31.0,15.48,2024-03-20
C001617,Chile,Santiago,Enterprise,2024-11-24,2025-03-27,Android,Plus,53.32,13,34.73,451.51,0,3.7,yes,Hogar,1,31.0,53.32,2025-03-27
C001618,México,Monterrey,Retail,2025-05-18,2025-10-23,Windows,Plus,52.35,4,36.03,144.1,1,4.7,yes,Belleza,0,22.0,52.35,2025-10-23
C001619,Colombia,Medellín,Retail,2025-04-07,2026-04-14,Android,Basic,23.23,4,11.99,47.98,1,4.7,yes,Hogar,0,18.0,23.23,2026-04-14
C001620,Colombia,Barranquilla,Retail,2024-12-12,2025-09-17,iOS,Basic,19.07,3,38.26,114.77,0,4.8,no,Hogar,1,34.0,19.07,2025-09-17
C001621,Perú,Arequipa,Retail,2025-09-23,2025-10-03,iOS,Plus,47.69,3,7.2,21.59,0,4.2,no,Alimentos,0,43.0,47.69,2025-10-03
C001622,Colombia,Bogotá,SMB,2024-03-04,2024-09-10,iOS,Enterprise,185.07,5,18.06,90.31,0,3.8,no,Belleza,1,39.0,185.07,2024-09-10
C001623,Colombia,Bogotá,SMB,2024-11-24,2025-10-13,Android,Basic,22.88,5,44.79,223.97,0,4.0,yes,Belleza,0,55.0,22.88,2025-10-13
C001624,Colombia,Bogotá,SMB,2025-09-24,2025-11-26,Windows,Basic,12.54,3,42.43,127.29,0,4.1,yes,Moda,0,,12.54,2025-11-26
C001625,Perú,Cusco,Retail,2024-06-06,2024-06-24,Android,Plus,39.88,1,26.2,26.2,1,4.3,no,Moda,1,41.0,39.88,2024-06-24
C001626,Colombia,Barranquilla,SMB,2025-03-02,2025-04-09,iOS,Basic,27.69,6,12.29,73.74,2,4.2,yes,Moda,0,25.0,27.69,2025-04-09
C001627,Argentina,Rosario,Retail,2025-02-14,2026-03-16,iOS,Basic,28.19,5,50.14,250.68,2,3.6,yes,Hogar,0,33.0,28.19,2026-03-16
C001628,Argentina,Mendoza,Retail,2025-05-28,2025-11-04,Android,Basic,22.58,4,22.22,88.88,1,4.9,no,Deportes,0,33.0,22.58,2025-11-04
C001629,Colombia,Cali,Retail,2024-03-22,2024-12-29,Android,Basic,21.07,1,25.14,25.14,1,4.9,no,Juguetes,1,25.0,21.07,2024-12-29
C001630,Chile,La Serena,Retail,2025-02-14,2025-11-07,iOS,Pro,62.36,5,17.73,88.63,0,2.1,no,Moda,0,40.0,62.36,2025-11-07
C001631,México,CDMX,Retail,2025-08-22,2026-04-01,Android,Basic,15.6,1,18.46,18.46,0,4.0,no,Electrónica,0,34.0,15.6,2026-04-01
C001632,Perú,Arequipa,Enterprise,2025-10-09,2026-05-14,Android,Basic,27.34,8,59.0,472.03,2,4.6,yes,Alimentos,0,21.0,27.34,2026-05-14
C001633,Perú,Cusco,SMB,2025-02-21,2025-08-04,Linux,Plus,37.91,7,15.43,108.04,1,4.0,no,Belleza,0,27.0,37.91,2025-08-04
C001634,Colombia,Medellín,SMB,2024-09-07,2024-12-06,Android,Basic,23.27,8,17.86,142.9,0,4.4,yes,Juguetes,1,36.0,23.27,2024-12-06
C001635,México,Monterrey,Retail,2024-11-10,2025-04-22,iOS,Plus,40.08,7,20.06,140.43,0,4.4,no,Hogar,1,36.0,40.08,2025-04-22
C001636,Colombia,Barranquilla,SMB,2025-06-09,2026-05-12,Android,Basic,28.98,7,34.83,243.79,0,3.4,no,Hogar,0,38.0,28.98,2026-05-12
C001637,Colombia,Medellín,SMB,2025-10-10,2025-10-23,macOS,Basic,22.18,4,60.35,241.41,1,4.3,no,Hogar,0,40.0,22.18,2025-10-23
C001638,Perú,Trujillo,Enterprise,2024-11-03,2025-05-09,Android,Pro,67.79,17,26.23,445.99,0,3.2,no,Hogar,1,46.0,67.79,2025-05-09
C001639,Chile,La Serena,Enterprise,2025-10-29,2026-01-18,iOS,Basic,22.05,8,16.42,131.37,1,5.0,no,Moda,0,25.0,22.05,2026-01-18
C001640,Colombia,Cali,Retail,2025-04-17,2025-06-21,Android,Basic,28.78,0,12.67,0.0,1,4.2,no,Hogar,1,30.0,28.78,2025-06-21
C001641,Perú,Arequipa,Retail,2024-01-22,2024-05-22,iOS,Basic,15.53,3,34.51,103.53,0,3.9,yes,Alimentos,1,27.0,15.53,2024-05-22
C001642,Colombia,Medellín,Retail,2024-03-03,2024-09-09,Windows,Basic,27.27,0,29.4,0.0,0,4.1,yes,Juguetes,1,37.0,27.27,2024-09-09
C001643,Perú,,Enterprise,2025-11-23,2026-07-03,Windows,Basic,28.27,15,29.84,447.67,1,4.1,no,Deportes,0,31.0,28.27,2026-07-03
C001644,Argentina,Rosario,Retail,2025-08-24,2025-12-29,Android,Plus,,3,98.2,294.6,0,4.3,yes,Juguetes,0,23.0,,2025-12-29
C001645,Colombia,Medellín,Retail,2025-03-22,2025-07-31,Android,Basic,31.6,2,37.81,75.62,1,4.5,yes,Electrónica,0,25.0,31.6,2025-07-31
C001646,Colombia,Medellín,Retail,2024-03-05,2024-05-26,iOS,Basic,21.53,3,20.99,62.98,0,3.8,no,Juguetes,1,35.0,21.53,2024-05-26
C001647,Colombia,Cali,Retail,2025-01-03,2025-02-19,iOS,Plus,46.69,1,10.74,10.74,0,4.7,no,Moda,1,28.0,46.69,2025-02-19
C001648,México,Monterrey,Retail,2024-02-28,2024-08-01,iOS,Plus,31.67,1,53.64,53.64,0,4.5,yes,Hogar,1,38.0,31.67,2024-08-01
C001649,Chile,Concepción,SMB,2024-03-18,2024-03-23,Android,Basic,29.51,4,21.08,84.33,2,3.2,yes,Juguetes,1,40.0,29.51,2024-03-23
C001650,Argentina,Rosario,SMB,2025-04-15,2025-12-11,Android,Basic,27.74,5,11.93,59.65,2,3.0,no,Alimentos,0,0.0,27.74,2025-12-11
C001651,Perú,Trujillo,Retail,2024-06-22,2024-09-17,Android,Plus,53.89,6,20.48,122.86,2,4.3,no,Moda,1,38.0,53.89,2024-09-17
C001652,Perú,Arequipa,Enterprise,2024-09-17,2025-05-05,Android,Basic,22.15,10,44.01,440.09,1,3.8,no,Moda,1,35.0,22.15,2025-05-05
C001653,Argentina,Buenos Aires,Retail,2024-09-24,2024-10-24,iOS,Plus,44.09,2,28.02,56.03,0,4.3,no,Electrónica,1,21.0,44.09,2024-10-24
C001654,Chile,Santiago,Retail,2024-06-10,2024-12-26,Android,Basic,29.84,3,16.63,49.89,1,3.3,no,Alimentos,1,35.0,29.84,2024-12-26
C001655,Perú,Cusco,SMB,2025-11-29,2026-04-21,Windows,Enterprise,187.82,5,28.01,140.05,0,3.7,no,Electrónica,0,26.0,187.82,2026-04-21
C001656,México,Guadalajara,SMB,2024-04-21,2024-08-12,Android,Basic,20.66,2,49.28,98.56,1,3.6,no,Deportes,1,36.0,20.66,2024-08-12
C001657,Argentina,Mendoza,SMB,2024-06-22,2025-02-04,macOS,Pro,69.49,6,27.02,162.1,0,4.4,yes,Moda,1,19.0,69.49,2025-02-04
C001658,Chile,Valparaíso,Retail,2024-04-09,2024-06-08,Android,Plus,43.45,3,57.38,172.13,0,3.7,yes,Hogar,1,39.0,43.45,2024-06-08
C001659,Chile,Valparaíso,SMB,2024-03-24,2024-07-30,Android,Basic,33.05,13,17.41,226.27,1,5.0,no,Juguetes,1,29.0,33.05,2024-07-30
C001660,México,Puebla,SMB,2025-08-30,2026-07-21,Android,Basic,16.13,6,28.38,170.27,0,4.2,no,Alimentos,0,34.0,16.13,2026-07-21
C001661,Chile,Santiago,Enterprise,2025-09-30,2026-07-15,Windows,Basic,12.81,10,18.73,187.3,1,4.1,yes,Electrónica,0,46.0,12.81,2026-07-15
C001662,Argentina,Mendoza,SMB,2024-05-16,2024-10-29,iOS,Basic,24.48,9,34.1,306.86,0,3.6,no,Alimentos,1,32.0,24.48,2024-10-29
C001663,Colombia,Bogotá,Retail,2024-08-01,2025-07-08,Android,Plus,46.42,3,11.73,35.18,0,3.3,no,Belleza,1,31.0,46.42,2025-07-08
C001664,Colombia,Barranquilla,Retail,2024-03-24,2025-04-03,Android,Enterprise,176.24,4,51.01,204.06,0,3.7,no,Alimentos,1,35.0,176.24,2025-04-03
C001665,México,Puebla,Retail,2024-09-17,2025-10-04,iOS,Pro,73.86,2,15.34,30.67,0,4.5,no,Moda,0,21.0,73.86,2025-10-04
C001666,México,Puebla,Retail,2025-07-01,2025-11-24,Android,Plus,34.96,1,13.87,13.87,0,4.6,no,Alimentos,0,25.0,34.96,2025-11-24
C001667,México,CDMX,SMB,2024-08-28,2025-03-29,iOS,Basic,31.85,11,19.91,219.06,1,4.0,no,Alimentos,1,,31.85,2025-03-29
C001668,Colombia,Bogotá,Retail,2025-10-03,2026-03-18,Android,Pro,62.81,7,16.34,114.39,1,4.2,no,Hogar,0,27.0,62.81,2026-03-18
C001669,Argentina,Rosario,Enterprise,2024-12-24,2025-03-26,Windows,Basic,25.22,14,7.84,109.76,1,4.3,no,Belleza,1,,25.22,2025-03-26
C001670,México,Guadalajara,Retail,2024-06-27,2024-11-21,Windows,Basic,31.57,7,6.67,46.7,0,3.9,no,Electrónica,1,37.0,31.57,2024-11-21
C001671,Chile,Valparaíso,Retail,2025-07-09,2025-10-15,macOS,Plus,49.47,4,23.39,93.57,0,3.8,no,Alimentos,0,20.0,49.47,2025-10-15
C001672,Perú,Arequipa,Retail,2025-01-02,2025-10-29,iOS,Plus,39.5,1,61.16,61.16,0,3.4,yes,Alimentos,0,42.0,39.5,2025-10-29
C001673,Argentina,Buenos Aires,Enterprise,2025-05-27,2025-08-02,Windows,Pro,65.35,15,34.23,513.38,2,4.7,yes,Deportes,0,40.0,65.35,2025-08-02
C001674,Colombia,Bogotá,Enterprise,2024-03-02,2025-03-22,iOS,Pro,66.29,5,99.8,499.01,0,3.7,no,Deportes,1,29.0,66.29,2025-03-22
C001675,Argentina,Rosario,SMB,2024-09-19,2025-03-05,macOS,Basic,28.74,5,32.12,160.61,0,4.3,no,Deportes,1,32.0,28.74,2025-03-05
C001676,Chile,La Serena,Retail,2025-06-30,2026-06-05,iOS,Enterprise,178.19,1,9.6,9.6,0,4.4,yes,Juguetes,0,0.0,178.19,2026-06-05
C001677,México,Puebla,SMB,2025-08-19,2025-09-11,iOS,Basic,28.86,9,20.99,188.92,0,4.8,no,Hogar,1,34.0,28.86,2025-09-11
C001678,Argentina,Rosario,Retail,2025-06-25,2026-04-23,Windows,Basic,32.63,2,53.11,106.21,1,4.6,yes,Electrónica,0,38.0,32.63,2026-04-23
C001679,Argentina,Mendoza,Retail,2024-02-10,2024-05-08,iOS,Plus,51.5,6,54.81,328.86,1,3.6,yes,Hogar,1,29.0,51.5,2024-05-08
