id_cliente,edad,nivel_ingreso,visitas_mes,compras_mes,gasto_publicidad_dirigida,satisfaccion,miembro_premium,abandono,tipo_dispositivo,region,ingreso_anual
C004246,39.0,47.46,7,0,17.18,3.0,0,0,tablet,oeste,0.0
C004247,23.0,21.38,7,5,6.72,4.0,0,0,tablet,oeste,3744.84
C004248,36.0,41.28,9,1,10.8,3.0,0,0,móvil,este,518.19
C004249,31.0,36.33,11,1,8.25,1.0,0,1,móvil,norte,107.58
C004250,46.0,51.04,13,4,18.59,4.0,0,0,escritorio,oeste,2006.95
C004251,45.0,22.64,17,1,9.75,3.0,0,0,móvil,sur,250.17
C004252,34.0,42.29,17,3,10.22,3.0,0,0,móvil,sur,1533.33
C004253,48.0,43.91,8,1,7.36,3.0,0,0,escritorio,oeste,266.01
C004254,59.0,42.93,15,1,9.55,,0,0,escritorio,oeste,108.98
C004255,24.0,43.94,12,3,10.65,4.0,0,0,tablet,norte,2909.4
C004256,32.0,43.42,15,1,8.34,3.0,0,0,móvil,este,625.7
C004257,32.0,107.99,13,3,14.54,3.0,1,0,móvil,este,2513.74
C004258,38.0,52.62,14,1,14.27,4.0,0,0,móvil,sur,553.91
C004259,28.0,67.01,9,1,11.89,3.0,0,0,escritorio,sur,199.55
C004260,35.0,26.25,11,2,6.94,3.0,0,0,móvil,oeste,831.67
C004261,29.0,42.72,11,0,9.88,3.0,0,0,móvil,oeste,0.0
C004262,42.0,83.2,18,3,15.08,3.0,1,1,móvil,norte,689.25
C004263,35.0,42.61,18,2,8.19,4.0,0,0,móvil,oeste,1522.45
C004264,35.0,19.49,16,3,9.47,3.0,0,0,móvil,sur,790.17
C004265,39.0,43.91,15,1,10.32,3.0,0,0,escritorio,sur,0.0
C004266,43.0,32.79,16,1,13.64,3.0,1,0,escritorio,este,505.21
C004267,46.0,32.05,12,2,8.36,4.0,0,0,móvil,sur,368.18
C004268,47.0,57.14,17,2,8.59,2.0,0,0,móvil,norte,595.85
C004269,37.0,18.39,11,2,10.81,3.0,1,0,móvil,este,443.81
C004270,39.0,26.56,14,3,7.8,4.0,0,0,móvil,oeste,1238.04
C004271,52.0,76.19,14,0,9.83,3.0,0,0,móvil,sur,271.6
C004272,22.0,42.99,23,1,8.92,3.0,0,0,móvil,oeste,727.09
C004273,28.0,54.8,14,1,19.83,2.0,1,0,móvil,este,395.02
C004274,36.0,50.27,15,2,9.58,3.0,0,0,móvil,oeste,230.28
C004275,45.0,62.98,9,0,11.8,3.0,0,1,escritorio,sur,14.72
C004276,51.0,16.55,9,1,8.61,3.0,0,0,escritorio,sur,425.66
C004277,24.0,49.24,9,3,8.58,3.0,0,0,escritorio,sur,1154.57
C004278,35.0,59.43,3,1,8.0,3.0,0,1,tablet,oeste,635.37
C004279,18.0,12.7,13,1,7.76,2.0,0,0,móvil,sur,0.0
C004280,30.0,30.04,16,5,6.97,4.0,0,0,móvil,sur,106.33
C004281,18.0,48.14,14,3,8.0,1.0,0,0,móvil,norte,1381.63
C004282,44.0,33.96,12,1,7.05,3.0,0,0,móvil,oeste,564.64
C004283,43.0,36.74,7,2,13.36,4.0,1,0,escritorio,sur,1333.06
C004284,36.0,33.4,22,2,7.44,2.0,0,1,móvil,norte,164.87
C004285,32.0,46.39,20,4,7.68,3.0,0,1,móvil,sur,519.83
C004286,44.0,37.92,15,3,8.9,4.0,0,0,móvil,sur,1246.73
C004287,30.0,23.34,22,2,9.07,3.0,0,0,móvil,este,621.9
C004288,24.0,54.23,15,4,13.92,3.0,1,0,móvil,norte,2223.11
C004289,46.0,31.71,8,0,8.71,2.0,0,1,escritorio,oeste,0.0
C004290,36.0,31.89,9,1,12.18,4.0,0,0,escritorio,este,450.21
C004291,35.0,38.11,3,0,6.93,2.0,0,0,escritorio,este,419.29
C004292,47.0,47.21,8,3,14.96,3.0,1,0,escritorio,este,2031.64
C004293,49.0,34.16,15,0,7.33,2.0,0,0,móvil,este,0.0
C004294,32.0,25.54,13,0,6.94,2.0,0,0,móvil,este,200.89
C004295,39.0,21.42,7,1,6.54,3.0,0,0,escritorio,este,481.59
C004296,26.0,28.29,26,8,8.49,3.0,0,1,móvil,sur,1108.78
C004297,38.0,55.25,3,2,9.79,2.0,0,0,escritorio,norte,1179.06
C004298,26.0,40.21,19,5,12.42,3.0,1,0,móvil,oeste,3509.53
C004299,54.0,32.57,7,0,7.77,4.0,0,0,escritorio,sur,299.78
C004300,22.0,44.38,14,4,8.4,4.0,0,0,escritorio,norte,2014.54
C004301,33.0,32.55,11,5,7.12,3.0,0,1,tablet,oeste,220.66
C004302,18.0,40.78,16,6,10.64,3.0,0,0,móvil,norte,2372.35
C004303,31.0,22.33,8,2,6.52,3.0,0,1,escritorio,sur,109.1
C004304,30.0,43.05,5,1,6.91,3.0,0,0,tablet,sur,482.46
C004305,41.0,30.09,9,1,9.46,4.0,0,0,tablet,sur,453.08
C004306,38.0,47.48,17,2,12.79,3.0,1,0,móvil,sur,809.25
C004307,41.0,48.31,13,2,12.29,4.0,1,0,móvil,sur,931.06
C004308,37.0,26.06,16,4,9.82,3.0,0,0,escritorio,sur,364.63
C004309,57.0,46.8,9,0,8.88,3.0,0,0,móvil,sur,0.0
C004310,25.0,39.61,12,4,9.37,3.0,0,0,móvil,este,2759.99
C004311,30.0,30.81,12,2,10.17,2.0,0,0,escritorio,oeste,777.45
C004312,34.0,59.79,11,2,13.01,3.0,0,0,escritorio,este,1466.7
C004313,45.0,54.91,15,4,12.28,3.0,0,0,móvil,este,1489.64
C004314,31.0,47.19,11,1,17.43,4.0,1,0,móvil,norte,798.7
C004315,38.0,51.9,12,0,7.7,2.0,0,1,escritorio,norte,0.0
C004316,26.0,25.67,15,2,7.97,3.0,0,0,móvil,este,0.0
C004317,33.0,36.68,12,1,9.76,3.0,0,0,móvil,sur,560.8
C004318,42.0,74.56,8,1,9.44,3.0,0,0,móvil,norte,202.52
C004319,53.0,45.34,7,0,8.13,3.0,0,0,tablet,este,0.0
C004320,29.0,31.91,19,2,7.54,3.0,0,0,móvil,norte,665.39
C004321,46.0,67.05,10,1,11.11,2.0,0,0,tablet,norte,773.43
C004322,23.0,23.69,13,3,6.44,2.0,0,0,escritorio,este,769.7
C004323,22.0,27.25,11,1,9.3,2.0,0,0,tablet,sur,216.66
C004324,19.0,34.62,12,3,10.41,2.0,0,0,tablet,norte,844.78
C004325,18.0,44.17,14,2,9.43,2.0,0,0,móvil,norte,768.2
C004326,37.0,18.75,19,1,7.68,2.0,0,0,móvil,sur,12.04
C004327,40.0,56.79,23,2,8.82,4.0,0,0,móvil,norte,352.29
C004328,43.0,30.97,12,0,9.15,4.0,0,0,móvil,este,41.45
C004329,33.0,66.06,11,2,12.83,4.0,1,0,escritorio,este,1592.11
C004330,49.0,29.59,7,0,12.2,2.0,0,0,tablet,este,0.0
C004331,23.0,26.7,10,2,7.92,2.0,0,1,escritorio,sur,60.69
C004332,38.0,34.64,7,0,8.35,2.0,0,1,escritorio,oeste,394.68
C004333,38.0,42.1,11,0,7.18,3.0,0,0,móvil,sur,219.15
C004334,28.0,38.95,10,2,8.01,2.0,0,1,escritorio,este,0.0
C004335,23.0,28.45,8,2,8.07,3.0,0,0,escritorio,oeste,352.7
C004336,28.0,36.03,6,0,7.39,3.0,0,0,tablet,sur,393.67
C004337,47.0,44.77,12,1,10.13,3.0,0,0,escritorio,este,508.42
C004338,25.0,53.08,12,1,10.04,4.0,0,0,tablet,este,852.37
C004339,53.0,42.67,12,3,11.61,1.0,1,0,móvil,norte,1533.33
C004340,44.0,44.95,19,3,9.31,4.0,0,1,móvil,norte,1025.95
C004341,31.0,32.51,14,2,8.56,4.0,0,0,escritorio,este,987.35
C004342,27.0,31.55,11,4,13.58,2.0,1,0,móvil,norte,1655.17
C004343,38.0,70.01,16,3,9.93,3.0,0,0,móvil,oeste,1749.18
C004344,38.0,51.26,9,1,8.88,3.0,0,0,móvil,oeste,516.6
C004345,37.0,56.98,19,4,13.74,3.0,1,0,móvil,norte,3876.32
C004346,25.0,44.8,13,2,7.74,4.0,0,1,móvil,norte,223.73
C004347,52.0,29.3,11,4,7.36,4.0,0,0,escritorio,oeste,1119.87
C004348,41.0,44.35,5,1,13.02,4.0,1,0,escritorio,este,620.55
C004349,33.0,48.18,13,1,16.7,2.0,1,0,móvil,sur,826.69
C004350,29.0,26.64,18,2,9.67,1.0,0,0,móvil,sur,804.96
C004351,45.0,25.5,13,0,9.4,4.0,0,0,móvil,sur,0.0
C004352,56.0,24.58,12,2,11.0,4.0,1,0,escritorio,oeste,923.92
C004353,18.0,27.32,17,4,11.37,2.0,0,1,tablet,sur,0.0
C004354,33.0,31.27,17,0,10.11,3.0,0,0,móvil,norte,165.78
C004355,29.0,30.33,13,3,7.83,4.0,0,0,móvil,este,815.99
C004356,26.0,44.48,20,1,8.04,,0,0,móvil,este,0.0
C004357,23.0,51.64,15,3,11.98,4.0,0,1,móvil,sur,0.0
C004358,47.0,25.29,8,0,9.99,2.0,0,1,escritorio,norte,198.59
C004359,35.0,45.44,17,3,9.43,3.0,0,0,móvil,este,889.34
C004360,36.0,31.6,13,3,8.71,3.0,0,1,tablet,sur,286.85
C004361,46.0,77.15,15,2,12.32,3.0,0,0,móvil,norte,1370.12
C004362,37.0,24.78,11,3,13.58,3.0,0,0,móvil,oeste,529.16
C004363,47.0,35.23,15,2,13.37,3.0,1,0,escritorio,sur,491.39
C004364,30.0,32.45,11,3,12.77,3.0,1,0,tablet,este,1093.4
C004365,48.0,34.29,17,3,8.56,3.0,0,0,escritorio,oeste,1625.1
C004366,28.0,27.76,14,2,6.97,3.0,0,0,móvil,este,500.4
C004367,41.0,51.41,20,7,14.13,4.0,1,0,móvil,norte,6538.29
C004368,22.0,67.51,11,2,9.09,3.0,0,0,escritorio,oeste,562.06
C004369,39.0,69.96,13,3,13.12,3.0,0,0,móvil,oeste,270.25
C004370,18.0,80.5,10,0,8.61,3.0,0,0,escritorio,norte,0.0
C004371,25.0,60.9,14,3,8.24,3.0,0,1,escritorio,sur,494.85
C004372,39.0,41.32,13,3,9.87,3.0,0,0,móvil,este,2185.89
C004373,26.0,69.16,14,0,8.19,2.0,0,0,escritorio,norte,65.12
C004374,39.0,56.19,9,2,11.83,2.0,1,0,escritorio,este,663.02
C004375,41.0,32.11,9,0,8.2,4.0,0,1,escritorio,norte,374.78
C004376,18.0,36.86,12,2,9.32,4.0,0,1,móvil,oeste,0.0
C004377,46.0,34.46,11,2,11.16,3.0,1,0,móvil,este,461.47
C004378,29.0,27.75,17,8,13.61,5.0,1,0,escritorio,este,2915.93
C004379,26.0,49.24,20,5,8.89,3.0,0,0,móvil,sur,2379.51
C004380,29.0,21.18,15,3,11.04,3.0,1,0,móvil,norte,1741.79
C004381,43.0,46.7,17,2,15.5,3.0,1,0,móvil,sur,1346.61
C004382,36.0,34.01,7,2,8.57,3.0,0,0,escritorio,este,608.84
C004383,32.0,49.78,15,5,10.38,3.0,0,0,móvil,oeste,1843.01
C004384,42.0,49.94,12,3,7.83,4.0,0,0,escritorio,sur,310.77
C004385,31.0,42.24,10,3,14.43,4.0,0,0,móvil,oeste,1912.5
C004386,25.0,26.71,11,0,7.47,1.0,0,0,escritorio,norte,497.62
C004387,33.0,39.11,13,1,8.15,2.0,0,0,móvil,oeste,811.82
C004388,25.0,30.71,9,3,8.09,3.0,0,0,móvil,este,836.0
C004389,37.0,79.84,4,0,8.31,3.0,0,0,móvil,norte,0.0
C004390,18.0,35.47,17,2,11.92,,0,0,móvil,este,644.06
C004391,36.0,30.09,8,1,7.45,4.0,0,0,escritorio,este,644.95
C004392,29.0,36.9,12,1,7.03,2.0,0,0,escritorio,norte,420.35
C004393,48.0,34.65,12,2,12.88,3.0,1,0,móvil,norte,1568.5
C004394,18.0,62.3,16,3,8.82,3.0,0,0,móvil,oeste,1327.79
C004395,18.0,52.8,12,1,10.29,4.0,0,0,escritorio,oeste,268.42
C004396,36.0,39.78,11,1,8.3,3.0,0,1,móvil,este,170.69
C004397,26.0,52.02,13,3,8.21,2.0,0,1,móvil,sur,607.46
C004398,36.0,60.79,9,1,13.2,2.0,0,0,tablet,oeste,267.99
C004399,27.0,32.76,18,6,12.52,5.0,1,0,móvil,norte,2539.14
C004400,39.0,61.92,20,6,10.12,3.0,0,0,móvil,oeste,1543.98
C004401,35.0,41.82,10,1,10.18,2.0,0,0,móvil,norte,463.28
C004402,34.0,31.31,9,0,9.46,2.0,0,0,escritorio,sur,0.0
C004403,39.0,57.09,15,5,12.31,3.0,1,0,móvil,sur,3355.34
C004404,24.0,34.71,17,3,7.44,4.0,0,0,móvil,este,1070.93
C004405,19.0,35.92,8,1,11.84,3.0,0,0,escritorio,oeste,286.14
C004406,53.0,31.42,3,0,9.61,4.0,0,0,escritorio,este,0.0
C004407,35.0,22.18,10,0,8.94,4.0,0,0,escritorio,este,0.0
C004408,18.0,74.57,21,4,10.17,2.0,0,0,móvil,oeste,1749.86
C004409,33.0,28.46,15,2,7.04,4.0,0,0,móvil,este,1307.33
C004410,31.0,29.46,14,3,15.46,3.0,1,0,móvil,este,1649.26
C004411,31.0,28.16,18,4,12.0,2.0,0,0,móvil,este,958.3
C004412,28.0,52.67,14,1,8.65,3.0,0,0,móvil,norte,521.77
C004413,44.0,57.0,16,2,8.99,1.0,0,0,móvil,norte,1383.04
C004414,48.0,19.51,13,1,8.94,2.0,0,0,móvil,sur,619.14
C004415,37.0,46.98,14,1,14.09,2.0,1,0,móvil,oeste,264.09
C004416,40.0,61.53,18,0,10.36,3.0,0,0,móvil,oeste,673.72
C004417,20.0,29.09,13,4,11.96,3.0,1,0,móvil,sur,1178.99
C004418,31.0,53.98,17,1,10.88,3.0,0,0,móvil,este,615.16
C004419,27.0,54.5,10,2,21.64,4.0,0,0,móvil,norte,770.77
C004420,36.0,29.08,25,5,7.08,3.0,0,0,móvil,norte,856.46
C004421,39.0,33.96,19,6,7.41,3.0,0,0,móvil,este,950.84
C004422,23.0,42.3,18,2,7.75,5.0,0,0,móvil,norte,1141.25
C004423,27.0,65.52,9,1,7.73,3.0,0,0,tablet,norte,681.26
C004424,20.0,52.07,7,0,10.03,4.0,0,0,móvil,este,0.0
C004425,37.0,28.56,11,2,7.69,3.0,0,0,tablet,oeste,1097.82
C004426,45.0,27.15,8,1,12.13,1.0,0,0,móvil,este,490.6
C004427,26.0,36.3,10,1,8.72,4.0,0,0,móvil,norte,172.28
C004428,20.0,20.73,14,1,10.75,3.0,0,0,móvil,este,459.38
C004429,35.0,35.71,8,1,8.19,2.0,0,0,escritorio,norte,744.77
C004430,31.0,26.1,25,4,8.07,2.0,0,0,móvil,este,870.98
C004431,42.0,58.21,15,2,10.24,2.0,0,0,móvil,oeste,1316.66
C004432,18.0,71.85,3,0,9.21,3.0,0,0,escritorio,norte,296.53
C004433,29.0,61.35,14,4,12.27,5.0,1,0,tablet,oeste,1856.17
C004434,31.0,68.46,14,0,16.88,3.0,0,0,escritorio,sur,0.0
C004435,51.0,50.2,9,1,10.03,3.0,0,0,tablet,oeste,389.85
C004436,47.0,51.08,18,1,11.87,3.0,0,0,móvil,sur,106.72
C004437,31.0,39.2,12,3,7.78,4.0,0,0,escritorio,norte,1217.99
C004438,49.0,25.76,16,1,8.22,3.0,0,0,móvil,oeste,654.6
C004439,45.0,27.52,16,1,13.58,2.0,1,0,móvil,sur,452.17
C004440,28.0,23.54,10,2,6.83,4.0,0,1,móvil,oeste,278.66
C004441,46.0,30.57,15,6,9.93,4.0,0,0,móvil,sur,1553.81
C004442,31.0,35.6,13,1,7.47,2.0,0,0,móvil,oeste,849.66
C004443,38.0,29.87,13,2,16.54,3.0,0,0,escritorio,oeste,366.69
C004444,27.0,30.72,6,2,11.37,5.0,1,0,escritorio,norte,1277.33
C004445,45.0,64.46,17,3,17.11,3.0,0,0,escritorio,este,1258.93
C004446,41.0,43.38,7,0,8.6,3.0,0,0,móvil,norte,225.22
C004447,28.0,25.78,10,2,14.27,3.0,1,0,móvil,oeste,979.09
C004448,31.0,40.48,13,4,8.54,5.0,0,0,tablet,norte,2261.05
C004449,48.0,30.05,13,2,8.31,3.0,0,1,móvil,norte,427.62
C004450,32.0,38.58,6,1,8.5,5.0,0,0,móvil,norte,1196.81
C004451,46.0,24.35,10,1,8.1,2.0,0,0,móvil,este,47.19
C004452,28.0,41.83,11,1,11.18,3.0,0,1,móvil,sur,212.32
C004453,38.0,56.6,8,0,12.32,4.0,0,0,móvil,sur,0.0
C004454,27.0,36.5,13,2,9.2,2.0,0,1,móvil,oeste,16.62
C004455,38.0,43.13,13,0,8.67,2.0,0,0,móvil,sur,0.0
C004456,31.0,36.54,12,2,12.18,2.0,1,1,móvil,oeste,185.73
C004457,31.0,44.11,12,1,9.09,3.0,0,0,móvil,sur,544.59
C004458,41.0,38.08,16,0,13.79,2.0,0,0,móvil,oeste,404.09
C004459,34.0,59.45,14,2,13.26,3.0,1,0,móvil,norte,1791.32
C004460,47.0,25.53,10,1,19.83,4.0,0,0,escritorio,este,177.24
C004461,30.0,19.06,8,2,7.19,3.0,0,0,tablet,sur,1000.06
C004462,23.0,50.23,13,1,7.44,3.0,0,0,escritorio,este,448.1
C004463,54.0,42.74,11,1,12.67,3.0,1,0,móvil,oeste,959.67
C004464,18.0,53.82,12,2,16.64,3.0,1,0,móvil,norte,1286.28
C004465,30.0,23.95,16,1,18.47,1.0,0,0,móvil,este,0.0
C004466,22.0,37.34,13,1,11.02,3.0,1,0,escritorio,oeste,265.79
C004467,26.0,39.01,22,4,8.05,3.0,0,0,móvil,este,1129.46
C004468,18.0,70.8,6,0,9.11,3.0,0,0,móvil,este,0.0
C004469,39.0,33.15,15,2,13.35,2.0,0,0,móvil,este,407.36
C004470,62.0,40.7,9,1,7.14,2.0,0,0,escritorio,norte,933.33
C004471,48.0,86.41,17,2,11.27,3.0,0,0,escritorio,este,1330.47
C004472,23.0,34.4,13,1,8.35,3.0,0,0,móvil,este,945.98
C004473,45.0,33.27,16,1,10.54,2.0,0,1,móvil,oeste,0.0
C004474,35.0,18.36,8,0,8.41,3.0,0,0,móvil,oeste,24.38
C004475,44.0,17.59,23,2,5.95,4.0,0,1,móvil,sur,569.31
C004476,42.0,12.73,10,2,7.08,4.0,0,1,escritorio,norte,610.18
C004477,28.0,53.3,17,0,7.9,3.0,0,0,móvil,norte,0.0
C004478,32.0,20.36,15,4,13.07,4.0,1,0,escritorio,norte,2382.34
C004479,34.0,27.65,14,7,11.36,4.0,1,0,escritorio,este,4320.44
C004480,47.0,57.17,14,5,9.81,4.0,0,0,escritorio,norte,3017.51
C004481,46.0,29.58,11,1,9.66,2.0,0,0,móvil,norte,1060.39
C004482,30.0,60.14,12,2,9.95,3.0,0,0,móvil,sur,140.13
C004483,22.0,41.12,12,2,9.61,4.0,0,0,móvil,oeste,1720.33
C004484,18.0,55.61,16,5,13.07,4.0,1,0,móvil,oeste,3283.66
C004485,18.0,35.47,17,3,7.66,2.0,0,0,móvil,norte,1292.03
C004486,19.0,23.37,25,3,11.51,3.0,1,1,móvil,sur,367.9
C004487,25.0,20.5,12,0,7.46,3.0,0,0,escritorio,sur,0.0
C004488,35.0,47.82,8,1,16.45,3.0,0,0,tablet,sur,179.87
C004489,39.0,54.82,7,1,11.63,3.0,0,0,tablet,norte,559.1
C004490,24.0,37.49,12,1,11.63,2.0,0,0,móvil,oeste,334.15
C004491,27.0,25.94,7,1,18.12,3.0,1,0,escritorio,norte,868.75
C004492,38.0,22.66,17,2,7.08,3.0,0,1,móvil,oeste,1242.0
C004493,50.0,28.95,17,4,10.26,3.0,0,0,móvil,sur,1331.78
C004494,27.0,21.28,11,1,10.04,3.0,0,0,escritorio,sur,10.83
C004495,55.0,22.53,5,2,8.57,3.0,0,0,escritorio,oeste,900.41
C004496,47.0,16.38,17,6,15.77,4.0,1,0,móvil,sur,1827.72
C004497,31.0,29.88,9,3,8.13,4.0,0,0,móvil,norte,1134.36
C004498,53.0,30.84,13,0,13.01,3.0,0,0,móvil,oeste,0.0
C004499,32.0,26.88,11,2,13.57,3.0,1,0,móvil,este,791.47
C004500,24.0,36.95,15,1,11.21,3.0,0,0,móvil,norte,565.14
C004501,18.0,43.24,10,1,109.05,1.0,0,0,móvil,oeste,422.95
C004502,32.0,46.93,12,2,10.5,2.0,0,0,móvil,este,648.97
C004503,32.0,15.17,11,1,6.97,3.0,0,0,móvil,norte,329.13
C004504,58.0,33.17,8,1,9.7,3.0,0,0,escritorio,este,191.71
C004505,29.0,56.19,15,3,11.17,3.0,1,0,móvil,norte,2265.86
C004506,29.0,45.31,7,0,8.05,3.0,0,1,escritorio,norte,332.19
C004507,44.0,46.46,19,3,8.15,3.0,0,0,móvil,este,887.98
C004508,46.0,28.98,16,4,15.01,3.0,1,0,móvil,este,1925.06
C004509,33.0,30.64,10,2,7.9,4.0,0,0,móvil,sur,871.9
C004510,31.0,29.05,10,2,9.35,3.0,0,0,tablet,este,858.23
C004511,64.0,40.05,12,2,12.71,5.0,1,0,escritorio,sur,794.29
C004512,26.0,42.5,10,0,8.88,4.0,0,0,tablet,oeste,136.47
C004513,52.0,26.3,15,4,12.18,3.0,1,0,móvil,oeste,2668.5
C004514,51.0,46.19,15,3,8.66,4.0,0,0,móvil,sur,668.56
C004515,43.0,47.92,12,2,13.36,3.0,1,1,móvil,norte,741.22
C004516,22.0,44.09,14,1,7.67,3.0,0,0,móvil,norte,656.18
C004517,42.0,40.42,9,2,8.59,3.0,0,0,móvil,norte,506.5
C004518,33.0,17.47,10,2,10.26,2.0,0,0,escritorio,oeste,886.93
C004519,32.0,47.61,13,5,7.76,5.0,0,0,móvil,este,1672.32
C004520,49.0,33.98,20,4,14.37,2.0,1,0,móvil,oeste,1097.15
C004521,32.0,42.94,17,2,7.74,4.0,0,0,móvil,este,806.03
C004522,43.0,38.86,13,5,10.0,2.0,0,0,móvil,sur,2336.31
C004523,40.0,23.71,14,0,8.75,3.0,0,0,móvil,sur,0.0
C004524,30.0,37.49,19,2,7.6,2.0,0,0,móvil,oeste,140.1
C004525,48.0,26.83,5,1,11.47,3.0,1,0,escritorio,sur,445.83
C004526,34.0,33.61,15,4,7.75,4.0,0,0,escritorio,este,1799.34
C004527,20.0,63.08,18,3,8.5,3.0,0,0,móvil,este,2187.58
C004528,18.0,35.86,6,2,7.82,3.0,0,0,escritorio,este,729.38
C004529,26.0,35.45,8,3,7.75,3.0,0,0,móvil,oeste,953.2
C004530,39.0,33.33,18,1,15.42,4.0,0,0,móvil,oeste,588.33
C004531,18.0,27.62,10,1,9.46,3.0,0,0,escritorio,oeste,324.09
C004532,42.0,23.74,16,2,6.9,2.0,0,0,móvil,norte,1693.39
C004533,36.0,33.66,17,5,14.54,,1,0,móvil,sur,2173.63
C004534,49.0,61.06,12,0,9.19,3.0,0,1,móvil,este,0.0
C004535,63.0,31.25,19,2,11.12,4.0,0,0,móvil,este,347.78
C004536,19.0,52.23,18,4,7.65,2.0,0,0,móvil,este,2301.68
C004537,48.0,43.62,12,2,8.25,3.0,0,0,móvil,sur,904.2
C004538,37.0,54.92,9,0,10.05,1.0,0,0,móvil,este,53.92
C004539,40.0,61.25,14,5,12.62,3.0,1,0,escritorio,norte,2542.67
C004540,40.0,54.26,17,3,10.07,3.0,0,0,móvil,oeste,1550.04
C004541,49.0,26.1,11,1,11.85,3.0,0,0,escritorio,este,10.14
C004542,27.0,52.42,16,0,11.4,2.0,0,0,móvil,sur,0.0
C004543,22.0,27.82,10,0,7.72,2.0,0,0,escritorio,sur,87.01
C004544,40.0,61.3,16,1,13.02,3.0,1,0,tablet,oeste,186.42
C004545,34.0,26.51,9,1,12.78,2.0,1,0,móvil,este,820.79
C004546,36.0,39.37,15,2,8.15,3.0,0,0,móvil,norte,302.61
C004547,26.0,22.45,14,1,9.69,3.0,0,0,móvil,oeste,283.34
C004548,46.0,45.37,19,3,12.91,3.0,0,0,móvil,sur,798.62
C004549,37.0,28.89,11,3,8.85,3.0,0,0,móvil,norte,838.49
C004550,45.0,39.69,10,1,13.78,2.0,0,0,móvil,sur,176.5
C004551,39.0,33.01,11,1,7.95,4.0,0,0,escritorio,norte,309.13
C004552,23.0,25.01,7,0,7.93,3.0,0,0,escritorio,norte,0.0
C004553,,26.87,17,1,8.6,2.0,0,0,móvil,norte,370.93
C004554,39.0,56.58,15,0,9.83,2.0,0,0,móvil,sur,351.84
C004555,23.0,40.0,12,2,15.89,1.0,0,0,móvil,este,918.16
C004556,33.0,38.31,15,3,13.1,3.0,1,0,móvil,sur,1422.52
C004557,31.0,33.28,17,2,8.63,4.0,0,0,móvil,este,1137.0
C004558,38.0,52.36,11,1,14.9,2.0,1,0,móvil,oeste,542.46
C004559,43.0,28.9,10,3,11.33,2.0,0,0,escritorio,sur,1255.34
C004560,20.0,37.77,13,2,9.39,3.0,0,1,escritorio,este,81.84
C004561,39.0,34.78,10,2,18.8,3.0,1,0,escritorio,este,1817.32
C004562,54.0,45.55,8,0,11.11,3.0,0,0,escritorio,norte,138.16
C004563,53.0,17.41,17,5,12.49,2.0,1,0,móvil,este,1985.26
C004564,56.0,33.43,17,7,12.49,3.0,1,0,móvil,oeste,4333.89
C004565,28.0,42.18,16,3,15.04,3.0,1,0,móvil,este,2501.71
C004566,25.0,37.66,10,1,8.35,3.0,0,0,tablet,oeste,0.0
C004567,36.0,21.59,19,2,8.2,2.0,0,0,móvil,oeste,603.85
C004568,38.0,50.96,13,1,10.23,3.0,0,0,móvil,oeste,214.62
C004569,41.0,46.54,14,2,7.88,3.0,0,1,móvil,oeste,562.25
C004570,27.0,36.08,23,4,10.55,3.0,0,0,móvil,norte,1695.75
C004571,26.0,40.9,24,1,9.46,3.0,0,0,móvil,oeste,150.32
C004572,44.0,52.76,7,0,13.34,2.0,0,0,móvil,oeste,118.41
C004573,30.0,55.07,13,3,8.95,3.0,0,0,móvil,sur,811.14
C004574,46.0,72.67,16,3,7.94,3.0,0,0,móvil,oeste,180.05
C004575,18.0,64.4,9,1,10.26,2.0,0,0,escritorio,oeste,412.39
C004576,31.0,33.57,10,3,9.02,4.0,0,1,móvil,norte,915.34
C004577,30.0,52.31,15,0,7.68,2.0,0,1,móvil,oeste,0.0
C004578,18.0,41.72,13,4,13.6,3.0,1,0,escritorio,sur,1874.62
C004579,38.0,27.38,12,4,8.63,5.0,0,0,escritorio,este,2446.05
C004580,24.0,23.47,6,1,8.76,2.0,0,1,escritorio,este,0.0
C004581,38.0,41.29,15,4,15.85,2.0,1,0,escritorio,sur,1264.25
C004582,30.0,57.12,18,1,8.25,3.0,0,0,móvil,oeste,781.21
C004583,40.0,34.12,26,3,8.15,3.0,0,1,móvil,oeste,84.95
C004584,41.0,27.02,9,1,8.87,2.0,0,0,móvil,norte,562.54
C004585,51.0,37.9,13,2,11.74,3.0,1,0,móvil,este,1802.85
C004586,48.0,22.19,13,2,9.77,4.0,0,0,tablet,este,699.33
C004587,43.0,26.35,11,2,7.54,3.0,0,0,móvil,este,1100.62
C004588,36.0,67.08,13,3,13.97,2.0,1,0,móvil,este,3477.36
C004589,33.0,30.84,20,3,7.83,2.0,0,0,móvil,sur,453.83
C004590,21.0,52.53,7,1,9.31,2.0,0,0,escritorio,este,41.42
C004591,30.0,33.39,10,2,11.67,3.0,1,0,escritorio,este,780.53
C004592,46.0,24.46,11,1,10.0,2.0,0,0,escritorio,este,179.45
C004593,43.0,33.64,13,1,7.96,3.0,0,0,móvil,oeste,494.5
C004594,46.0,33.02,13,3,8.39,4.0,0,0,móvil,sur,722.96
C004595,34.0,19.99,9,1,12.13,2.0,0,0,escritorio,sur,0.0
C004596,26.0,29.6,7,3,14.14,3.0,1,0,escritorio,sur,1008.78
C004597,38.0,34.99,14,3,9.9,4.0,0,0,tablet,sur,1329.65
