id_venta,fecha_venta,id_cliente,id_propiedad,ciudad,precio_venta,tipo_propiedad,canal_venta,porcentaje_comision,monto_comision
SALE000761,2024-12-03,CUST00379,PROP00369,Bucaramanga,580658.0,House,Direct,0.0208,12073.0
SALE000762,2024-05-26,CUST00229,PROP00727,Barranquilla,502233.0,Commercial,Digital,0.0302,15181.0
SALE000763,2022-01-21,CUST00363,PROP00768,Cartagena,634205.0,House,Digital,0.0273,17319.0
SALE000764,2024-09-29,CUST00276,PROP00392,Barranquilla,476541.0,Office,Broker,0.0528,25150.0
SALE000765,2022-08-13,CUST00370,PROP00771,Bogotá,205052.0,Apartment,Broker,0.0536,10986.0
SALE000766,2023-03-21,CUST00337,PROP00655,Bogotá,511432.0,House,Digital,0.0264,13527.0
SALE000767,2022-12-25,CUST00228,PROP00656,Bucaramanga,235083.0,Apartment,Broker,0.0484,11371.0
SALE000768,2023-03-20,CUST00327,PROP00181,Bogotá,382700.0,House,Broker,0.0465,17782.0
SALE000769,2024-04-12,CUST00160,PROP00351,Medellín,236045.0,Office,Digital,0.0279,6578.0
SALE000770,2024-02-20,CUST00375,PROP00282,Bucaramanga,622929.0,House,Referral,0.0374,23293.0
SALE000771,2023-10-13,CUST00457,PROP00078,Cali,310779.0,Commercial,Broker,0.0529,16430.0
SALE000772,2023-11-18,CUST00104,PROP00061,Barranquilla,321391.0,Office,Referral,0.0385,12359.0
SALE000773,2024-03-07,CUST00334,PROP00498,Cali,151927.0,Land,Direct,0.025,3791.0
SALE000774,2022-07-21,CUST00056,PROP00337,Bucaramanga,237597.0,Apartment,Referral,0.0417,9917.0
SALE000775,2023-03-10,CUST00189,PROP00661,Bogotá,179831.0,Land,Referral,0.0432,7773.0
SALE000776,2022-04-28,CUST00335,PROP00535,Bogotá,435884.0,House,Referral,0.038,16569.0
SALE000777,2024-02-11,CUST00139,PROP00069,Cali,254755.0,House,Broker,0.0471,11997.0
SALE000778,2023-04-25,CUST00118,PROP00671,Barranquilla,318413.0,Apartment,Broker,0.0548,17444.0
SALE000779,2023-11-29,CUST00192,PROP00397,Barranquilla,204052.0,House,Direct,0.0232,4734.0
SALE000780,2023-09-11,CUST00058,PROP00453,Bucaramanga,230158.0,Office,Digital,0.0317,7298.0
SALE000781,2022-10-27,CUST00313,PROP00773,Barranquilla,509412.0,Office,Referral,0.0418,21282.0
SALE000782,2022-06-01,CUST00066,PROP00513,Bogotá,250704.0,Apartment,Direct,0.0251,6303.0
SALE000783,2024-12-01,CUST00167,PROP00018,Barranquilla,203672.0,Apartment,Broker,0.0473,9631.0
SALE000784,2022-11-18,CUST00157,PROP00142,Cali,169154.0,Apartment,Broker,0.0464,7851.0
SALE000785,2022-04-30,CUST00484,PROP00342,Cartagena,598873.0,House,Digital,0.0299,17888.0
SALE000786,2022-12-02,CUST00496,PROP00030,Barranquilla,297708.0,House,Broker,0.0501,14918.0
SALE000787,2024-09-15,CUST00040,PROP00134,Barranquilla,163065.0,Apartment,Digital,0.0327,5338.0
SALE000788,2022-10-14,CUST00079,PROP00634,Bogotá,356321.0,Office,Referral,0.0421,15001.0
SALE000789,2024-12-16,CUST00367,PROP00115,Bogotá,278826.0,Apartment,Digital,0.0341,9514.0
SALE000790,2023-05-20,CUST00150,PROP00134,Barranquilla,159597.0,Apartment,Broker,0.0547,8731.0
SALE000791,2024-08-01,CUST00323,PROP00404,Barranquilla,296159.0,Office,Referral,0.0423,12521.0
SALE000792,2023-12-17,CUST00461,PROP00073,Cartagena,501009.0,Office,Broker,0.0458,22929.0
SALE000793,2022-02-18,CUST00082,PROP00205,Bogotá,206858.0,Office,Referral,0.0391,8078.0
SALE000794,2023-07-12,CUST00482,PROP00751,Cali,689117.0,House,Broker,0.0511,35206.0
SALE000795,2023-04-02,CUST00027,PROP00506,Cali,481649.0,Commercial,Referral,0.0409,19700.0
SALE000796,2022-08-09,CUST00115,PROP00771,Bogotá,199713.0,Apartment,Digital,0.0268,5355.0
SALE000797,2023-08-26,CUST00254,PROP00284,Bucaramanga,451133.0,Office,Digital,0.0308,13908.0
SALE000798,2022-04-23,CUST00441,PROP00494,Bucaramanga,452775.0,Office,Digital,0.0285,12903.0
SALE000799,2024-02-04,CUST00277,PROP00191,Cartagena,315143.0,Apartment,Broker,0.0484,15250.0
SALE000800,2024-06-18,CUST00070,PROP00303,Bucaramanga,483835.0,Office,Digital,0.0333,16131.0
SALE000801,2022-04-12,CUST00125,PROP00140,Bucaramanga,188084.0,Apartment,Referral,0.0392,7377.0
SALE000802,2023-06-09,CUST00381,PROP00667,Cartagena,170951.0,Apartment,Referral,0.0403,6885.0
SALE000803,2023-12-19,CUST00281,PROP00148,Cartagena,269520.0,Apartment,Broker,0.0506,13645.0
SALE000804,2022-03-10,CUST00007,PROP00164,Cali,249729.0,Apartment,Digital,0.0306,7649.0
SALE000805,2023-03-03,CUST00251,PROP00372,Bucaramanga,213983.0,Apartment,Referral,0.0371,7945.0
SALE000806,2022-10-10,CUST00204,PROP00344,Cali,356471.0,Apartment,Referral,0.041,14613.0
SALE000807,2022-02-12,CUST00001,PROP00252,Bogotá,280278.0,Apartment,Digital,0.0283,7945.0
SALE000808,2024-05-30,CUST00124,PROP00286,Bogotá,286981.0,Apartment,Broker,0.0516,14794.0
SALE000809,2023-05-02,CUST00468,PROP00237,Barranquilla,217368.0,Apartment,Direct,0.0215,4664.0
SALE000810,2024-04-03,CUST00353,PROP00731,Bucaramanga,344649.0,Office,Broker,0.0549,18935.0
SALE000811,2023-10-05,CUST00036,PROP00465,Cartagena,188451.0,Apartment,Broker,0.0527,9935.0
SALE000812,2024-08-17,CUST00009,PROP00736,Barranquilla,416195.0,Office,Referral,0.0392,16303.0
SALE000813,2024-12-27,CUST00173,PROP00790,Medellín,254857.0,Office,Broker,0.048,12237.0
SALE000814,2023-10-22,CUST00233,PROP00521,Cali,649372.0,House,Referral,0.0389,25246.0
SALE000815,2023-01-21,CUST00227,PROP00661,Bogotá,171326.0,Land,Broker,0.0522,8945.0
SALE000816,2023-04-09,CUST00349,PROP00089,Bucaramanga,661532.0,House,Referral,0.0416,27489.0
SALE000817,2024-06-22,CUST00087,PROP00760,Cali,679308.0,Commercial,Direct,0.027,18356.0
SALE000818,2023-04-13,CUST00024,PROP00386,Bogotá,367681.0,Office,Direct,0.0289,10622.0
SALE000819,2023-07-24,CUST00337,PROP00571,Cali,266985.0,Apartment,Direct,0.0246,6558.0
SALE000820,2022-08-01,CUST00449,PROP00197,Bogotá,266449.0,Apartment,Referral,0.0417,11110.0
SALE000821,2024-12-20,CUST00084,PROP00077,Medellín,278346.0,Apartment,Broker,0.0494,13754.0
SALE000822,2023-12-14,CUST00181,PROP00708,Cartagena,477244.0,House,Direct,0.0264,12590.0
SALE000823,2022-12-28,CUST00314,PROP00360,Cali,359874.0,House,Direct,0.0247,8906.0
SALE000824,2023-10-03,CUST00083,PROP00111,Bucaramanga,310786.0,Apartment,Digital,0.0328,10183.0
SALE000825,2023-03-16,CUST00430,PROP00527,Bogotá,613495.0,House,Digital,0.0251,15370.0
SALE000826,2022-06-19,CUST00113,PROP00044,Cali,479779.0,Office,Broker,0.0472,22625.0
SALE000827,2024-08-15,CUST00267,PROP00361,Medellín,334535.0,Apartment,Digital,0.028,9355.0
SALE000828,2024-08-27,CUST00170,PROP00564,Bogotá,391343.0,House,Referral,0.0445,17397.0
SALE000829,2024-07-03,CUST00334,PROP00577,Bogotá,283599.0,Office,Digital,0.0301,8528.0
SALE000830,2023-02-08,CUST00100,PROP00363,Bucaramanga,281125.0,Apartment,Digital,0.0286,8052.0
SALE000831,2022-10-08,CUST00050,PROP00296,Bucaramanga,516656.0,Commercial,Digital,0.029,15005.0
SALE000832,2022-02-24,CUST00256,PROP00671,Barranquilla,306561.0,Apartment,Broker,0.0495,15180.0
SALE000833,2024-03-12,CUST00433,PROP00148,Cartagena,266000.0,Apartment,Direct,0.0287,7628.0
SALE000834,2022-12-26,CUST00317,PROP00060,Barranquilla,358090.0,Apartment,Broker,0.0546,19560.0
SALE000835,2024-09-03,CUST00378,PROP00126,Barranquilla,253684.0,House,Broker,0.0534,13557.0
SALE000836,2024-08-10,CUST00217,PROP00641,Cali,145024.0,Land,Broker,0.0534,7747.0
SALE000837,2022-05-21,CUST00071,PROP00376,Barranquilla,176947.0,Apartment,Referral,0.037,6545.0
SALE000838,2024-10-01,CUST00214,PROP00030,Barranquilla,335125.0,House,Referral,0.0377,12630.0
SALE000839,2022-06-03,CUST00494,PROP00136,Bogotá,248852.0,Office,Broker,0.051,12682.0
SALE000840,2023-06-21,CUST00391,PROP00023,Medellín,360877.0,Office,Broker,0.0516,18607.0
SALE000841,2023-06-03,CUST00352,PROP00652,Medellín,275139.0,Office,Digital,0.027,7436.0
SALE000842,2024-11-13,CUST00151,PROP00370,Medellín,242009.0,Apartment,Broker,0.0525,12696.0
SALE000843,2023-12-21,CUST00300,PROP00055,Bucaramanga,393325.0,House,Referral,0.037,14553.0
SALE000844,2024-08-16,CUST00312,PROP00178,Bucaramanga,214114.0,House,Broker,0.0476,10198.0
SALE000845,2023-10-15,CUST00328,PROP00494,Bucaramanga,441873.0,Office,Digital,0.0281,12402.0
SALE000846,2024-06-22,CUST00447,PROP00475,Bogotá,297867.0,Apartment,Broker,0.0535,15924.0
SALE000847,2024-07-22,CUST00341,PROP00656,Bucaramanga,236085.0,Apartment,Digital,0.0323,7630.0
SALE000848,2024-07-30,CUST00111,PROP00021,Cali,364369.0,Apartment,Digital,0.0303,11043.0
SALE000849,2023-03-27,CUST00111,PROP00056,Bogotá,107900.0,Land,Broker,0.0532,5740.0
SALE000850,2023-02-23,CUST00310,PROP00029,Bogotá,362918.0,Commercial,Broker,0.0531,19282.0
SALE000851,2024-12-14,CUST00434,PROP00316,Bogotá,171507.0,Apartment,Broker,0.0489,8386.0
SALE000852,2024-04-08,CUST00474,PROP00582,Cartagena,264835.0,House,Broker,0.0528,13987.0
SALE000853,2024-10-01,CUST00305,PROP00531,Cartagena,516139.0,Office,Direct,0.0221,11387.0
SALE000854,2023-09-25,CUST00265,PROP00169,Bogotá,241480.0,House,Broker,0.05,12082.0
SALE000855,2024-10-14,CUST00409,PROP00526,Barranquilla,334687.0,House,Broker,0.0462,15457.0
SALE000856,2024-02-28,CUST00489,PROP00526,Barranquilla,339454.0,House,Broker,0.0493,16724.0
SALE000857,2024-03-24,CUST00014,PROP00154,Cali,622332.0,House,Referral,0.0402,25020.0
SALE000858,2022-07-14,CUST00156,PROP00600,Medellín,137577.0,Apartment,Direct,0.0208,2861.0
SALE000859,2023-09-13,CUST00167,PROP00338,Bucaramanga,601468.0,House,Referral,0.0396,23834.0
SALE000860,2024-03-11,CUST00283,PROP00048,Barranquilla,367078.0,Office,Digital,0.0315,11569.0
SALE000861,2024-04-13,CUST00148,PROP00313,Medellín,436201.0,House,Referral,0.0411,17946.0
SALE000862,2024-11-14,CUST00156,PROP00616,Cali,297633.0,Apartment,Digital,0.0255,7603.0
SALE000863,2022-12-25,CUST00013,PROP00557,Cartagena,227963.0,Office,Referral,0.036,8196.0
SALE000864,2022-11-28,CUST00002,PROP00215,Barranquilla,318330.0,House,Referral,0.0385,12260.0
SALE000865,2024-11-27,CUST00225,PROP00606,Medellín,597619.0,House,Broker,0.0534,31929.0
SALE000866,2024-12-15,CUST00499,PROP00312,Medellín,265666.0,House,Digital,0.0337,8952.0
SALE000867,2022-07-16,CUST00148,PROP00369,Bucaramanga,558920.0,House,Broker,0.0481,26882.0
SALE000868,2023-02-19,CUST00121,PROP00070,Bucaramanga,486626.0,Office,Broker,0.0522,25396.0
SALE000869,2024-11-04,CUST00133,PROP00798,Bucaramanga,615245.0,House,Referral,0.0408,25086.0
SALE000870,2022-08-07,CUST00487,PROP00671,Barranquilla,294712.0,Apartment,Broker,0.0548,16160.0
SALE000871,2024-05-07,CUST00332,PROP00156,Barranquilla,619052.0,House,Referral,0.0359,22253.0
SALE000872,2022-05-03,CUST00327,PROP00449,Barranquilla,211301.0,Apartment,Direct,0.0255,5384.0
SALE000873,2022-07-15,CUST00095,PROP00625,Cali,540039.0,Commercial,Digital,0.0309,16701.0
SALE000874,2024-05-09,CUST00452,PROP00404,Barranquilla,316493.0,Office,Broker,0.0481,15216.0
SALE000875,2023-10-28,CUST00099,PROP00169,Bogotá,250140.0,House,Digital,0.0255,6371.0
SALE000876,2023-08-31,CUST00484,PROP00775,Medellín,512433.0,Commercial,Referral,0.0355,18202.0
SALE000877,2024-07-26,CUST00477,PROP00216,Cali,374034.0,Commercial,Broker,0.0495,18528.0
SALE000878,2022-12-03,CUST00284,PROP00268,Bucaramanga,233365.0,Office,Broker,0.0519,12117.0
SALE000879,2023-07-06,CUST00435,PROP00298,Barranquilla,770301.0,Commercial,Digital,0.032,24651.0
SALE000880,2023-10-29,CUST00500,PROP00713,Cali,495293.0,House,Direct,0.0218,10802.0
SALE000881,2024-03-21,CUST00291,PROP00401,Barranquilla,88117.0,Land,Broker,0.0536,4721.0
SALE000882,2022-12-30,CUST00384,PROP00576,Cartagena,244486.0,Apartment,Broker,0.0488,11924.0
SALE000883,2023-11-25,CUST00296,PROP00721,Cartagena,222769.0,House,Direct,0.0296,6604.0
SALE000884,2023-05-06,CUST00262,PROP00743,Bucaramanga,266502.0,Apartment,Broker,0.0462,12307.0
SALE000885,2023-08-17,CUST00168,PROP00686,Bucaramanga,606653.0,House,Broker,0.0534,32374.0
SALE000886,2024-08-02,CUST00328,PROP00727,Barranquilla,473668.0,Commercial,Digital,0.0341,16144.0
SALE000887,2023-03-08,CUST00134,PROP00759,Barranquilla,255486.0,Apartment,Broker,0.0532,13599.0
SALE000888,2024-01-02,CUST00098,PROP00793,Medellín,321734.0,Apartment,Broker,0.0531,17080.0
SALE000889,2024-10-28,CUST00138,PROP00515,Cali,396011.0,Commercial,Digital,0.0286,11331.0
SALE000890,2024-04-14,CUST00006,PROP00106,Cartagena,669279.0,House,Digital,0.0321,21506.0
SALE000891,2024-12-18,CUST00467,PROP00091,Bogotá,273529.0,Apartment,Digital,0.0308,8423.0
SALE000892,2023-10-01,CUST00129,PROP00637,Barranquilla,289514.0,Commercial,Broker,0.0492,14257.0
SALE000893,2022-11-05,CUST00400,PROP00253,Barranquilla,281009.0,Office,Digital,0.0349,9816.0
SALE000894,2024-12-21,CUST00218,PROP00644,Barranquilla,327705.0,Apartment,Digital,0.0279,9144.0
SALE000895,2023-12-07,CUST00170,PROP00748,Bogotá,357076.0,Apartment,Referral,0.0391,13973.0
SALE000896,2022-09-22,CUST00115,PROP00516,Cali,184128.0,Apartment,Referral,0.044,8107.0
SALE000897,2022-12-14,CUST00411,PROP00612,Cartagena,260249.0,Land,Digital,0.0279,7258.0
SALE000898,2022-10-15,CUST00258,PROP00224,Cali,235958.0,Land,Referral,0.0365,8619.0
SALE000899,2024-07-01,CUST00225,PROP00348,Cali,322899.0,Apartment,Referral,0.0381,12302.0
SALE000900,2022-04-12,CUST00329,PROP00773,Barranquilla,535830.0,Office,Broker,0.0526,28181.0
SALE000901,2024-03-21,CUST00402,PROP00654,Cartagena,563363.0,House,Direct,0.0286,16111.0
SALE000902,2023-08-30,CUST00328,PROP00164,Cali,260260.0,Apartment,Referral,0.0361,9407.0
SALE000903,2022-03-22,CUST00234,PROP00750,Cali,738438.0,House,Broker,0.0512,37821.0
SALE000904,2023-11-03,CUST00447,PROP00400,Medellín,335301.0,Apartment,Broker,0.0507,16991.0
SALE000905,2024-04-04,CUST00448,PROP00676,Barranquilla,194823.0,Land,Digital,0.0317,6174.0
SALE000906,2024-03-05,CUST00484,PROP00418,Bucaramanga,101691.0,Land,Digital,0.0317,3225.0
SALE000907,2023-08-02,CUST00046,PROP00484,Cartagena,432580.0,Commercial,Referral,0.0446,19291.0
SALE000908,2023-01-03,CUST00446,PROP00130,Bogotá,303988.0,House,Digital,0.0285,8653.0
SALE000909,2022-06-29,CUST00097,PROP00271,Barranquilla,495200.0,House,Broker,0.048,23768.0
SALE000910,2022-01-14,CUST00311,PROP00579,Medellín,153357.0,Apartment,Broker,0.0508,7792.0
SALE000911,2023-01-29,CUST00329,PROP00674,Cali,274329.0,Apartment,Referral,0.0393,10780.0
SALE000912,2023-11-24,CUST00103,PROP00072,Bucaramanga,231407.0,Apartment,Broker,0.0497,11510.0
SALE000913,2022-02-11,CUST00005,PROP00062,Cali,231586.0,Apartment,Referral,0.0357,8266.0
SALE000914,2024-12-29,CUST00472,PROP00555,Cartagena,191140.0,Apartment,Broker,0.0465,8885.0
SALE000915,2023-10-04,CUST00446,PROP00358,Cartagena,198863.0,Apartment,Digital,0.0344,6832.0
SALE000916,2022-11-19,CUST00088,PROP00679,Medellín,399996.0,House,Digital,0.0257,10273.0
SALE000917,2024-11-19,CUST00301,PROP00055,Bucaramanga,415191.0,House,Broker,0.0509,21134.0
SALE000918,2022-07-21,CUST00076,PROP00280,Bogotá,403728.0,House,Digital,0.0325,13140.0
SALE000919,2024-11-14,CUST00284,PROP00029,Bogotá,387483.0,Commercial,Digital,0.0251,9733.0
SALE000920,2022-11-05,CUST00159,PROP00568,Cartagena,452268.0,Commercial,Broker,0.0472,21359.0
SALE000921,2023-02-20,CUST00376,PROP00687,Cartagena,350882.0,Commercial,Broker,0.0488,17113.0
SALE000922,2023-04-11,CUST00287,PROP00126,Barranquilla,256943.0,House,Referral,0.0401,10295.0
SALE000923,2024-12-25,CUST00250,PROP00260,Cali,695884.0,Commercial,Referral,0.0384,26733.0
SALE000924,2022-10-02,CUST00341,PROP00677,Barranquilla,277773.0,Apartment,Digital,0.0315,8747.0
SALE000925,2024-12-01,CUST00238,PROP00034,Medellín,322105.0,Apartment,Referral,0.0373,12003.0
SALE000926,2023-01-15,CUST00007,PROP00762,Cali,120917.0,Land,Broker,0.0453,5472.0
SALE000927,2022-11-09,CUST00298,PROP00710,Medellín,149210.0,Apartment,Broker,0.045,6717.0
SALE000928,2023-11-30,CUST00390,PROP00123,Bogotá,582305.0,House,Digital,0.0285,16570.0
SALE000929,2024-01-30,CUST00246,PROP00112,Bucaramanga,135603.0,Apartment,Digital,0.0286,3881.0
SALE000930,2023-01-13,CUST00088,PROP00554,Cali,313637.0,Apartment,Referral,0.0445,13952.0
SALE000931,2022-05-27,CUST00004,PROP00009,Cali,319737.0,Apartment,Broker,0.0454,14531.0
SALE000932,2023-03-10,CUST00149,PROP00405,Barranquilla,176033.0,Apartment,Digital,0.0303,5334.0
SALE000933,2023-08-15,CUST00385,PROP00053,Medellín,302735.0,Apartment,Digital,0.0308,9318.0
SALE000934,2022-02-13,CUST00162,PROP00426,Medellín,389009.0,House,Broker,0.052,20226.0
SALE000935,2022-03-28,CUST00479,PROP00281,Medellín,616988.0,House,Digital,0.0314,19366.0
SALE000936,2024-10-02,CUST00167,PROP00566,Barranquilla,272812.0,Apartment,Digital,0.0251,6843.0
SALE000937,2022-02-09,CUST00214,PROP00705,Medellín,528662.0,House,Broker,0.0513,27130.0
SALE000938,2023-03-22,CUST00381,PROP00391,Bogotá,331050.0,Apartment,Broker,0.0482,15965.0
SALE000939,2024-04-16,CUST00307,PROP00514,Cartagena,652770.0,House,Broker,0.0527,34420.0
SALE000940,2022-12-26,CUST00021,PROP00481,Cartagena,160057.0,Apartment,Direct,0.0219,3503.0
SALE000941,2023-06-26,CUST00039,PROP00788,Medellín,349119.0,House,Broker,0.0522,18211.0
SALE000942,2022-04-05,CUST00099,PROP00185,Barranquilla,244932.0,Apartment,Broker,0.0513,12554.0
SALE000943,2024-05-19,CUST00436,PROP00192,Barranquilla,377229.0,House,Broker,0.0515,19436.0
SALE000944,2023-11-26,CUST00012,PROP00303,Bucaramanga,460754.0,Office,Broker,0.0468,21545.0
SALE000945,2024-07-21,CUST00036,PROP00590,Cali,401339.0,House,Broker,0.0517,20746.0
SALE000946,2024-08-03,CUST00390,PROP00693,Cartagena,374238.0,Office,Digital,0.0324,12114.0
SALE000947,2023-01-20,CUST00312,PROP00223,Bogotá,205861.0,Land,Broker,0.0499,10271.0
SALE000948,2022-02-15,CUST00492,PROP00088,Medellín,354700.0,Apartment,Broker,0.0484,17169.0
SALE000949,2023-01-15,CUST00110,PROP00487,Cartagena,178915.0,Apartment,Broker,0.0467,8349.0
SALE000950,2022-06-09,CUST00330,PROP00479,Medellín,228234.0,Apartment,Digital,0.0279,6368.0
SALE000951,2023-08-07,CUST00068,PROP00300,Cali,721793.0,Commercial,Broker,0.0526,37994.0
SALE000952,2022-06-10,CUST00296,PROP00148,Cartagena,282208.0,Apartment,Digital,0.0291,8211.0
SALE000953,2024-10-06,CUST00054,PROP00680,Medellín,394124.0,House,Digital,0.032,12623.0
SALE000954,2023-10-22,CUST00455,PROP00678,Medellín,334816.0,Apartment,Referral,0.0424,14197.0
SALE000955,2022-10-05,CUST00208,PROP00599,Medellín,331292.0,Apartment,Broker,0.0517,17142.0
SALE000956,2024-10-05,CUST00128,PROP00464,Bogotá,649653.0,House,Referral,0.0417,27114.0
SALE000957,2024-04-22,CUST00493,PROP00210,Bucaramanga,202971.0,Apartment,Digital,0.0311,6314.0
SALE000958,2023-04-25,CUST00034,PROP00323,Bogotá,483726.0,Office,Broker,0.0502,24275.0
SALE000959,2022-06-10,CUST00400,PROP00055,Bucaramanga,430092.0,House,Digital,0.027,11603.0
SALE000960,2023-01-12,CUST00255,PROP00200,Bogotá,255525.0,Office,Referral,0.0434,11097.0
SALE000961,2023-10-02,CUST00344,PROP00361,Medellín,326622.0,Apartment,Broker,0.0546,17847.0
SALE000962,2024-04-18,CUST00131,PROP00350,Cali,501160.0,House,Broker,0.0497,24890.0
SALE000963,2022-10-14,CUST00441,PROP00065,Cali,349571.0,Apartment,Digital,0.0343,12002.0
SALE000964,2024-03-24,CUST00226,PROP00767,Cartagena,167972.0,Apartment,Broker,0.055,9235.0
SALE000965,2022-11-06,CUST00210,PROP00215,Barranquilla,336524.0,House,Direct,0.0249,8367.0
SALE000966,2022-09-28,CUST00229,PROP00408,Bucaramanga,559112.0,House,Broker,0.0522,29210.0
SALE000967,2023-05-05,CUST00149,PROP00373,Cartagena,185796.0,Apartment,Broker,0.0514,9557.0
SALE000968,2022-06-26,CUST00160,PROP00376,Barranquilla,181864.0,Apartment,Broker,0.0474,8615.0
SALE000969,2023-03-20,CUST00071,PROP00677,Barranquilla,278665.0,Apartment,Broker,0.0455,12671.0
SALE000970,2023-01-27,CUST00244,PROP00598,Medellín,454465.0,House,Referral,0.0395,17967.0
SALE000971,2022-11-03,CUST00238,PROP00695,Cartagena,484599.0,Office,Referral,0.0429,20776.0
SALE000972,2024-04-29,CUST00191,PROP00304,Bogotá,230718.0,Land,Direct,0.0233,5365.0
SALE000973,2022-12-30,CUST00493,PROP00213,Bucaramanga,294947.0,Land,Digital,0.0328,9687.0
SALE000974,2024-02-01,CUST00057,PROP00342,Cartagena,613899.0,House,Digital,0.0315,19367.0
SALE000975,2024-02-28,CUST00456,PROP00450,Barranquilla,280186.0,Apartment,Broker,0.052,14557.0
SALE000976,2023-12-31,CUST00434,PROP00270,Bucaramanga,67356.0,Land,Broker,0.0479,3223.0
SALE000977,2022-10-22,CUST00012,PROP00369,Bucaramanga,582745.0,House,Direct,0.0247,14394.0
SALE000978,2024-06-27,CUST00351,PROP00121,Bucaramanga,603582.0,House,Digital,0.0268,16186.0
SALE000979,2022-09-17,CUST00105,PROP00468,Medellín,272209.0,Apartment,Digital,0.0275,7476.0
SALE000980,2022-10-31,CUST00021,PROP00572,Cali,416430.0,House,Digital,0.0259,10785.0
SALE000981,2024-08-16,CUST00431,PROP00422,Cartagena,673253.0,House,Referral,0.0363,24417.0
SALE000982,2023-01-07,CUST00058,PROP00699,Bucaramanga,305448.0,Apartment,Broker,0.0471,14388.0
SALE000983,2024-02-03,CUST00150,PROP00797,Medellín,137367.0,Apartment,Referral,0.0408,5605.0
SALE000984,2022-02-16,CUST00049,PROP00725,Barranquilla,182576.0,Apartment,Referral,0.0394,7196.0
SALE000985,2023-11-04,CUST00071,PROP00075,Cartagena,615163.0,House,Referral,0.0377,23173.0
SALE000986,2024-08-09,CUST00031,PROP00705,Medellín,497468.0,House,Broker,0.0536,26670.0
SALE000987,2024-02-16,CUST00422,PROP00267,Cali,543039.0,House,Broker,0.0503,27289.0
SALE000988,2023-09-30,CUST00030,PROP00362,Bucaramanga,154879.0,Apartment,Digital,0.0342,5302.0
SALE000989,2024-07-18,CUST00380,PROP00330,Bogotá,198446.0,Apartment,Referral,0.0413,8206.0
SALE000990,2022-11-23,CUST00079,PROP00228,Bogotá,237015.0,Apartment,Direct,0.0202,4778.0
SALE000991,2023-02-17,CUST00458,PROP00702,Bucaramanga,837301.0,Commercial,Digital,0.0341,28581.0
SALE000992,2022-03-18,CUST00424,PROP00511,Cali,220130.0,House,Broker,0.0536,11793.0
SALE000993,2024-02-04,CUST00315,PROP00774,Cali,253239.0,Apartment,Broker,0.0514,13005.0
SALE000994,2024-03-03,CUST00415,PROP00764,Bucaramanga,443360.0,House,Digital,0.0303,13455.0
SALE000995,2024-04-02,CUST00150,PROP00336,Barranquilla,666339.0,Commercial,Broker,0.0495,33003.0
