id_cliente,edad,nivel_ingreso,visitas_mes,compras_mes,gasto_publicidad_dirigida,satisfaccion,miembro_premium,abandono,tipo_dispositivo,region,ingreso_anual
C003899,28.0,37.68,11,0,6.83,3.0,0,1,móvil,norte,0.0
C003900,30.0,33.56,10,2,12.73,4.0,1,0,escritorio,este,1500.46
C003901,31.0,41.0,17,4,11.68,4.0,0,0,móvil,sur,551.34
C003902,38.0,29.66,12,0,11.82,3.0,0,0,escritorio,sur,0.0
C003903,31.0,35.77,18,2,8.55,3.0,0,0,móvil,norte,129.86
C003904,31.0,36.8,10,1,9.23,,0,0,escritorio,sur,0.0
C003905,29.0,28.61,19,2,7.8,3.0,0,0,móvil,sur,175.84
C003906,24.0,76.09,15,3,12.51,,1,0,móvil,este,2878.14
C003907,42.0,40.95,8,2,10.43,3.0,0,1,móvil,sur,0.0
C003908,41.0,19.65,10,0,9.91,3.0,0,0,escritorio,norte,72.97
C003909,40.0,29.88,17,2,14.62,2.0,1,0,móvil,sur,1300.05
C003910,40.0,26.01,8,0,6.83,3.0,0,1,tablet,este,0.0
C003911,33.0,24.03,7,2,7.5,4.0,0,0,móvil,este,0.0
C003912,24.0,18.34,9,2,8.4,3.0,0,0,móvil,oeste,595.8
C003913,26.0,42.03,14,0,9.37,3.0,0,1,móvil,este,0.0
C003914,35.0,52.99,12,0,9.39,4.0,0,0,móvil,norte,0.0
C003915,21.0,45.1,9,2,10.74,3.0,0,0,escritorio,oeste,1158.53
C003916,31.0,30.49,11,0,7.13,4.0,0,1,móvil,oeste,238.01
C003917,18.0,45.78,6,0,8.79,1.0,0,0,escritorio,sur,0.0
C003918,34.0,32.16,11,0,7.5,2.0,0,0,móvil,sur,0.0
C003919,46.0,33.72,12,2,8.24,3.0,0,0,tablet,oeste,1547.18
C003920,24.0,47.54,10,4,10.11,3.0,0,0,escritorio,este,1912.69
C003921,18.0,20.03,10,2,6.88,3.0,0,0,móvil,este,701.61
C003922,43.0,50.79,13,1,15.02,2.0,0,0,móvil,norte,465.98
C003923,18.0,33.8,8,0,7.99,4.0,0,0,escritorio,norte,0.0
C003924,35.0,24.16,15,4,12.04,5.0,1,0,tablet,oeste,2998.18
C003925,18.0,48.02,13,3,15.55,4.0,1,1,tablet,este,397.46
C003926,51.0,31.94,19,6,11.77,3.0,1,0,móvil,oeste,2664.43
C003927,46.0,42.38,9,2,9.92,2.0,0,0,escritorio,oeste,714.42
C003928,19.0,44.58,13,3,13.13,3.0,0,0,móvil,norte,1148.44
C003929,29.0,42.32,8,1,17.21,,0,0,tablet,este,616.32
C003930,40.0,57.0,9,2,9.63,4.0,0,0,móvil,este,356.94
C003931,30.0,35.15,8,2,7.93,5.0,0,0,móvil,sur,0.0
C003932,33.0,31.38,16,0,9.57,2.0,0,0,móvil,este,0.0
C003933,44.0,36.88,13,4,7.79,2.0,0,0,escritorio,oeste,926.53
C003934,24.0,49.09,9,1,11.29,4.0,0,1,móvil,sur,162.72
C003935,37.0,44.79,17,2,9.18,4.0,0,0,móvil,oeste,560.04
C003936,18.0,45.88,7,1,8.79,2.0,0,0,móvil,norte,302.59
C003937,23.0,23.74,10,0,11.19,2.0,0,1,tablet,oeste,108.14
C003938,38.0,48.74,15,3,10.23,4.0,0,0,móvil,sur,623.55
C003939,35.0,39.26,18,1,7.66,1.0,0,0,móvil,oeste,257.34
C003940,42.0,44.24,14,3,7.71,2.0,0,0,móvil,norte,1376.27
C003941,32.0,40.43,19,2,8.78,2.0,0,0,móvil,sur,1388.8
C003942,24.0,44.59,5,2,9.26,,0,0,escritorio,sur,972.62
C003943,38.0,28.74,16,1,8.03,2.0,0,0,móvil,oeste,507.58
C003944,26.0,29.98,14,1,14.48,4.0,0,0,escritorio,sur,32.84
C003945,27.0,49.04,12,0,8.59,3.0,0,1,escritorio,este,4.57
C003946,42.0,48.05,6,0,7.1,4.0,0,0,escritorio,este,0.0
C003947,55.0,21.01,12,1,11.59,2.0,0,0,móvil,este,151.33
C003948,29.0,20.58,14,2,11.33,1.0,1,0,móvil,este,913.47
C003949,42.0,41.77,16,2,18.55,3.0,1,1,móvil,norte,828.31
C003950,26.0,20.82,9,1,7.74,3.0,0,1,móvil,oeste,365.4
C003951,48.0,40.68,9,1,12.19,4.0,1,0,escritorio,oeste,931.7
C003952,25.0,62.99,8,2,11.37,3.0,0,0,escritorio,oeste,395.65
C003953,18.0,21.7,12,0,7.92,2.0,0,0,móvil,norte,0.0
C003954,62.0,44.44,16,2,9.0,3.0,0,0,móvil,norte,1314.32
C003955,27.0,36.59,19,2,11.9,2.0,1,0,móvil,oeste,1472.99
C003956,41.0,20.28,22,2,6.28,1.0,0,0,móvil,sur,0.0
C003957,40.0,40.67,18,5,11.57,4.0,1,0,móvil,este,3233.46
C003958,26.0,23.48,12,0,8.44,3.0,0,0,móvil,este,0.0
C003959,37.0,74.16,18,1,9.06,2.0,0,0,móvil,oeste,0.0
C003960,41.0,70.15,17,2,9.08,4.0,0,0,móvil,este,1190.66
C003961,24.0,33.05,11,0,8.94,3.0,0,0,tablet,este,76.04
C003962,30.0,37.69,11,1,8.61,3.0,0,0,escritorio,este,555.74
C003963,24.0,36.21,11,1,7.39,2.0,0,1,móvil,este,84.74
C003964,32.0,33.33,12,3,18.95,3.0,1,0,móvil,este,1116.32
C003965,45.0,33.93,12,1,7.33,3.0,0,0,móvil,oeste,1059.67
C003966,41.0,52.85,14,3,13.67,3.0,0,1,móvil,norte,613.66
C003967,40.0,35.24,19,4,7.11,3.0,0,1,móvil,oeste,187.95
C003968,46.0,35.04,7,1,10.72,3.0,0,0,móvil,norte,442.66
C003969,41.0,29.95,10,2,13.13,4.0,0,0,móvil,sur,658.09
C003970,37.0,32.04,14,5,11.45,2.0,1,0,móvil,sur,2285.77
C003971,34.0,33.42,17,1,10.37,3.0,0,1,móvil,este,0.0
C003972,48.0,51.8,6,1,9.92,3.0,0,1,escritorio,sur,284.96
C003973,30.0,27.32,16,2,7.94,2.0,0,0,móvil,este,194.66
C003974,41.0,26.62,17,0,9.14,2.0,0,0,móvil,este,0.0
C003975,20.0,28.98,10,0,7.61,4.0,0,0,escritorio,oeste,0.0
C003976,30.0,52.32,14,2,11.84,4.0,0,0,móvil,norte,875.88
C003977,31.0,26.36,14,0,6.75,3.0,0,0,móvil,este,0.0
C003978,32.0,21.09,19,4,7.74,3.0,0,0,móvil,este,2146.42
C003979,34.0,39.99,9,1,10.46,4.0,0,0,escritorio,este,283.34
C003980,46.0,46.39,20,1,10.23,3.0,0,0,móvil,oeste,349.31
C003981,23.0,41.95,8,0,8.72,2.0,0,0,escritorio,sur,80.13
C003982,,33.46,16,3,8.06,2.0,0,0,móvil,sur,1091.67
C003983,27.0,18.43,12,2,14.6,2.0,1,0,escritorio,norte,1546.28
C003984,43.0,26.9,15,2,11.74,3.0,1,0,escritorio,sur,827.61
C003985,41.0,54.57,13,2,8.09,3.0,0,0,móvil,oeste,174.05
C003986,41.0,38.34,20,2,12.69,2.0,1,1,móvil,este,393.3
C003987,18.0,28.51,13,1,11.56,4.0,0,0,móvil,norte,0.0
C003988,18.0,38.23,17,6,7.66,3.0,0,0,móvil,oeste,910.85
C003989,37.0,37.46,10,3,14.08,3.0,1,0,móvil,este,1711.62
C003990,25.0,62.74,12,0,11.74,2.0,0,0,móvil,norte,0.0
C003991,42.0,65.23,18,2,9.8,3.0,0,0,móvil,este,1250.89
C003992,,61.43,23,2,9.35,4.0,0,0,móvil,oeste,1078.51
C003993,19.0,64.1,14,2,11.67,3.0,0,0,tablet,este,929.27
C003994,18.0,20.0,11,3,16.16,3.0,1,0,escritorio,sur,783.27
C003995,35.0,61.48,16,3,9.8,3.0,0,0,móvil,norte,1139.71
C003996,33.0,30.61,17,3,18.03,4.0,1,0,móvil,sur,2597.8
C003997,28.0,47.96,16,2,11.94,4.0,1,0,móvil,este,1646.21
C003998,35.0,41.01,10,1,7.8,2.0,0,0,móvil,este,255.12
C003999,40.0,58.33,10,4,12.25,3.0,1,0,móvil,este,2548.9
C004000,24.0,39.83,5,0,7.0,1.0,0,1,tablet,norte,0.0
C004001,30.0,25.84,13,0,6.62,3.0,0,0,móvil,sur,0.0
C004002,38.0,44.89,17,3,13.34,3.0,1,0,móvil,este,2136.9
C004003,24.0,29.34,12,1,10.29,2.0,0,0,móvil,sur,0.0
C004004,43.0,38.02,9,1,8.27,3.0,0,1,escritorio,norte,94.8
C004005,28.0,34.95,19,3,14.52,4.0,0,0,móvil,sur,662.49
C004006,33.0,36.23,8,3,8.02,4.0,0,0,escritorio,este,250.11
C004007,56.0,36.47,17,2,7.55,3.0,0,0,móvil,sur,1062.72
C004008,18.0,25.52,10,3,13.83,4.0,1,0,móvil,este,2542.95
C004009,32.0,26.76,17,4,10.63,3.0,1,0,móvil,este,2964.65
C004010,34.0,40.38,15,5,10.8,2.0,0,0,móvil,este,774.43
C004011,31.0,38.54,17,1,9.42,3.0,0,0,escritorio,sur,164.7
C004012,39.0,32.33,8,2,17.94,3.0,0,0,escritorio,oeste,915.25
C004013,39.0,45.43,8,2,13.91,4.0,1,0,móvil,sur,1158.81
C004014,21.0,36.95,9,1,8.45,3.0,0,0,móvil,este,213.08
C004015,37.0,25.46,9,2,8.66,3.0,0,0,móvil,oeste,1229.45
C004016,36.0,79.47,14,2,8.64,3.0,0,1,móvil,norte,766.77
C004017,35.0,37.06,8,2,12.07,2.0,0,0,móvil,norte,1190.57
C004018,20.0,33.88,10,1,11.39,4.0,0,0,escritorio,este,386.29
C004019,32.0,33.15,14,1,12.04,4.0,0,0,móvil,norte,635.45
C004020,20.0,25.98,15,7,7.33,4.0,0,0,móvil,sur,2116.55
C004021,39.0,39.85,18,2,11.69,4.0,1,0,móvil,norte,1912.49
C004022,36.0,31.95,18,2,8.77,4.0,0,0,móvil,sur,472.93
C004023,38.0,64.36,14,1,10.04,4.0,0,0,móvil,este,747.28
C004024,42.0,28.34,13,1,8.77,4.0,0,1,móvil,oeste,0.0
C004025,49.0,73.14,14,1,8.39,2.0,0,1,móvil,este,0.0
C004026,23.0,49.68,11,1,13.46,3.0,1,0,escritorio,oeste,604.55
C004027,27.0,30.26,11,1,14.54,3.0,1,0,móvil,sur,536.97
C004028,41.0,47.66,15,5,7.64,3.0,0,0,móvil,oeste,1340.82
C004029,37.0,31.02,6,0,9.39,4.0,0,0,tablet,sur,0.0
C004030,33.0,54.63,12,1,11.41,1.0,0,0,móvil,este,0.0
C004031,31.0,47.28,10,1,13.21,4.0,1,0,escritorio,sur,358.41
C004032,43.0,31.22,10,1,12.06,2.0,0,0,móvil,este,386.81
C004033,35.0,31.52,18,4,8.97,2.0,0,0,móvil,sur,1227.75
C004034,41.0,40.58,11,2,11.48,2.0,0,0,móvil,norte,1280.77
C004035,18.0,56.84,17,2,9.42,3.0,0,0,móvil,oeste,718.74
C004036,19.0,39.07,11,2,7.11,3.0,0,1,escritorio,oeste,0.0
C004037,56.0,41.02,14,0,9.65,3.0,0,0,móvil,oeste,196.25
C004038,36.0,42.02,14,1,7.35,4.0,0,0,móvil,sur,0.0
C004039,27.0,21.53,9,1,11.28,2.0,0,0,escritorio,oeste,0.0
C004040,39.0,37.21,9,3,7.53,3.0,0,0,móvil,norte,2454.05
C004041,21.0,30.77,11,0,9.24,2.0,0,0,móvil,sur,146.88
C004042,37.0,31.29,14,1,7.52,3.0,0,0,tablet,este,371.94
C004043,52.0,39.31,16,2,9.79,1.0,0,0,escritorio,oeste,1871.37
C004044,29.0,34.0,15,1,11.96,4.0,1,0,móvil,este,689.64
C004045,32.0,46.82,15,2,13.11,4.0,1,0,móvil,oeste,324.89
C004046,24.0,49.94,10,5,14.27,3.0,1,0,escritorio,oeste,2879.44
C004047,27.0,41.34,13,3,14.41,3.0,1,0,móvil,oeste,1981.95
C004048,18.0,52.68,15,0,9.73,2.0,0,0,móvil,norte,332.65
C004049,29.0,28.24,11,1,8.02,3.0,0,0,móvil,oeste,27.16
C004050,30.0,32.45,13,4,12.09,4.0,1,0,móvil,oeste,2348.7
C004051,26.0,31.09,12,2,9.0,,0,0,escritorio,norte,923.49
C004052,38.0,23.71,11,3,8.03,4.0,0,0,escritorio,este,472.14
C004053,28.0,29.92,14,3,9.71,1.0,0,0,móvil,sur,1079.4
C004054,41.0,41.76,10,1,13.09,2.0,0,0,móvil,sur,809.59
C004055,49.0,29.9,15,4,7.92,3.0,0,0,móvil,este,1344.2
C004056,32.0,27.49,10,2,12.62,3.0,1,0,móvil,este,327.58
C004057,35.0,22.97,16,1,11.75,2.0,0,0,móvil,este,0.0
C004058,36.0,39.39,12,2,8.14,3.0,0,0,móvil,este,819.33
C004059,37.0,58.88,15,2,11.94,2.0,1,0,móvil,norte,1381.58
C004060,33.0,42.54,8,2,19.8,3.0,0,0,escritorio,este,836.22
C004061,49.0,28.65,12,3,14.29,5.0,0,0,móvil,oeste,1218.38
C004062,28.0,31.16,12,2,7.48,4.0,0,0,tablet,sur,1121.18
C004063,39.0,45.27,16,2,11.89,2.0,1,0,móvil,oeste,1209.76
C004064,38.0,126.76,18,1,12.8,4.0,0,0,escritorio,este,763.66
C004065,32.0,32.41,11,2,12.52,3.0,1,0,móvil,sur,733.4
C004066,18.0,28.97,10,2,7.85,4.0,0,0,móvil,oeste,1324.12
C004067,27.0,37.73,15,2,7.68,3.0,0,1,móvil,norte,314.14
C004068,30.0,35.34,24,2,8.74,4.0,0,0,escritorio,oeste,465.48
C004069,27.0,29.06,11,1,8.59,4.0,0,0,escritorio,norte,606.19
C004070,32.0,36.84,7,1,8.36,2.0,0,0,móvil,sur,408.23
C004071,27.0,44.71,15,3,12.99,4.0,0,1,escritorio,norte,174.96
C004072,44.0,29.18,7,4,7.78,2.0,0,0,móvil,sur,1857.69
C004073,32.0,19.42,20,5,7.76,1.0,0,0,escritorio,norte,2931.06
C004074,41.0,22.83,15,3,7.75,4.0,0,0,móvil,oeste,1192.78
C004075,38.0,33.08,12,3,12.96,4.0,1,0,tablet,este,355.87
C004076,38.0,33.08,15,5,11.45,3.0,0,0,escritorio,oeste,2082.03
C004077,44.0,119.07,14,1,13.67,3.0,0,0,móvil,oeste,844.72
C004078,32.0,38.77,11,0,9.82,3.0,0,0,móvil,sur,256.87
C004079,45.0,43.71,14,4,14.0,3.0,1,0,móvil,norte,3581.49
C004080,32.0,42.58,20,2,7.83,2.0,0,0,móvil,oeste,1358.66
C004081,64.0,48.67,8,1,12.6,3.0,0,0,escritorio,norte,502.22
C004082,38.0,47.15,9,0,8.07,4.0,0,1,móvil,oeste,0.0
C004083,24.0,41.02,14,1,8.22,5.0,0,0,móvil,sur,367.68
C004084,23.0,33.82,7,2,9.28,5.0,0,0,escritorio,norte,1125.42
C004085,38.0,20.4,11,2,7.42,3.0,0,0,escritorio,sur,564.06
C004086,30.0,46.63,22,6,9.54,4.0,0,0,móvil,norte,2752.9
C004087,41.0,30.65,12,2,11.24,4.0,1,0,escritorio,oeste,1293.9
C004088,35.0,39.9,15,2,7.2,3.0,0,0,móvil,oeste,431.77
C004089,18.0,35.49,16,5,8.9,3.0,0,0,escritorio,este,717.15
C004090,50.0,15.39,14,1,102.45,3.0,0,1,móvil,sur,551.38
C004091,37.0,35.07,9,2,8.46,2.0,0,0,móvil,este,612.05
C004092,35.0,32.92,11,2,8.32,3.0,0,0,móvil,sur,871.32
C004093,37.0,35.46,9,0,6.81,3.0,0,0,escritorio,norte,150.71
C004094,18.0,43.44,25,2,9.15,3.0,0,0,móvil,oeste,842.79
C004095,19.0,41.59,21,1,8.85,1.0,0,0,móvil,este,635.62
C004096,37.0,90.38,17,2,8.72,4.0,0,0,móvil,norte,1547.01
C004097,37.0,42.52,7,0,8.17,3.0,0,1,móvil,sur,0.0
C004098,38.0,33.86,12,5,15.96,4.0,1,1,escritorio,oeste,1567.66
C004099,42.0,44.25,9,1,8.6,4.0,0,0,escritorio,sur,546.92
C004100,33.0,47.87,13,0,11.04,3.0,0,0,móvil,oeste,87.95
C004101,47.0,59.48,6,1,12.59,3.0,0,0,móvil,sur,328.61
C004102,29.0,29.8,14,1,11.63,3.0,0,0,móvil,este,30.8
C004103,40.0,22.24,16,5,12.24,3.0,1,0,escritorio,oeste,1431.62
C004104,35.0,45.7,14,0,9.37,2.0,0,0,móvil,oeste,0.0
C004105,30.0,41.62,13,0,7.79,4.0,0,0,móvil,norte,0.0
C004106,28.0,17.9,5,0,8.53,3.0,0,0,escritorio,norte,147.76
C004107,31.0,33.62,6,1,13.54,3.0,1,0,escritorio,este,455.6
C004108,36.0,54.68,14,2,9.88,5.0,0,1,móvil,oeste,532.58
C004109,34.0,55.07,14,3,12.73,3.0,1,0,móvil,oeste,1028.18
C004110,37.0,38.31,15,2,9.79,3.0,0,1,móvil,oeste,212.36
C004111,24.0,52.45,8,0,7.88,2.0,0,0,escritorio,oeste,0.0
C004112,39.0,27.4,7,1,9.85,2.0,0,0,escritorio,oeste,0.0
C004113,26.0,34.91,19,3,8.79,4.0,0,0,móvil,este,0.0
C004114,56.0,56.59,9,0,17.51,2.0,0,0,escritorio,sur,0.0
C004115,50.0,38.1,11,2,9.14,3.0,0,0,móvil,norte,796.55
C004116,43.0,47.65,7,1,8.45,3.0,0,0,escritorio,norte,882.49
C004117,44.0,117.86,27,5,10.14,4.0,0,0,móvil,oeste,3537.27
C004118,41.0,40.63,20,5,11.44,5.0,1,1,móvil,norte,1553.53
C004119,37.0,60.74,12,2,9.26,2.0,0,0,móvil,sur,363.92
C004120,23.0,32.27,12,2,7.46,3.0,0,1,escritorio,norte,0.0
C004121,32.0,56.73,8,1,9.32,3.0,0,0,móvil,oeste,382.41
C004122,27.0,36.74,15,3,10.26,3.0,0,0,móvil,norte,1616.22
C004123,36.0,22.19,10,0,17.24,4.0,0,0,tablet,sur,304.73
C004124,37.0,54.52,5,3,13.25,3.0,1,0,escritorio,sur,2097.02
C004125,43.0,47.56,22,2,19.75,1.0,0,0,móvil,oeste,1000.49
C004126,49.0,47.89,9,1,8.92,2.0,0,0,escritorio,sur,754.81
C004127,41.0,42.02,18,4,8.49,4.0,0,0,móvil,sur,1055.05
C004128,49.0,22.51,14,4,8.64,4.0,0,0,móvil,norte,2325.96
C004129,25.0,57.2,7,1,9.52,3.0,0,0,escritorio,sur,2.14
C004130,39.0,27.99,19,4,7.06,4.0,0,0,móvil,sur,226.22
C004131,18.0,24.31,8,0,6.96,5.0,0,0,tablet,oeste,0.0
C004132,47.0,71.56,18,4,9.07,2.0,0,0,móvil,norte,1681.95
C004133,47.0,28.22,12,3,9.96,4.0,0,1,móvil,sur,0.0
C004134,27.0,38.55,17,3,7.64,4.0,0,0,móvil,norte,866.22
C004135,37.0,44.65,14,2,8.32,3.0,0,0,móvil,sur,923.09
C004136,,28.38,11,1,8.99,3.0,0,0,tablet,oeste,268.43
C004137,38.0,25.68,16,1,10.06,3.0,0,0,móvil,este,121.53
C004138,27.0,17.38,11,1,13.56,3.0,0,0,escritorio,norte,631.42
C004139,38.0,45.55,11,1,10.11,3.0,0,0,escritorio,sur,652.59
C004140,37.0,16.0,12,0,6.58,3.0,0,0,escritorio,oeste,186.65
C004141,18.0,33.09,9,1,8.43,4.0,0,0,móvil,este,773.46
C004142,20.0,24.78,8,0,8.43,4.0,0,0,tablet,sur,0.0
C004143,42.0,31.06,9,1,8.21,3.0,0,0,móvil,norte,461.68
C004144,19.0,37.13,9,2,11.92,4.0,1,1,escritorio,norte,348.76
C004145,46.0,21.66,16,2,13.07,3.0,0,1,móvil,este,264.81
C004146,35.0,23.38,13,1,11.39,2.0,1,0,móvil,este,758.85
C004147,29.0,31.1,9,1,8.54,2.0,0,0,escritorio,sur,0.0
C004148,25.0,33.85,16,1,7.75,2.0,0,1,móvil,este,384.57
C004149,32.0,24.62,19,4,11.47,2.0,1,0,móvil,sur,1896.83
C004150,35.0,39.44,13,0,7.14,3.0,0,0,escritorio,este,0.0
C004151,23.0,67.54,13,0,8.86,2.0,0,0,móvil,norte,183.43
C004152,24.0,30.07,10,2,7.87,3.0,0,0,móvil,sur,280.25
C004153,38.0,29.73,6,2,10.04,4.0,0,0,móvil,sur,512.27
C004154,40.0,33.28,11,1,12.75,3.0,0,0,móvil,sur,805.36
C004155,27.0,47.12,19,2,9.3,3.0,0,0,móvil,oeste,496.75
C004156,18.0,29.89,9,2,10.9,4.0,0,0,escritorio,norte,0.0
C004157,26.0,46.24,15,2,9.99,3.0,0,0,móvil,sur,1384.92
C004158,44.0,44.25,10,1,13.48,3.0,1,0,escritorio,oeste,721.97
C004159,35.0,41.25,11,1,12.32,2.0,0,0,móvil,oeste,1085.48
C004160,51.0,57.18,17,3,8.15,4.0,0,1,móvil,sur,875.31
C004161,25.0,34.56,9,0,7.92,3.0,0,0,móvil,sur,0.0
C004162,34.0,19.45,9,2,11.88,4.0,1,0,móvil,este,882.72
C004163,28.0,57.92,13,0,9.38,1.0,0,0,móvil,norte,97.2
C004164,34.0,16.17,12,2,6.78,2.0,0,0,móvil,este,301.72
C004165,29.0,30.29,17,0,7.02,1.0,0,0,móvil,oeste,0.0
C004166,18.0,20.02,13,2,8.6,2.0,0,0,móvil,este,882.33
C004167,22.0,23.89,19,3,6.92,2.0,0,1,móvil,sur,0.0
C004168,31.0,55.7,11,0,12.05,3.0,0,0,escritorio,este,0.0
C004169,40.0,41.73,12,0,8.6,2.0,0,1,móvil,norte,98.76
C004170,21.0,75.73,5,1,12.8,4.0,0,0,escritorio,norte,685.3
C004171,34.0,38.82,14,3,8.57,4.0,0,0,móvil,norte,2261.6
C004172,38.0,18.45,14,1,7.92,3.0,0,0,escritorio,oeste,657.05
C004173,44.0,66.26,15,0,9.54,3.0,0,0,móvil,oeste,100.04
C004174,33.0,30.87,10,5,7.06,,0,0,móvil,este,2060.85
C004175,18.0,34.81,9,1,8.69,3.0,0,0,escritorio,norte,554.3
C004176,63.0,29.01,11,2,9.28,5.0,0,0,escritorio,sur,681.15
C004177,30.0,75.28,9,2,10.04,3.0,0,0,tablet,norte,942.22
C004178,25.0,30.69,11,0,7.65,1.0,0,1,móvil,sur,112.05
C004179,47.0,29.06,7,1,7.78,3.0,0,0,móvil,norte,650.88
C004180,18.0,30.41,15,1,8.49,3.0,0,0,móvil,este,78.69
C004181,42.0,48.52,14,2,8.59,4.0,0,0,móvil,norte,809.54
C004182,22.0,48.48,10,0,8.22,4.0,0,0,móvil,oeste,133.44
C004183,36.0,54.61,12,1,12.69,3.0,1,0,móvil,oeste,750.84
C004184,31.0,60.53,17,7,15.37,4.0,1,0,móvil,sur,4810.77
C004185,55.0,28.68,13,2,17.94,,0,1,móvil,este,0.0
C004186,37.0,42.91,15,3,9.71,4.0,0,0,móvil,este,490.13
C004187,43.0,23.88,16,0,8.78,2.0,0,0,escritorio,sur,0.0
C004188,38.0,37.15,9,0,15.31,2.0,0,0,móvil,norte,0.0
C004189,27.0,22.24,15,3,6.71,3.0,0,0,móvil,este,658.6
C004190,36.0,50.43,13,1,10.56,4.0,0,0,móvil,norte,83.06
C004191,18.0,28.61,11,2,10.88,4.0,0,0,tablet,sur,772.69
C004192,55.0,48.78,13,2,11.1,3.0,0,1,móvil,norte,600.42
C004193,46.0,29.94,9,1,12.92,2.0,1,0,móvil,este,290.37
C004194,35.0,42.22,17,4,9.07,3.0,0,0,móvil,norte,798.05
C004195,21.0,41.4,19,4,7.74,3.0,0,0,móvil,este,794.03
C004196,26.0,41.98,13,1,9.46,4.0,0,0,móvil,oeste,317.26
C004197,37.0,22.87,12,2,9.95,4.0,0,0,tablet,este,55.87
C004198,31.0,60.66,9,0,12.44,4.0,0,0,escritorio,oeste,0.0
C004199,42.0,53.84,11,1,8.13,2.0,0,0,móvil,sur,405.4
C004200,31.0,30.26,7,0,8.44,3.0,0,0,escritorio,norte,0.0
C004201,26.0,42.45,15,4,8.35,5.0,0,0,móvil,oeste,941.87
C004202,27.0,24.12,11,1,7.49,3.0,0,0,móvil,norte,0.0
C004203,46.0,37.91,12,1,8.58,3.0,0,0,móvil,sur,223.18
C004204,34.0,39.75,13,1,7.73,2.0,0,0,móvil,este,620.47
C004205,20.0,45.67,12,1,8.48,,0,0,móvil,oeste,526.56
C004206,26.0,30.99,6,1,9.01,3.0,0,0,móvil,sur,337.01
C004207,22.0,46.32,9,1,8.43,3.0,0,0,móvil,oeste,145.95
C004208,25.0,28.94,15,0,7.4,2.0,0,0,escritorio,sur,273.28
C004209,42.0,19.94,15,0,6.87,1.0,0,0,móvil,oeste,186.22
C004210,37.0,46.3,19,2,10.4,5.0,0,1,móvil,norte,560.47
C004211,26.0,53.92,10,1,7.87,5.0,0,0,escritorio,sur,0.0
C004212,45.0,29.54,20,2,8.93,3.0,0,0,móvil,este,779.48
C004213,53.0,29.88,17,2,8.82,5.0,0,0,móvil,oeste,737.92
C004214,41.0,37.93,20,2,12.97,2.0,1,0,móvil,norte,933.36
C004215,37.0,41.81,10,2,11.73,2.0,1,0,móvil,norte,1499.16
C004216,27.0,55.1,17,0,8.18,1.0,0,1,móvil,norte,0.0
C004217,36.0,34.29,13,2,7.24,3.0,0,0,móvil,este,154.69
C004218,49.0,35.41,9,1,10.14,3.0,0,0,tablet,este,284.97
C004219,40.0,31.9,10,0,12.67,2.0,0,1,móvil,norte,134.75
C004220,27.0,24.19,7,0,18.51,3.0,0,0,móvil,sur,13.28
C004221,34.0,45.84,16,4,9.31,3.0,0,1,móvil,este,132.69
C004222,39.0,63.74,15,1,9.85,2.0,0,1,móvil,norte,650.12
C004223,33.0,50.09,15,2,9.84,2.0,0,0,móvil,sur,1500.6
C004224,48.0,31.45,6,0,9.48,3.0,0,0,escritorio,sur,0.0
C004225,19.0,25.57,16,3,12.97,2.0,0,0,móvil,sur,462.51
C004226,48.0,55.2,11,0,9.2,3.0,0,0,móvil,oeste,275.93
C004227,40.0,36.87,13,5,14.56,2.0,1,1,móvil,sur,632.2
C004228,38.0,47.81,12,1,8.69,3.0,0,0,móvil,este,644.3
C004229,47.0,31.04,12,1,8.41,3.0,0,0,móvil,oeste,429.86
C004230,23.0,38.64,15,2,11.92,3.0,1,0,móvil,este,573.83
C004231,39.0,56.68,17,1,8.91,3.0,0,0,móvil,este,839.69
C004232,47.0,45.02,18,3,7.44,3.0,0,0,móvil,oeste,1105.68
C004233,18.0,27.99,11,1,6.79,3.0,0,0,móvil,este,52.21
C004234,18.0,20.43,14,2,8.52,4.0,0,1,móvil,oeste,1.75
C004235,22.0,27.9,13,1,12.34,2.0,0,0,móvil,oeste,211.57
C004236,35.0,37.38,15,2,10.27,4.0,0,0,móvil,oeste,1125.37
C004237,20.0,27.96,10,1,9.27,5.0,0,0,móvil,oeste,642.31
C004238,46.0,31.53,5,1,10.93,3.0,1,0,escritorio,sur,535.48
C004239,57.0,41.08,11,3,8.33,1.0,0,1,escritorio,norte,867.51
C004240,18.0,25.24,9,0,7.47,3.0,0,0,escritorio,oeste,0.0
C004241,34.0,45.52,7,0,14.12,3.0,0,0,móvil,oeste,119.22
C004242,26.0,55.49,10,4,15.84,5.0,1,0,escritorio,este,2070.97
C004243,,24.83,20,4,15.1,3.0,0,1,móvil,sur,0.0
C004244,30.0,27.86,10,0,13.44,3.0,0,0,móvil,oeste,128.59
C004245,18.0,67.46,15,2,13.99,3.0,1,0,tablet,norte,1065.96
C004246,36.0,46.79,16,1,8.14,2.0,0,0,móvil,norte,645.24
C004247,33.0,30.78,12,1,12.32,3.0,1,1,móvil,este,2.71
C004248,34.0,76.4,14,1,16.15,2.0,0,0,móvil,este,0.0
C004249,37.0,17.88,11,3,7.07,3.0,0,0,móvil,este,685.79
C004250,33.0,45.51,6,0,9.99,4.0,0,0,escritorio,oeste,627.08
C004251,30.0,36.47,13,5,10.62,4.0,0,0,móvil,norte,3145.43
