order_item_id,order_id,order_date,customer_id,product_id,channel_id,quantity,unit_price,discount_pct,revenue,cost,profit,delivery_days,returned,rating,signup_date,segment,age_group,region,country,city,category,subcategory,brand,product_name,channel,campaign,device,profit_margin,delivery_class,ticket_band
4249,502146,2024-06-10,101845,2025,21,1,80.29,0.08,80.29,53.6,26.69,4,0,4.7,2026-02-08,Premium,35-44,Pacífica,Chile,Valparaíso,Tecnología,Cables,Nova,Cables Nova 514,Referidos,Lanzamiento,Desktop,0.3324,Normal (4-7d),Alto
4250,502147,2025-05-23,101463,2037,19,3,27.36,0.0,82.08,43.67,38.41,3,0,4.3,2023-08-31,Básico,45-54,Caribe,República Dominicana,Santo Domingo,Libros,Educación,Pacífico,Educación Pacífico 282,Email,Influencers,Desktop,0.468,Rápido (<=3d),Alto
4251,502147,2025-05-23,101463,2044,19,3,28.93,0.0,86.79,50.12,36.67,5,0,4.7,2023-08-31,Básico,45-54,Caribe,República Dominicana,Santo Domingo,Deportes,Gym,LimaLab,Gym LimaLab 237,Email,Influencers,Desktop,0.4225,Normal (4-7d),Alto
4252,502148,2025-02-25,101132,2013,10,2,93.71,0.0,187.42,120.84,66.58,1,0,4.3,2023-08-22,Plus,25-34,Andina,Perú,Lima,Deportes,Ciclismo,Río,Ciclismo Río 503,Email,Influencers,Desktop,0.3552,Rápido (<=3d),Muy alto
4253,502149,2025-03-11,101388,2023,15,3,166.99,0.0,500.97,372.72,128.25,5,0,3.9,2023-01-29,Básico,35-44,Cono Sur,Uruguay,Montevideo,Tecnología,Audífonos,MxTech,Audífonos MxTech 446,Orgánico,Seasonal,Mobile,0.256,Normal (4-7d),Muy alto
4254,502149,2025-03-11,101388,2054,15,1,68.54,0.05,68.54,39.38,29.16,6,0,4.1,2023-01-29,Básico,35-44,Cono Sur,Uruguay,Montevideo,Deportes,Outdoor,Nova,Outdoor Nova 122,Orgánico,Seasonal,Mobile,0.4254,Normal (4-7d),Medio
4255,502149,2025-03-11,101388,2000,15,2,138.84,0.0,277.68,217.02,60.66,3,0,4.1,2023-01-29,Básico,35-44,Cono Sur,Uruguay,Montevideo,Tecnología,Teclados,Pacífico,Teclados Pacífico 971,Orgánico,Seasonal,Mobile,0.2185,Rápido (<=3d),Muy alto
4256,502150,2025-04-14,100810,2014,20,1,45.9,0.08,45.9,28.48,17.42,5,0,4.0,2024-02-28,Premium,55+,Andina,Colombia,Barranquilla,Hogar,Limpieza,Río,Limpieza Río 793,Búsqueda paga,Lanzamiento,Desktop,0.3795,Normal (4-7d),Medio
4257,502150,2025-04-14,100810,2024,20,3,145.06,0.13,435.18,322.72,112.46,8,0,4.4,2024-02-28,Premium,55+,Andina,Colombia,Barranquilla,Tecnología,Teclados,Andes,Teclados Andes 625,Búsqueda paga,Lanzamiento,Desktop,0.2584,Lento (8-14d),Muy alto
4258,502151,2025-07-21,100499,2032,18,1,91.95,0.08,91.95,55.78,36.17,3,0,4.3,2025-04-02,Premium,18-24,Pacífica,Chile,Valparaíso,Deportes,Ciclismo,Nova,Ciclismo Nova 754,Afiliados,Seasonal,Desktop,0.3934,Rápido (<=3d),Alto
4259,502151,2025-07-21,100499,2026,18,2,25.28,0.03,50.56,24.7,25.86,2,0,4.2,2025-04-02,Premium,18-24,Pacífica,Chile,Valparaíso,Libros,Educación,MxTech,Educación MxTech 363,Afiliados,Seasonal,Desktop,0.5115,Rápido (<=3d),Medio
4260,502152,2024-02-02,101884,2011,12,1,136.05,0.0,136.05,83.51,52.54,7,0,3.3,2025-06-07,Básico,45-54,Caribe,República Dominicana,Santo Domingo,Deportes,Running,MxTech,Running MxTech 833,Afiliados,Always-on,Mobile,0.3862,Normal (4-7d),Alto
4261,502152,2024-02-02,101884,2012,12,3,104.59,0.0,313.77,192.94,120.83,7,0,4.1,2025-06-07,Básico,45-54,Caribe,República Dominicana,Santo Domingo,Deportes,Running,Andes,Running Andes 442,Afiliados,Always-on,Mobile,0.3851,Normal (4-7d),Muy alto
4262,502152,2024-02-02,101884,2039,12,2,215.56,0.0,431.12,348.06,83.06,2,0,3.8,2025-06-07,Básico,45-54,Caribe,República Dominicana,Santo Domingo,Tecnología,Audífonos,Nova,Audífonos Nova 831,Afiliados,Always-on,Mobile,0.1927,Rápido (<=3d),Muy alto
4263,502153,2024-03-19,101979,2046,18,1,76.05,0.15,76.05,45.88,30.17,4,0,4.6,2024-09-08,Básico,35-44,Andina,Perú,Lima,Moda,Zapatos,Pampa,Zapatos Pampa 220,Afiliados,Seasonal,Desktop,0.3967,Normal (4-7d),Medio
4264,502154,2024-03-16,100430,2014,12,2,48.74,0.03,97.48,56.4,41.08,1,0,4.1,2025-03-26,Premium,45-54,Cono Sur,Paraguay,Asunción,Hogar,Limpieza,Río,Limpieza Río 793,Afiliados,Always-on,Mobile,0.4214,Rápido (<=3d),Alto
4265,502155,2024-05-02,101603,2033,14,1,78.77,0.18,78.77,52.34,26.43,3,0,5.0,2025-11-10,Premium,18-24,Cono Sur,Uruguay,Montevideo,Deportes,Gym,MxTech,Gym MxTech 870,Afiliados,Seasonal,Mobile,0.3355,Rápido (<=3d),Medio
4266,502155,2024-05-02,101603,2046,14,1,85.29,0.08,85.29,44.73,40.56,1,0,4.1,2025-11-10,Premium,18-24,Cono Sur,Uruguay,Montevideo,Moda,Zapatos,Pampa,Zapatos Pampa 220,Afiliados,Seasonal,Mobile,0.4756,Rápido (<=3d),Alto
4267,502155,2024-05-02,101603,2005,14,2,54.4,0.13,108.8,47.12,61.68,8,0,2.8,2025-11-10,Premium,18-24,Cono Sur,Uruguay,Montevideo,Moda,Accesorios,Orion,Accesorios Orion 386,Afiliados,Seasonal,Mobile,0.5669,Lento (8-14d),Alto
4268,502156,2026-02-06,100884,2049,12,1,18.95,0.03,18.95,8.88,10.07,8,0,3.9,2025-12-02,Premium,25-34,Andina,Colombia,Bogotá,Libros,Ficción,Río,Ficción Río 258,Afiliados,Always-on,Mobile,0.5314,Lento (8-14d),Bajo
4269,502157,2025-07-30,101415,2046,18,3,86.42,0.03,259.26,160.73,98.53,4,0,3.6,2026-02-28,Premium,45-54,Cono Sur,Argentina,Rosario,Moda,Zapatos,Pampa,Zapatos Pampa 220,Afiliados,Seasonal,Desktop,0.38,Normal (4-7d),Muy alto
4270,502158,2025-06-08,100217,2040,21,1,60.04,0.03,60.04,41.0,19.04,5,0,3.2,2025-05-24,Premium,55+,Andina,Perú,Lima,Hogar,Organización,Orion,Organización Orion 767,Referidos,Lanzamiento,Desktop,0.3171,Normal (4-7d),Medio
4271,502158,2025-06-08,100217,2011,21,2,132.58,0.03,265.16,166.9,98.26,1,0,3.4,2025-05-24,Premium,55+,Andina,Perú,Lima,Deportes,Running,MxTech,Running MxTech 833,Referidos,Lanzamiento,Desktop,0.3706,Rápido (<=3d),Muy alto
4272,502159,2025-07-06,100958,2006,10,3,26.93,0.03,80.79,51.94,28.85,3,0,4.6,2025-10-21,Premium,35-44,Pacífica,México,CDMX,Hogar,Organización,Pampa,Organización Pampa 408,Email,Influencers,Desktop,0.3571,Rápido (<=3d),Alto
4273,502159,2025-07-06,100958,2036,10,2,90.58,0.03,181.16,100.24,80.92,2,0,4.5,2025-10-21,Premium,35-44,Pacífica,México,CDMX,Deportes,Outdoor,Río,Outdoor Río 286,Email,Influencers,Desktop,0.4467,Rápido (<=3d),Muy alto
4274,502159,2025-07-06,100958,2002,10,1,85.81,0.03,85.81,51.41,34.4,1,0,4.2,2025-10-21,Premium,35-44,Pacífica,México,CDMX,Moda,Jeans,Pacífico,Jeans Pacífico 642,Email,Influencers,Desktop,0.4009,Rápido (<=3d),Alto
4275,502160,2024-01-27,100249,2039,17,1,223.05,0.05,223.05,163.99,59.06,4,0,4.3,2023-09-14,Básico,25-34,Caribe,Panamá,Ciudad de Panamá,Tecnología,Audífonos,Nova,Audífonos Nova 831,Email,Seasonal,Desktop,0.2648,Normal (4-7d),Muy alto
4276,502160,2024-01-27,100249,2009,17,1,15.42,0.0,15.42,7.7,7.72,3,0,3.5,2023-09-14,Básico,25-34,Caribe,Panamá,Ciudad de Panamá,Libros,Ficción,Orion,Ficción Orion 645,Email,Seasonal,Desktop,0.5006,Rápido (<=3d),Bajo
4277,502160,2024-01-27,100249,2011,17,1,135.94,0.0,135.94,81.45,54.49,3,0,4.7,2023-09-14,Básico,25-34,Caribe,Panamá,Ciudad de Panamá,Deportes,Running,MxTech,Running MxTech 833,Email,Seasonal,Desktop,0.4008,Rápido (<=3d),Alto
4278,502161,2024-06-17,101628,2044,12,2,31.63,0.0,63.26,30.06,33.2,5,0,3.6,2024-11-05,Plus,55+,Andina,Perú,Arequipa,Deportes,Gym,LimaLab,Gym LimaLab 237,Afiliados,Always-on,Mobile,0.5248,Normal (4-7d),Medio
4279,502161,2024-06-17,101628,2003,12,1,44.65,0.0,44.65,16.56,28.09,4,0,4.1,2024-11-05,Plus,55+,Andina,Perú,Arequipa,Libros,No ficción,Andes,No ficción Andes 294,Afiliados,Always-on,Mobile,0.6291,Normal (4-7d),Medio
4280,502161,2024-06-17,101628,2006,12,3,27.38,0.0,82.14,44.81,37.33,5,0,4.4,2024-11-05,Plus,55+,Andina,Perú,Arequipa,Hogar,Organización,Pampa,Organización Pampa 408,Afiliados,Always-on,Mobile,0.4545,Normal (4-7d),Alto
4281,502162,2025-09-19,100797,2044,19,3,34.44,0.0,103.32,72.73,30.59,2,0,2.5,2025-03-14,Plus,45-54,Andina,Colombia,Cali,Deportes,Gym,LimaLab,Gym LimaLab 237,Email,Influencers,Desktop,0.2961,Rápido (<=3d),Alto
4282,502162,2025-09-19,100797,2022,19,3,166.26,0.0,498.78,351.04,147.74,5,0,4.7,2025-03-14,Plus,45-54,Andina,Colombia,Cali,Tecnología,Monitores,MxTech,Monitores MxTech 521,Email,Influencers,Desktop,0.2962,Normal (4-7d),Muy alto
4283,502162,2025-09-19,100797,2042,19,2,61.58,0.0,123.16,66.74,56.42,8,0,3.6,2025-03-14,Plus,45-54,Andina,Colombia,Cali,Moda,Accesorios,Nova,Accesorios Nova 341,Email,Influencers,Desktop,0.4581,Lento (8-14d),Alto
4284,502163,2024-12-31,100527,2048,11,3,83.0,0.0,249.0,138.13,110.87,3,1,4.2,2024-06-14,Plus,35-44,Cono Sur,Argentina,Rosario,Deportes,Ciclismo,Pacífico,Ciclismo Pacífico 875,Afiliados,Always-on,Desktop,0.4453,Rápido (<=3d),Muy alto
4285,502164,2025-02-05,101399,2050,14,3,30.4,0.08,91.2,41.06,50.14,3,0,4.0,2023-04-07,Premium,25-34,Caribe,Costa Rica,San José,Hogar,Decoración,CaliCo,Decoración CaliCo 438,Afiliados,Seasonal,Mobile,0.5498,Rápido (<=3d),Alto
4286,502164,2025-02-05,101399,2013,14,2,81.48,0.13,162.96,117.34,45.62,6,0,4.6,2023-04-07,Premium,25-34,Caribe,Costa Rica,San José,Deportes,Ciclismo,Río,Ciclismo Río 503,Afiliados,Seasonal,Mobile,0.2799,Normal (4-7d),Muy alto
4287,502164,2025-02-05,101399,2011,14,2,135.38,0.03,270.76,169.8,100.96,2,0,5.0,2023-04-07,Premium,25-34,Caribe,Costa Rica,San José,Deportes,Running,MxTech,Running MxTech 833,Afiliados,Seasonal,Mobile,0.3729,Rápido (<=3d),Muy alto
4288,502165,2025-08-15,101909,2040,12,2,60.34,0.0,120.68,59.36,61.32,2,0,4.1,2025-11-23,Básico,35-44,Cono Sur,Uruguay,Montevideo,Hogar,Organización,Orion,Organización Orion 767,Afiliados,Always-on,Mobile,0.5081,Rápido (<=3d),Alto
4289,502166,2024-02-29,100677,2039,20,2,213.71,0.05,427.42,291.38,136.04,5,0,3.4,2023-03-02,Plus,18-24,Pacífica,México,Monterrey,Tecnología,Audífonos,Nova,Audífonos Nova 831,Búsqueda paga,Lanzamiento,Desktop,0.3183,Normal (4-7d),Muy alto
4290,502167,2025-09-22,101435,2028,10,1,37.0,0.03,37.0,17.68,19.32,5,0,3.9,2025-05-22,Premium,55+,Cono Sur,Paraguay,Asunción,Libros,Ficción,Andes,Ficción Andes 955,Email,Influencers,Desktop,0.5222,Normal (4-7d),Medio
4291,502168,2025-06-21,101379,2009,16,1,15.01,0.03,15.01,7.84,7.17,4,0,3.8,2025-10-08,Premium,25-34,Caribe,Panamá,Ciudad de Panamá,Libros,Ficción,Orion,Ficción Orion 645,Referidos,Always-on,Mobile,0.4777,Normal (4-7d),Bajo
4292,502168,2025-06-21,101379,2034,16,3,53.2,0.03,159.6,73.63,85.97,3,1,3.2,2025-10-08,Premium,25-34,Caribe,Panamá,Ciudad de Panamá,Moda,Zapatos,MxTech,Zapatos MxTech 800,Referidos,Always-on,Mobile,0.5387,Rápido (<=3d),Muy alto
4293,502169,2024-11-14,100979,2035,11,1,18.89,0.0,18.89,10.21,8.68,10,0,4.0,2023-06-13,Plus,18-24,Andina,Perú,Lima,Libros,Educación,LimaLab,Educación LimaLab 567,Afiliados,Always-on,Desktop,0.4595,Lento (8-14d),Bajo
4294,502169,2024-11-14,100979,2025,11,1,86.5,0.0,86.5,55.25,31.25,1,0,3.8,2023-06-13,Plus,18-24,Andina,Perú,Lima,Tecnología,Cables,Nova,Cables Nova 514,Afiliados,Always-on,Desktop,0.3613,Rápido (<=3d),Alto
4295,502169,2024-11-14,100979,2024,11,2,170.67,0.0,341.34,250.12,91.22,3,0,4.3,2023-06-13,Plus,18-24,Andina,Perú,Lima,Tecnología,Teclados,Andes,Teclados Andes 625,Afiliados,Always-on,Desktop,0.2672,Rápido (<=3d),Muy alto
4296,502170,2025-01-29,101610,2033,17,3,95.82,0.08,287.46,171.24,116.22,9,0,4.0,2024-10-02,Premium,35-44,Andina,Colombia,Bogotá,Deportes,Gym,MxTech,Gym MxTech 870,Email,Seasonal,Desktop,0.4043,Lento (8-14d),Muy alto
4297,502170,2025-01-29,101610,2009,17,2,13.41,0.18,26.82,14.69,12.13,2,1,5.0,2024-10-02,Premium,35-44,Andina,Colombia,Bogotá,Libros,Ficción,Orion,Ficción Orion 645,Email,Seasonal,Desktop,0.4523,Rápido (<=3d),Bajo
4298,502170,2025-01-29,101610,2011,17,3,113.74,0.13,341.22,206.52,134.7,3,0,4.5,2024-10-02,Premium,35-44,Andina,Colombia,Bogotá,Deportes,Running,MxTech,Running MxTech 833,Email,Seasonal,Desktop,0.3948,Rápido (<=3d),Muy alto
4299,502171,2024-02-28,100255,2031,19,2,46.35,0.0,92.7,56.82,35.88,4,0,4.3,2024-03-03,Plus,55+,Centroamérica,Guatemala,Ciudad de Guatemala,Hogar,Organización,Orion,Organización Orion 134,Email,Influencers,Desktop,0.3871,Normal (4-7d),Alto
4300,502172,2024-06-10,101755,2029,19,1,82.04,0.0,82.04,51.67,30.37,5,0,3.4,2024-09-19,Plus,45-54,Pacífica,Chile,Valparaíso,Hogar,Cocina,LimaLab,Cocina LimaLab 631,Email,Influencers,Desktop,0.3702,Normal (4-7d),Alto
4301,502173,2024-07-13,100808,2031,10,2,47.57,0.0,95.14,55.68,39.46,3,0,3.4,2023-11-03,Plus,25-34,Pacífica,Chile,Santiago,Hogar,Organización,Orion,Organización Orion 134,Email,Influencers,Desktop,0.4148,Rápido (<=3d),Alto
4302,502174,2025-11-24,100089,2013,19,3,90.33,0.0,270.99,165.81,105.18,2,0,4.3,2024-11-30,Básico,45-54,Pacífica,México,Guadalajara,Deportes,Ciclismo,Río,Ciclismo Río 503,Email,Influencers,Desktop,0.3881,Rápido (<=3d),Muy alto
4303,502174,2025-11-24,100089,2026,19,2,25.61,0.0,51.22,25.57,25.65,1,0,4.2,2024-11-30,Básico,45-54,Pacífica,México,Guadalajara,Libros,Educación,MxTech,Educación MxTech 363,Email,Influencers,Desktop,0.5008,Rápido (<=3d),Medio
4304,502175,2024-03-30,101978,2029,13,3,82.6,0.0,247.8,136.71,111.09,2,0,4.7,2024-01-12,Básico,25-34,Centroamérica,Guatemala,Ciudad de Guatemala,Hogar,Cocina,LimaLab,Cocina LimaLab 631,Email,Retargeting,Desktop,0.4483,Rápido (<=3d),Muy alto
4305,502176,2024-08-18,101547,2052,18,3,172.55,0.0,517.65,377.67,139.98,6,0,3.2,2025-12-19,Básico,45-54,Centroamérica,Guatemala,Ciudad de Guatemala,Tecnología,Audífonos,Andes,Audífonos Andes 954,Afiliados,Seasonal,Desktop,0.2704,Normal (4-7d),Muy alto
4306,502176,2024-08-18,101547,2041,18,2,54.87,0.15,109.74,54.58,55.16,2,0,3.7,2025-12-19,Básico,45-54,Centroamérica,Guatemala,Ciudad de Guatemala,Moda,Accesorios,Pampa,Accesorios Pampa 189,Afiliados,Seasonal,Desktop,0.5026,Rápido (<=3d),Alto
4307,502177,2024-04-14,101632,2050,21,3,30.6,0.05,91.8,51.47,40.33,1,0,4.9,2025-08-10,Básico,25-34,Centroamérica,Honduras,San Pedro Sula,Hogar,Decoración,CaliCo,Decoración CaliCo 438,Referidos,Lanzamiento,Desktop,0.4393,Rápido (<=3d),Alto
4308,502178,2024-08-12,100294,2056,11,1,22.41,0.0,22.41,11.9,10.51,3,0,4.1,2023-09-13,Plus,18-24,Cono Sur,Paraguay,Asunción,Libros,No ficción,CaliCo,No ficción CaliCo 105,Afiliados,Always-on,Desktop,0.469,Rápido (<=3d),Bajo
4309,502178,2024-08-12,100294,2023,11,2,165.67,0.0,331.34,254.55,76.79,1,0,3.9,2023-09-13,Plus,18-24,Cono Sur,Paraguay,Asunción,Tecnología,Audífonos,MxTech,Audífonos MxTech 446,Afiliados,Always-on,Desktop,0.2318,Rápido (<=3d),Muy alto
4310,502178,2024-08-12,100294,2015,11,3,64.6,0.0,193.8,114.93,78.87,4,0,4.8,2023-09-13,Plus,18-24,Cono Sur,Paraguay,Asunción,Hogar,Cocina,Río,Cocina Río 804,Afiliados,Always-on,Desktop,0.407,Normal (4-7d),Muy alto
4311,502179,2024-01-09,101501,2052,14,2,173.17,0.05,346.34,234.4,111.94,8,0,3.0,2023-02-26,Plus,35-44,Cono Sur,Argentina,Rosario,Tecnología,Audífonos,Andes,Audífonos Andes 954,Afiliados,Seasonal,Mobile,0.3232,Lento (8-14d),Muy alto
4312,502179,2024-01-09,101501,2003,14,2,42.67,0.0,85.34,42.89,42.45,5,0,3.9,2023-02-26,Plus,35-44,Cono Sur,Argentina,Rosario,Libros,No ficción,Andes,No ficción Andes 294,Afiliados,Seasonal,Mobile,0.4974,Normal (4-7d),Alto
4313,502179,2024-01-09,101501,2011,14,3,125.63,0.05,376.89,251.64,125.25,5,0,3.6,2023-02-26,Plus,35-44,Cono Sur,Argentina,Rosario,Deportes,Running,MxTech,Running MxTech 833,Afiliados,Seasonal,Mobile,0.3323,Normal (4-7d),Muy alto
4314,502180,2024-08-03,101396,2004,20,3,28.76,0.05,86.28,49.19,37.09,5,1,4.4,2023-05-24,Básico,18-24,Pacífica,México,Guadalajara,Hogar,Cocina,Andes,Cocina Andes 691,Búsqueda paga,Lanzamiento,Desktop,0.4299,Normal (4-7d),Alto
4315,502180,2024-08-03,101396,2008,20,2,75.21,0.0,150.42,86.64,63.78,8,0,3.8,2023-05-24,Básico,18-24,Pacífica,México,Guadalajara,Moda,Jeans,CaliCo,Jeans CaliCo 318,Búsqueda paga,Lanzamiento,Desktop,0.424,Lento (8-14d),Muy alto
4316,502180,2024-08-03,101396,2059,20,1,4.76,0.05,4.76,2.53,2.23,5,0,4.4,2023-05-24,Básico,18-24,Pacífica,México,Guadalajara,Libros,Ficción,Orion,Ficción Orion 782,Búsqueda paga,Lanzamiento,Desktop,0.4685,Normal (4-7d),Bajo
4317,502181,2025-07-25,101805,2031,11,1,47.51,0.0,47.51,27.19,20.32,1,0,4.1,2025-03-25,Plus,45-54,Centroamérica,Guatemala,Ciudad de Guatemala,Hogar,Organización,Orion,Organización Orion 134,Afiliados,Always-on,Desktop,0.4277,Rápido (<=3d),Medio
4318,502181,2025-07-25,101805,2012,11,3,95.04,0.0,285.12,206.83,78.29,4,0,5.0,2025-03-25,Plus,45-54,Centroamérica,Guatemala,Ciudad de Guatemala,Deportes,Running,Andes,Running Andes 442,Afiliados,Always-on,Desktop,0.2746,Normal (4-7d),Muy alto
4319,502181,2025-07-25,101805,2011,11,1,138.46,0.0,138.46,83.45,55.01,1,0,3.8,2025-03-25,Plus,45-54,Centroamérica,Guatemala,Ciudad de Guatemala,Deportes,Running,MxTech,Running MxTech 833,Afiliados,Always-on,Desktop,0.3973,Rápido (<=3d),Alto
4320,502182,2025-08-29,100743,2046,13,1,93.93,0.0,93.93,57.55,36.38,1,0,4.2,2023-10-20,Básico,18-24,Andina,Colombia,Barranquilla,Moda,Zapatos,Pampa,Zapatos Pampa 220,Email,Retargeting,Desktop,0.3873,Rápido (<=3d),Alto
4321,502183,2024-10-26,101854,2009,16,2,15.72,0.0,31.44,14.07,17.37,2,0,4.2,2023-12-17,Básico,35-44,Cono Sur,Uruguay,Montevideo,Libros,Ficción,Orion,Ficción Orion 645,Referidos,Always-on,Mobile,0.5525,Rápido (<=3d),Medio
4322,502183,2024-10-26,101854,2057,16,2,20.75,0.0,41.5,21.64,19.86,4,0,3.1,2023-12-17,Básico,35-44,Cono Sur,Uruguay,Montevideo,Libros,No ficción,Pacífico,No ficción Pacífico 569,Referidos,Always-on,Mobile,0.4786,Normal (4-7d),Medio
4323,502184,2025-07-11,101415,2002,21,2,87.5,0.03,175.0,113.58,61.42,2,0,4.3,2026-02-28,Premium,45-54,Cono Sur,Argentina,Rosario,Moda,Jeans,Pacífico,Jeans Pacífico 642,Referidos,Lanzamiento,Desktop,0.351,Rápido (<=3d),Muy alto
4324,502184,2025-07-11,101415,2038,21,2,64.01,0.03,128.02,72.27,55.75,5,0,4.8,2026-02-28,Premium,45-54,Cono Sur,Argentina,Rosario,Hogar,Cocina,Orion,Cocina Orion 295,Referidos,Lanzamiento,Desktop,0.4355,Normal (4-7d),Alto
4325,502184,2025-07-11,101415,2011,21,3,114.02,0.13,342.06,202.37,139.69,6,0,3.7,2026-02-28,Premium,45-54,Cono Sur,Argentina,Rosario,Deportes,Running,MxTech,Running MxTech 833,Referidos,Lanzamiento,Desktop,0.4084,Normal (4-7d),Muy alto
4326,502185,2025-05-03,100507,2046,13,3,88.35,0.0,265.05,140.11,124.94,3,0,4.4,2023-02-14,Básico,35-44,Cono Sur,Uruguay,Montevideo,Moda,Zapatos,Pampa,Zapatos Pampa 220,Email,Retargeting,Desktop,0.4714,Rápido (<=3d),Muy alto
4327,502185,2025-05-03,100507,2052,13,1,193.39,0.0,193.39,131.8,61.59,1,0,5.0,2023-02-14,Básico,35-44,Cono Sur,Uruguay,Montevideo,Tecnología,Audífonos,Andes,Audífonos Andes 954,Email,Retargeting,Desktop,0.3185,Rápido (<=3d),Muy alto
4328,502185,2025-05-03,100507,2003,13,1,42.33,0.0,42.33,19.13,23.2,3,0,3.9,2023-02-14,Básico,35-44,Cono Sur,Uruguay,Montevideo,Libros,No ficción,Andes,No ficción Andes 294,Email,Retargeting,Desktop,0.5481,Rápido (<=3d),Medio
4329,502186,2025-12-14,100427,2052,14,3,184.17,0.0,552.51,452.7,99.81,4,1,3.6,2023-06-17,Básico,25-34,Cono Sur,Uruguay,Montevideo,Tecnología,Audífonos,Andes,Audífonos Andes 954,Afiliados,Seasonal,Mobile,0.1806,Normal (4-7d),Muy alto
4330,502187,2025-09-27,101806,2006,19,1,28.03,0.0,28.03,19.05,8.98,2,0,3.4,2026-02-05,Básico,55+,Andina,Perú,Cusco,Hogar,Organización,Pampa,Organización Pampa 408,Email,Influencers,Desktop,0.3204,Rápido (<=3d),Bajo
4331,502188,2024-06-30,101289,2020,11,2,45.52,0.0,91.04,46.42,44.62,2,0,4.6,2024-10-30,Básico,18-24,Pacífica,Chile,Valparaíso,Hogar,Limpieza,LimaLab,Limpieza LimaLab 225,Afiliados,Always-on,Desktop,0.4901,Rápido (<=3d),Alto
4332,502188,2024-06-30,101289,2004,11,3,30.75,0.0,92.25,52.83,39.42,5,0,2.7,2024-10-30,Básico,18-24,Pacífica,Chile,Valparaíso,Hogar,Cocina,Andes,Cocina Andes 691,Afiliados,Always-on,Desktop,0.4273,Normal (4-7d),Alto
4333,502189,2025-04-10,100236,2006,13,2,28.22,0.0,56.44,34.63,21.81,4,0,4.2,2024-01-13,Básico,18-24,Pacífica,México,CDMX,Hogar,Organización,Pampa,Organización Pampa 408,Email,Retargeting,Desktop,0.3864,Normal (4-7d),Medio
4334,502189,2025-04-10,100236,2020,13,1,42.05,0.0,42.05,21.85,20.2,4,0,3.9,2024-01-13,Básico,18-24,Pacífica,México,CDMX,Hogar,Limpieza,LimaLab,Limpieza LimaLab 225,Email,Retargeting,Desktop,0.4804,Normal (4-7d),Medio
4335,502190,2025-09-13,100251,2023,13,1,165.8,0.0,165.8,132.61,33.19,1,0,2.7,2023-12-05,Básico,18-24,Cono Sur,Uruguay,Montevideo,Tecnología,Audífonos,MxTech,Audífonos MxTech 446,Email,Retargeting,Desktop,0.2002,Rápido (<=3d),Muy alto
4336,502190,2025-09-13,100251,2007,13,1,25.73,0.0,25.73,10.25,15.48,4,0,4.4,2023-12-05,Básico,18-24,Cono Sur,Uruguay,Montevideo,Libros,No ficción,CaliCo,No ficción CaliCo 479,Email,Retargeting,Desktop,0.6016,Normal (4-7d),Bajo
4337,502190,2025-09-13,100251,2020,13,3,46.5,0.0,139.5,82.36,57.14,6,0,3.6,2023-12-05,Básico,18-24,Cono Sur,Uruguay,Montevideo,Hogar,Limpieza,LimaLab,Limpieza LimaLab 225,Email,Retargeting,Desktop,0.4096,Normal (4-7d),Alto
4338,502191,2024-08-29,101655,2002,14,2,84.8,0.03,169.6,66.0,103.6,4,0,4.3,2025-12-02,Premium,25-34,Caribe,República Dominicana,Santo Domingo,Moda,Jeans,Pacífico,Jeans Pacífico 642,Afiliados,Seasonal,Mobile,0.6108,Normal (4-7d),Muy alto
4339,502191,2024-08-29,101655,2039,14,1,218.14,0.03,218.14,157.63,60.51,3,0,3.7,2025-12-02,Premium,25-34,Caribe,República Dominicana,Santo Domingo,Tecnología,Audífonos,Nova,Audífonos Nova 831,Afiliados,Seasonal,Mobile,0.2774,Rápido (<=3d),Muy alto
4340,502191,2024-08-29,101655,2037,14,3,25.15,0.08,75.45,29.54,45.91,1,0,4.0,2025-12-02,Premium,25-34,Caribe,República Dominicana,Santo Domingo,Libros,Educación,Pacífico,Educación Pacífico 282,Afiliados,Seasonal,Mobile,0.6085,Rápido (<=3d),Medio
4341,502192,2025-03-28,100339,2028,16,3,38.27,0.0,114.81,58.79,56.02,3,0,3.9,2023-09-13,Básico,45-54,Cono Sur,Uruguay,Montevideo,Libros,Ficción,Andes,Ficción Andes 955,Referidos,Always-on,Mobile,0.4879,Rápido (<=3d),Alto
4342,502192,2025-03-28,100339,2049,16,1,19.31,0.0,19.31,8.38,10.93,3,0,4.9,2023-09-13,Básico,45-54,Cono Sur,Uruguay,Montevideo,Libros,Ficción,Río,Ficción Río 258,Referidos,Always-on,Mobile,0.566,Rápido (<=3d),Bajo
4343,502193,2024-11-12,100437,2044,12,3,34.04,0.0,102.12,61.66,40.46,1,0,4.8,2025-10-22,Plus,45-54,Pacífica,México,Guadalajara,Deportes,Gym,LimaLab,Gym LimaLab 237,Afiliados,Always-on,Mobile,0.3962,Rápido (<=3d),Alto
4344,502194,2024-08-31,101228,2054,14,2,71.45,0.05,142.9,85.35,57.55,6,0,3.8,2024-06-21,Básico,25-34,Cono Sur,Argentina,Rosario,Deportes,Outdoor,Nova,Outdoor Nova 122,Afiliados,Seasonal,Mobile,0.4027,Normal (4-7d),Alto
